Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPCC1183.05c	lig4	viable	V	0.083	-0.006	0.0	0.883	7.274	17.301	16.418	5.323	0.031	0.008	-0.102679	0.088	0.387259	-18.359	-19.531
SPCC1183.06	ung1	viable	V	-0.037	0.002	0.0	0.951	7.829	18.621	17.67	5.729	-0.014	-0.004	-0.524527	0.077	0.467948	-19.673	-20.845
SPCC1183.07	rrp5	inviable	E	5.941	0.86	0.608	1.029	4.079	8.864	7.834	3.148	2.186	52.818	0.99547	0.148	0.02461	-13.11	-14.282
SPCC1183.08c	rpl101	inviable	E	5.628	0.943	-0.0	0.364	3.001	7.138	6.773	2.196	2.071	56.217	0.73218	1.123	0.192636	7.157	5.986
SPCC1183.09c	pmp31	viable	V	-0.029	0.004	0.0	0.405	3.331	7.922	7.517	2.437	-0.011	-0.001	-0.966204	0.08	0.605259	-19.271	-20.442
SPCC1183.10	wtf10	viable	V	1.1	-0.068	0.0	0.992	8.17	19.433	18.44	5.979	0.405	0.123	-0.432242	0.201	0.447773	-10.064	-11.236
SPCC1183.11	msy1	viable	V	-0.017	0.003	0.0	0.364	2.996	7.127	6.763	2.193	-0.006	-0.001	-1.222373	0.081	0.520347	-19.112	-20.283
SPCC1183.12	spo13	unknown	Not_determined	0.06	-0.004	0.0	0.963	7.929	18.859	17.896	5.802	0.022	0.006	-0.041171	0.117	0.374969	-15.489	-16.66
SPCC11E10.01	cbl1	viable	V	-0.372	-0.023	0.0	1.006	8.284	19.705	18.698	6.062	-0.137	-2.033	0.653108	0.06	0.237163	-22.213	-23.385
SPCC11E10.02c	gpi8	inviable	E	6.465	1.083	2.128	2.493	5.129	9.266	6.773	4.324	2.378	51.21	0.995241	0.177	0.028473	-11.291	-12.463
SPCC11E10.03	jnm1	viable	V	0.029	-0.004	0.0	0.419	3.448	8.201	7.782	2.523	0.011	0.001	-0.329515	0.058	0.413306	-22.426	-23.597
SPCC11E10.04	ppr6	viable	V	1.381	0.231	2.231	2.595	5.232	9.369	6.773	4.427	0.508	10.799	0.959875	0.115	0.084615	-15.636	-16.808
SPCC11E10.05c	ynd1	viable	V	-0.062	0.01	0.0	0.364	3.001	7.137	6.773	2.196	-0.023	-0.003	-0.08636	0.138	0.349666	-13.822	-14.993
SPCC11E10.06c	elp4	viable	V	3.489	0.584	1.914	2.278	4.915	9.052	6.773	4.11	1.283	28.374	0.943821	0.342	0.10166	-4.739	-5.911
SPCC11E10.07c	gcn3	viable	V	1.97	0.187	5.948	6.591	11.243	18.541	11.95	9.823	0.725	5.503	0.87718	0.211	0.118515	-9.567	-10.738
SPCC11E10.08	rik1	viable	V	1.797	0.301	9.664	10.029	12.665	16.802	6.773	11.86	0.661	2.317	0.983174	0.055	0.048787	-22.999	-24.17
SPCC11E10.09c	SPCC11E10.09c	viable	V	-0.017	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.006	-0.001	-3.912147	0.096	0.80605	-17.442	-18.614
SPCC1223.01	rqt1	viable	V	0.575	0.035	0.0	1.006	8.285	19.706	18.7	6.063	0.212	3.143	0.924557	0.047	0.099303	-24.561	-25.733
SPCC1223.02	nmt1	viable	V	0.016	-0.001	0.0	0.785	6.465	15.377	14.592	4.731	0.006	0.001	-1.031991	0.087	0.533763	-18.418	-19.59
SPCC1223.03c	gut2	viable	V	0.06	-0.009	0.0	0.406	3.343	7.952	7.546	2.447	0.022	0.003	-0.001156	0.053	0.32172	-23.359	-24.531
SPCC1223.04c	set11	viable	V	-0.061	0.009	0.0	0.411	3.386	8.055	7.643	2.478	-0.022	-0.003	-0.159061	0.094	0.383924	-17.638	-18.81
SPCC1223.06	tea1	viable	V	0.77	0.048	0.411	1.392	8.489	19.625	18.234	6.322	0.283	4.077	0.877256	0.081	0.121329	-19.082	-20.254
SPCC1223.07c	drs1	viable	V	6.675	1.118	0.322	0.686	3.323	7.46	6.773	2.518	2.456	64.655	0.99264	0.214	0.032455	-9.405	-10.577
SPCC1223.08c	dfr1	inviable	E	6.383	1.069	5.38	5.745	8.381	12.518	6.773	7.576	2.348	30.529	0.9395	0.633	0.110098	1.428	0.256
SPCC1223.09	uro1	viable	V	0.031	-0.005	0.0	0.364	3.001	7.138	6.773	2.196	0.011	0.001	-0.947713	0.127	0.515422	-14.611	-15.783
SPCC1223.10c	eaf1	viable	V	0.097	-0.015	-0.0	0.389	3.202	7.616	7.227	2.343	0.036	0.004	-0.417116	0.157	0.46905	-12.507	-13.678
SPCC1223.11	ptc2	viable	V	1.793	0.3	4.889	5.253	7.89	12.027	6.773	7.085	0.66	9.404	0.848594	0.266	0.154116	-7.225	-8.397
SPCC1223.12c	meu10	viable	V	0.093	0.006	0.0	1.005	8.268	19.665	18.661	6.051	0.034	0.51	-0.047966	0.039	0.382466	-26.439	-27.611
SPCC1223.13	cbf12	viable	V	-0.065	0.004	-0.0	1.006	8.285	19.706	18.7	6.063	-0.024	-0.007	-0.391849	0.067	0.405781	-21.098	-22.27
SPCC1223.14	aro2	inviable	E	6.266	1.05	0.918	1.282	3.918	8.055	6.773	3.114	2.305	57.09	0.975665	0.377	0.060173	-3.756	-4.927
SPCC1223.15c	spc19	viable	V	1.025	0.172	4.18	4.545	7.181	11.318	6.773	6.376	0.377	6.071	0.947318	0.107	0.092397	-16.384	-17.556
SPCC1235.01	SPCC1235.01	viable	V	-0.023	0.003	0.0	0.425	3.497	8.318	7.893	2.559	-0.008	-0.001	-0.592133	0.183	0.516027	-11.001	-12.172
SPCC1235.02	bio2	viable	V	0.002	-0.0	0.0	0.364	3.001	7.138	6.774	2.196	0.001	0.0	-2.135985	0.076	0.736419	-19.79	-20.962
SPCC1235.03	cue2	viable	V	-0.031	-0.005	0.0	0.364	3.001	7.138	6.773	2.196	-0.012	-0.314	-0.02687	0.136	0.375074	-13.967	-15.139
SPCC1235.04c	nad1	viable	V	6.042	0.773	1.992	2.469	5.921	11.337	8.867	4.867	2.223	42.862	0.999741	0.036	0.006218	-27.258	-28.43
SPCC1235.05c	fft2	viable	V	0.034	-0.004	0.0	0.499	4.11	9.776	9.277	3.008	0.013	0.002	-0.207371	0.175	0.388461	-11.419	-12.59
SPCC1235.06	get2	viable	V	-0.029	0.005	-0.0	0.364	3.001	7.138	6.773	2.196	-0.011	-0.001	-0.34053	0.039	0.393163	-26.563	-27.735
SPCC1235.07	fta7	inviable	E	7.992	0.705	4.525	5.217	10.221	18.074	12.858	8.693	2.94	28.807	0.999186	0.065	0.011051	-21.406	-22.578
SPCC1235.08c	pdh1	viable	V	-0.043	-0.003	0.0	1.006	8.285	19.706	18.699	6.063	-0.016	-0.234	0.056037	0.075	0.332895	-19.96	-21.132
SPCC1235.09	hif2	viable	V	-0.018	0.002	0.0	0.573	4.716	11.218	10.645	3.451	-0.006	-0.001	-0.781306	0.142	0.493882	-13.503	-14.674
SPCC1235.10c	sec6	inviable	E	6.989	0.832	2.934	3.447	7.157	12.978	9.531	6.024	2.571	41.534	0.997915	0.114	0.018129	-15.691	-16.862
SPCC1235.11	mpc1	viable	V	3.379	0.437	8.754	9.226	12.638	17.992	8.766	11.597	1.243	5.2	0.870088	0.256	0.126157	-7.637	-8.808
SPCC1235.12c	mug146	viable	V	-0.167	-0.028	0.0	0.364	3.001	7.138	6.773	2.196	-0.062	-1.672	0.905654	0.018	0.113765	-34.062	-35.234
SPCC1235.13	ght6	viable	V	0.304	0.051	-0.0	0.364	3.001	7.138	6.773	2.196	0.112	3.033	0.602139	0.086	0.203173	-18.541	-19.712
SPCC1235.14	ght5	viable	V	0.319	0.053	2.89	3.254	5.891	10.028	6.773	5.086	0.117	2.291	0.598221	0.132	0.24444	-14.268	-15.44
SPCC1235.15	dga1	viable	V	0.067	-0.004	-0.0	1.006	8.285	19.706	18.7	6.063	0.024	0.008	-0.371543	0.102	0.430985	-16.814	-17.985
SPCC1235.16	vma21	condition-dependent	Not_determined	3.285	0.256	3.642	4.426	10.096	18.993	14.567	8.365	1.208	12.68	0.941317	0.225	0.089369	-8.931	-10.103
SPCC1235.17	SPCC1235.17	viable	Not_determined	0.031	-0.004	0.0	0.544	4.475	10.645	10.101	3.275	0.012	0.002	-0.286896	0.042	0.41572	-25.605	-26.777
SPCC1259.01c	rps1802	viable	V	6.837	1.145	1.837	2.202	4.838	8.975	6.773	4.033	2.515	56.121	0.952886	0.593	0.080248	0.782	-0.39
SPCC1259.02c	erm1	viable	V	-0.013	0.002	-0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.001	-0.73494	0.05	0.505973	-23.939	-25.111
SPCC1259.03	rpa12	viable	V	2.191	0.149	1.818	2.713	9.189	19.35	16.637	7.212	0.806	10.281	0.956878	0.126	0.074838	-14.695	-15.866
SPCC1259.04	iec3	viable	V	1.531	0.129	4.637	5.36	10.591	18.798	13.438	8.994	0.563	5.203	0.932945	0.115	0.092629	-15.632	-16.804
SPCC1259.07	rxt3	inviable	E	8.46	0.906	7.141	7.712	11.836	18.308	10.596	10.577	3.112	19.046	0.974969	0.325	0.057645	-5.252	-6.423
SPCC1259.09c	pdx1	viable	V	0.034	0.002	0.0	1.006	8.285	19.706	18.7	6.063	0.012	0.183	0.002593	0.084	0.336993	-18.82	-19.992
SPCC1259.10	pgp1	viable	V	-0.095	0.006	0.0	1.003	8.256	19.638	18.635	6.042	-0.035	-0.011	-0.164233	0.099	0.396673	-17.109	-18.281
SPCC1259.11c	gyp2	viable	V	0.322	0.054	-0.0	0.364	3.001	7.138	6.773	2.196	0.118	3.216	0.567656	0.081	0.239488	-19.169	-20.341
SPCC1259.12c	gid1	viable	V	0.281	0.047	-0.0	0.364	3.001	7.138	6.773	2.196	0.103	2.81	0.352879	0.113	0.320673	-15.843	-17.015
SPCC1259.13	chk1	viable	V	-0.138	0.008	0.0	0.998	8.22	19.552	18.553	6.015	-0.051	-0.016	-0.036947	0.1	0.324615	-16.995	-18.167
SPCC1259.14c	meu27	viable	V	-0.031	0.005	0.0	0.401	3.3	7.85	7.449	2.415	-0.011	-0.001	-0.728309	0.079	0.520372	-19.437	-20.609
SPCC1259.15c	ubc11	inviable	E	6.836	1.145	1.082	1.447	4.083	8.22	6.773	3.278	2.515	61.185	0.971662	0.448	0.068565	-2.022	-3.194
SPCC126.01c	SPCC126.01c	viable	V	0.034	0.002	0.0	1.006	8.28	19.695	18.689	6.059	0.012	0.184	0.157136	0.036	0.294299	-27.187	-28.359
SPCC126.02c	pku70	viable	V	0.0	0.0	-0.0	0.363	2.989	7.11	6.747	2.188	0.0	0.0	-0.026454	0.06	0.335953	-22.168	-23.339
SPCC126.03	pus1	viable	V	0.325	0.043	-0.0	0.46	3.79	9.014	8.554	2.773	0.119	2.96	0.738713	0.066	0.165269	-21.14	-22.311
SPCC126.04c	sgf73	viable	V	0.431	0.03	1.126	2.007	8.381	18.381	16.374	6.435	0.159	2.268	0.801185	0.074	0.169846	-20.03	-21.201
SPCC126.05c	mrpl17	inviable	E	5.754	0.776	5.132	5.585	8.859	13.996	8.411	7.859	2.117	25.22	0.996326	0.121	0.02404	-15.09	-16.262
SPCC126.06	twf1	viable	V	-0.014	0.002	-0.0	0.364	3.0	7.135	6.771	2.195	-0.005	-0.001	-0.281656	0.061	0.371709	-22.036	-23.208
SPCC126.07c	asr1	viable	V	-0.097	0.006	0.0	1.006	8.284	19.705	18.699	6.062	-0.036	-0.011	-0.140386	0.069	0.347171	-20.724	-21.896
SPCC126.08c	SPCC126.08c	viable	V	-0.029	0.005	0.0	0.364	3.001	7.138	6.773	2.196	-0.011	-0.001	-0.269192	0.129	0.384904	-14.514	-15.685
SPCC126.09	zip2	viable	V	-0.014	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.001	-0.725086	0.116	0.522495	-15.542	-16.714
SPCC126.10	iah1	viable	V	-0.1	0.017	-0.0	0.364	3.0	7.137	6.772	2.196	-0.037	-0.004	-0.046471	0.068	0.424333	-20.898	-22.07
SPCC126.11c	SPCC126.11c	viable	V	0.051	0.003	0.0	1.006	8.284	19.705	18.699	6.062	0.019	0.281	0.111244	0.061	0.305895	-21.94	-23.111
SPCC126.12	SPCC126.12	viable	V	0.385	0.025	1.021	1.965	8.792	19.506	17.541	6.708	0.142	1.942	0.554733	0.114	0.268384	-15.687	-16.858
SPCC126.14	prp18	inviable	E	6.779	0.751	3.003	3.554	7.539	13.792	10.238	6.323	2.494	38.061	0.998834	0.08	0.013403	-19.232	-20.403
SPCC1281.01	ags1	inviable	E	6.743	1.13	-0.0	0.364	3.001	7.138	6.773	2.196	2.48	67.345	0.928672	0.659	0.09397	1.834	0.662
SPCC1281.02c	spf30	inviable	E	6.493	0.85	2.894	3.361	6.736	12.033	8.672	5.706	2.389	41.074	0.999834	0.031	0.005098	-28.668	-29.84
SPCC1281.03c	emc4	viable	V	-0.068	0.005	0.0	0.91	7.491	17.818	16.908	5.482	-0.025	-0.007	-0.256006	0.187	0.373294	-10.765	-11.937
SPCC1281.04	akr7	viable	V	0.019	-0.002	0.0	0.694	5.717	13.598	12.904	4.184	0.007	0.001	-0.171897	0.058	0.358	-22.474	-23.646
SPCC1281.05	rsc7	inviable	E	3.285	0.345	6.947	7.529	11.74	18.346	10.817	10.454	1.209	7.683	0.954955	0.178	0.077923	-11.274	-12.446
SPCC1281.07c	gst4	viable	V	-0.569	-0.095	0.809	1.174	3.81	7.947	6.773	3.005	-0.209	-5.246	0.456403	0.249	0.292747	-7.91	-9.081
SPCC1281.08	wtf11	viable	V	0.019	-0.002	0.0	0.648	5.336	12.693	12.044	3.905	0.007	0.001	-0.617523	0.114	0.474767	-15.72	-16.892
SPCC132.01c	rqc2	viable	V	-0.016	0.003	0.0	0.364	3.0	7.136	6.772	2.196	-0.006	-0.001	-1.072891	0.049	0.497072	-24.117	-25.288
SPCC132.02	hst2	viable	V	-0.066	0.011	-0.0	0.364	3.0	7.135	6.77	2.195	-0.024	-0.003	-0.180582	0.1	0.444036	-16.991	-18.162
SPCC132.03	SPCC132.03	viable	V	0.011	0.002	-0.0	0.364	2.997	7.129	6.765	2.193	0.004	0.111	-0.043931	0.079	0.385487	-19.331	-20.503
SPCC132.04c	gdh2	viable	V	-0.017	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.006	-0.001	-1.252881	0.09	0.556263	-18.067	-19.238
SPCC1322.01	rpm1	viable	V	0.649	0.109	1.965	2.33	4.966	9.103	6.773	4.161	0.239	5.247	0.985598	0.032	0.050441	-28.49	-29.662
SPCC1322.02	pxd1	viable	V	0.267	0.035	0.0	0.466	3.839	9.131	8.665	2.809	0.098	2.417	0.461734	0.095	0.264356	-17.577	-18.748
SPCC1322.03	trp1322	viable	V	0.279	0.023	0.0	0.753	6.197	14.74	13.987	4.535	0.103	1.914	0.982425	0.012	0.050201	-38.23	-39.402
SPCC1322.04	fyu1	inviable	E	6.299	0.98	1.123	1.516	4.355	8.81	7.294	3.488	2.317	54.52	0.991653	0.219	0.033806	-9.206	-10.377
SPCC1322.05c	lap2	viable	V	0.036	-0.005	0.0	0.434	3.577	8.508	8.074	2.618	0.013	0.002	-0.024061	0.041	0.363214	-25.931	-27.103
SPCC1322.06	kap113	viable	V	0.024	0.001	0.0	1.006	8.285	19.706	18.7	6.063	0.009	0.133	0.148891	0.016	0.323306	-35.657	-36.829
SPCC1322.07c	mug150	viable	V	0.047	-0.004	0.0	0.816	6.721	15.986	15.169	4.918	0.017	0.004	-0.172667	0.085	0.469203	-18.605	-19.776
SPCC1322.08	srk1	viable	V	0.677	0.113	0.091	0.456	3.092	7.229	6.773	2.287	0.249	6.706	0.423211	0.305	0.295314	-5.882	-7.054
SPCC1322.09	SPCC1322.09	viable	V	-0.041	0.007	0.0	0.364	3.001	7.138	6.773	2.196	-0.015	-0.002	-0.186761	0.066	0.4934	-21.164	-22.335
SPCC1322.11	rpl2302	inviable	E	7.114	1.192	0.347	0.711	3.348	7.485	6.773	2.543	2.617	68.732	0.840961	1.074	0.147233	6.71	5.539
SPCC1322.12c	bub1	viable	V	0.489	0.035	0.0	0.844	6.95	16.531	15.687	5.086	0.18	3.079	0.932451	0.04	0.092283	-26.222	-27.394
SPCC1322.13	ade6	unknown	Not_determined	0.532	0.089	-0.0	0.364	3.001	7.138	6.773	2.196	0.196	5.316	0.107299	0.441	0.332689	-2.191	-3.363
SPCC1322.14c	vtc4	viable	V	1.259	0.113	1.725	2.404	7.315	15.02	12.616	5.816	0.463	7.419	0.9425	0.103	0.089594	-16.753	-17.925
SPCC1322.15	rpl3402	viable	V	-0.084	0.014	0.0	0.364	3.001	7.138	6.773	2.196	-0.031	-0.003	-0.015852	0.273	0.350782	-6.986	-8.158
SPCC1322.16	phb2	viable	V	-0.002	0.0	0.0	0.364	3.001	7.137	6.773	2.196	-0.001	-0.0	-0.172979	0.119	0.398881	-15.264	-16.436
SPCC1393.03	rps1501	viable	V	3.623	0.607	1.417	1.781	4.418	8.555	6.773	3.613	1.333	31.237	0.996515	0.082	0.022984	-18.968	-20.139
SPCC1393.04	fta4	inviable	E	6.842	0.745	4.943	5.504	9.558	15.919	10.415	8.32	2.517	26.722	0.99796	0.1	0.017648	-17.065	-18.237
SPCC1393.05	ers1	viable	V	0.062	0.004	0.0	1.006	8.285	19.706	18.7	6.063	0.023	0.341	0.169227	0.065	0.335175	-21.33	-22.502
SPCC1393.06c	ipi1	inviable	E	7.486	0.756	0.669	1.274	5.648	12.512	11.238	4.313	2.754	54.784	0.995704	0.166	0.023795	-11.939	-13.111
SPCC1393.07c	mug4	viable	V	2.224	0.373	10.511	10.875	13.512	17.648	6.773	12.707	0.818	1.815	0.979275	0.065	0.05543	-21.365	-22.537
SPCC1393.08	fil1	viable	V	1.248	0.209	-0.0	0.364	3.001	7.138	6.773	2.196	0.459	12.469	0.595726	0.319	0.236925	-5.414	-6.586
SPCC1393.09c	gir2	viable	V	-0.192	0.012	0.0	0.995	8.193	19.488	18.493	5.996	-0.071	-0.022	-0.015066	0.15	0.320555	-12.949	-14.12
SPCC1393.12	SPCC1393.12	viable	V	0.078	-0.005	0.0	0.979	8.062	19.177	18.198	5.9	0.029	0.009	-0.255783	0.078	0.399622	-19.571	-20.743
SPCC1393.13	duf89	viable	V	-0.013	0.002	0.0	0.364	3.0	7.137	6.772	2.196	-0.005	-0.001	-1.018278	0.143	0.521165	-13.427	-14.598
SPCC1393.14	ten1	viable	Not_determined	5.841	0.593	6.625	7.227	11.579	18.409	11.182	10.251	2.149	14.514	0.986475	0.169	0.043157	-11.768	-12.94
SPCC13B11.01	adh1	viable	V	6.071	0.695	0.565	1.098	4.953	11.002	9.904	3.776	2.233	48.405	0.99556	0.143	0.024267	-13.483	-14.654
SPCC13B11.03c	SPCC13B11.03c	viable	V	-0.392	-0.066	-0.0	0.364	3.001	7.138	6.773	2.196	-0.144	-3.918	0.203231	0.266	0.311882	-7.241	-8.413
SPCC13B11.04c	fmd3	viable	V	-0.379	-0.023	-0.0	1.006	8.285	19.706	18.7	6.063	-0.139	-2.069	0.946778	0.023	0.076188	-31.886	-33.057
SPCC1442.01	ste6	viable	V	-0.023	0.004	0.0	0.364	3.0	7.136	6.771	2.195	-0.009	-0.001	-2.79765	0.062	0.768163	-21.771	-22.942
SPCC1442.02	glm2	viable	V	0.612	0.102	-0.0	0.364	3.001	7.138	6.773	2.196	0.225	6.109	-0.093757	1.983	0.401119	12.847	11.675
SPCC1442.03	mme1	viable	V	1.62	0.115	1.676	2.536	8.751	18.503	15.967	6.853	0.596	8.03	0.94991	0.106	0.081816	-16.479	-17.65
SPCC1442.04c	rmr1	viable	V	0.493	0.083	-0.0	0.364	3.001	7.138	6.773	2.196	0.181	4.927	0.101458	0.259	0.342235	-7.493	-8.665
SPCC1442.05c	mic26	viable	V	-0.011	0.002	0.0	0.364	3.001	7.137	6.773	2.196	-0.004	-0.0	-0.516368	0.173	0.456977	-11.56	-12.732
SPCC1442.06	pre8	inviable	E	6.312	1.057	0.983	1.348	3.984	8.121	6.773	3.179	2.322	57.11	0.998319	0.098	0.015439	-17.197	-18.369
SPCC1442.07c	wss2	viable	V	-0.122	0.007	0.0	1.006	8.28	19.696	18.69	6.059	-0.045	-0.014	-0.016837	0.078	0.361153	-19.509	-20.681
SPCC1442.08c	cox12	viable	V	0.733	0.055	3.092	3.909	9.822	19.101	15.191	8.017	0.27	3.017	0.906661	0.07	0.109795	-20.648	-21.82
SPCC1442.09	trp3	inviable	E	5.798	0.971	0.556	0.921	3.557	7.694	6.773	2.752	2.133	54.858	0.972986	0.364	0.064244	-4.104	-5.276
SPCC1442.11c	SPCC1442.11c	viable	V	-0.046	0.005	0.0	0.608	5.005	11.905	11.298	3.663	-0.017	-0.003	-0.159256	0.146	0.447345	-13.253	-14.425
SPCC1442.12	pps1	condition-dependent	E	5.832	0.586	0.896	1.504	5.9	12.798	11.294	4.558	2.145	41.38	0.996271	0.121	0.022205	-15.135	-16.306
SPCC1442.14c	hnt1	viable	V	0.088	0.005	0.0	1.006	8.284	19.705	18.699	6.062	0.032	0.483	0.131587	0.103	0.329339	-16.69	-17.862
SPCC1442.16c	zta1	viable	V	0.063	-0.011	0.0	0.364	3.0	7.135	6.771	2.195	0.023	0.003	-1.934635	0.107	0.688602	-16.31	-17.482
SPCC1442.17c	ist1	viable	V	0.271	0.045	-0.0	0.364	3.001	7.138	6.773	2.196	0.1	2.711	0.30607	0.125	0.273976	-14.756	-15.928
SPCC1442.19	mrp49	unknown	Not_determined	2.773	0.342	8.367	8.862	12.445	18.068	9.206	11.351	1.02	4.734	0.896348	0.194	0.112404	-10.41	-11.582
SPCC1450.02	bdf1	viable	V	0.67	0.112	4.647	5.011	7.648	11.785	6.773	6.843	0.246	3.666	0.550938	0.252	0.259576	-7.802	-8.974
SPCC1450.04	tef5	inviable	E	7.006	1.174	1.22	1.584	4.22	8.357	6.773	3.416	2.578	61.767	0.979209	0.393	0.05579	-3.347	-4.519
SPCC1450.07c	dao1	viable	V	-0.045	-0.008	-0.0	0.364	3.001	7.138	6.773	2.196	-0.017	-0.449	-0.029936	0.111	0.33917	-16.021	-17.193
SPCC1450.08c	wtf16	viable	V	0.03	-0.002	0.0	0.772	6.354	15.114	14.342	4.65	0.011	0.003	-0.345654	0.103	0.410219	-16.694	-17.866
SPCC1450.09c	plb5	viable	V	-0.048	0.008	0.0	0.364	3.001	7.137	6.773	2.196	-0.018	-0.002	-0.294665	0.076	0.449161	-19.723	-20.895
SPCC1450.10c	nar1	inviable	E	6.235	1.045	1.76	2.125	4.761	8.898	6.773	3.956	2.294	51.654	0.988765	0.261	0.042553	-7.441	-8.613
SPCC1450.11c	cek1	viable	V	0.179	0.03	-0.0	0.364	3.001	7.138	6.773	2.196	0.066	1.787	0.937238	0.016	0.090455	-35.289	-36.46
SPCC1450.12	SPCC1450.12	viable	V	-0.679	-0.05	2.863	3.694	9.708	19.145	15.451	7.872	-0.25	-2.866	0.677226	0.133	0.202798	-14.141	-15.313
SPCC1450.13c	rib5	inviable	E	5.703	0.955	2.815	3.179	5.816	9.953	6.773	5.011	2.098	41.337	0.999945	0.017	0.003025	-34.791	-35.962
SPCC1450.14c	ero12	inviable	E	6.446	0.709	3.326	3.881	7.896	14.196	10.315	6.67	2.371	34.174	0.998956	0.072	0.012615	-20.323	-21.494
SPCC1450.15	SPCC1450.15	inviable	E	7.074	0.839	1.705	2.22	5.944	11.788	9.568	4.807	2.603	49.974	0.999835	0.033	0.004898	-28.208	-29.38
SPCC1450.16c	ptl1	viable	V	0.016	-0.003	0.0	0.367	3.018	7.178	6.811	2.208	0.006	0.001	-1.720818	0.08	0.587427	-19.198	-20.369
SPCC1494.01	SPCC1494.01	viable	V	0.004	0.001	0.0	0.364	3.001	7.138	6.773	2.196	0.002	0.041	-0.059379	0.083	0.369109	-18.883	-20.055
SPCC1494.02c	taf13	inviable	E	6.192	1.037	4.551	4.915	7.552	11.689	6.773	6.747	2.278	34.469	0.99486	0.174	0.030235	-11.504	-12.676
SPCC1494.04c	tyr1	viable	V	6.964	1.167	0.798	1.162	3.799	7.936	6.773	2.994	2.562	64.262	0.995338	0.18	0.025755	-11.138	-12.31
SPCC1494.05c	ubp12	viable	V	0.053	0.003	0.0	1.006	8.285	19.706	18.7	6.063	0.019	0.289	0.164162	0.051	0.291312	-23.763	-24.935
SPCC1494.06c	dbp9	inviable	E	6.354	1.064	1.056	1.42	4.057	8.194	6.773	3.252	2.337	57.034	0.999514	0.053	0.008557	-23.318	-24.49
SPCC1494.07	trm732	viable	V	-0.023	0.004	-0.0	0.364	3.001	7.137	6.773	2.196	-0.009	-0.001	-0.978335	0.096	0.580904	-17.45	-18.621
SPCC1494.08c	SPCC1494.08c	viable	V	0.001	-0.0	0.0	0.365	3.001	7.139	6.774	2.196	0.0	0.0	-0.109579	0.16	0.339066	-12.302	-13.474
SPCC1494.09c	tfb6	viable	V	-0.251	-0.023	0.0	0.665	5.473	13.018	12.354	4.005	-0.092	-1.87	0.979503	0.012	0.055547	-37.866	-39.038
SPCC1494.10	adn3	viable	V	0.398	0.042	0.0	0.58	4.771	11.348	10.769	3.492	0.146	3.226	0.93843	0.039	0.102061	-26.341	-27.513
SPCC14G10.01	cab5	inviable	E	6.145	0.843	3.476	3.921	7.141	12.194	8.273	6.158	2.261	36.539	0.998795	0.081	0.013924	-19.128	-20.3
SPCC14G10.02	urb1	inviable	E	6.459	0.77	1.486	1.998	5.701	11.511	9.513	4.57	2.376	47.099	0.998656	0.085	0.014093	-18.622	-19.794
SPCC14G10.03c	ump1	viable	V	4.854	0.511	0.962	1.542	5.74	12.326	10.784	4.458	1.786	35.15	0.937654	0.434	0.088846	-2.343	-3.514
SPCC14G10.04	eap1	viable	V	1.521	0.133	0.516	1.216	6.28	14.226	13.01	4.734	0.56	10.304	0.987555	0.055	0.039782	-22.979	-24.151
SPCC1529.01	SPCC1529.01	viable	V	0.018	-0.003	0.0	0.364	3.0	7.136	6.772	2.196	0.007	0.001	-1.718612	0.086	0.583533	-18.56	-19.731
SPCC162.02c	SPCC162.02c	viable	V	-0.001	0.0	-0.0	0.524	4.315	10.263	9.739	3.157	-0.0	-0.0	-0.061842	0.018	0.423996	-34.046	-35.218
SPCC162.03	SPCC162.03	viable	V	-0.284	-0.048	-0.0	0.364	3.001	7.138	6.773	2.196	-0.105	-2.84	0.273591	0.129	0.30958	-14.496	-15.668
SPCC162.06c	vps60	viable	V	-0.019	0.003	-0.0	0.364	2.998	7.131	6.767	2.194	-0.007	-0.001	-0.29606	0.102	0.398793	-16.858	-18.03
SPCC162.08c	nup211	inviable	E	6.971	0.627	1.847	2.526	7.437	15.145	12.619	5.938	2.565	40.379	0.999297	0.059	0.00994	-22.297	-23.469
SPCC162.09c	hmg1	condition-dependent	E	6.064	0.876	0.356	0.779	3.836	8.633	7.854	2.903	2.231	55.302	0.992496	0.193	0.03135	-10.451	-11.623
SPCC162.10	ppk33	viable	V	0.307	-0.019	0.0	0.988	8.136	19.351	18.363	5.953	0.113	0.034	0.004947	0.085	0.329881	-18.599	-19.771
SPCC162.11c	urk1	viable	V	0.06	-0.004	0.0	1.006	8.285	19.706	18.7	6.063	0.022	0.007	-0.734189	0.104	0.479227	-16.588	-17.76
SPCC162.12	tco89	viable	V	0.073	0.004	-0.0	1.006	8.285	19.706	18.7	6.063	0.027	0.399	0.175043	0.074	0.380476	-20.011	-21.183
SPCC1620.01c	lsm2	inviable	E	5.536	0.433	1.486	2.265	7.905	16.755	14.49	6.184	2.036	30.468	0.997475	0.083	0.018269	-18.916	-20.088
