Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4
SPBP8B7.24c	atg8	viable	V	0.0	0.209	0.23	0.14	-0.032
SPBP8B7.25	cyp4	viable	V	0.0	-0.285	-0.248	-0.238	-0.298
SPBP8B7.27	mug30	viable	V	0.0	0.579	0.835	0.591	0.543
SPBP8B7.28c	stc1	viable	V	0.0	-0.179	0.285	0.115	0.189
SPBP8B7.29	abz1	inviable	E	0.0	-0.043	-0.06	-0.134	-0.167
SPBP8B7.30c	thi5	viable	V	0.0	-0.035	0.008	0.067	0.147
SPBP8B7.31	SPBP8B7.31	viable	V	0.0	0.09	-0.157	0.071	0.21
SPBP8B7.32	SPBP8B7.32	viable	Not_determined	0.0	0.046	0.054	-0.054	-0.043
SPBPB10D8.01	SPBPB10D8.01	viable	V	0.0	0.45	0.394	0.58	0.384
SPBPB10D8.02c	SPBPB10D8.02c	viable	V	0.0	0.097	0.196	0.162	0.222
SPBPB21E7.01c	eno102	viable	V	0.0	0.546	0.171	0.344	0.146
SPBPB21E7.02c	SPBPB21E7.02c	unknown	Not_determined	0.0	0.176	0.04	0.305	0.17
SPBPB21E7.04c	cmt2	viable	V	0.0	0.222	0.179	0.226	0.28
SPBPB21E7.05	SPBPB21E7.05	viable	V	0.0	0.031	0.026	0.246	0.221
SPBPB21E7.07	aes1	unknown	Not_determined	0.0	0.036	0.103	0.314	0.945
SPBPB21E7.09	SPBPB21E7.09	viable	V	0.0	0.144	0.04	0.233	0.143
SPBPB21E7.10	SPBPB21E7.10	unknown	Not_determined	0.0	0.127	0.171	0.301	0.873
SPBPB21E7.11	SPBPB21E7.11	unknown	Not_determined	0.0	-0.114	0.161	0.237	0.48
SPBPB2B2.01	nrg1	viable	V	0.0	0.148	0.198	0.212	0.217
SPBPB2B2.02	say1	viable	V	0.0	0.101	0.134	0.207	0.183
SPBPB2B2.05	SPBPB2B2.05	viable	V	0.0	0.243	0.071	0.118	0.298
SPBPB2B2.06c	efn1	viable	V	0.0	0.025	0.119	0.228	0.396
SPBPB2B2.07c	SPBPB2B2.07c	viable	V	0.0	-0.345	0.115	0.273	0.294
SPBPB2B2.08	SPBPB2B2.08	viable	V	0.0	0.178	0.263	0.393	1.426
SPBPB2B2.09c	pan5	viable	V	0.0	-0.078	0.258	0.167	0.266
SPBPB2B2.10c	gal7	viable	V	0.0	-0.016	-0.028	0.527	0.522
SPBPB2B2.11	tgd1	viable	V	0.0	0.06	0.191	0.184	0.135
SPBPB2B2.12c	gal10	viable	V	0.0	0.126	0.211	0.252	0.181
SPBPB2B2.13	gal1	viable	V	0.0	0.046	0.104	0.174	0.161
SPBPB7E8.01	SPBPB7E8.01	viable	V	0.0	-0.031	-0.026	-0.0	0.025
SPBPB7E8.02	SPBPB7E8.02	viable	V	0.0	-0.145	-0.176	-0.235	-0.251
SPBPB8B6.02c	SPBPB8B6.02c	unknown	Not_determined	0.0	0.344	0.267	0.457	0.147
SPBPB8B6.03	fah1	viable	Not_determined	0.0	-0.09	-0.008	0.19	0.036
SPBPB8B6.04c	grt1	viable	V	0.0	0.106	0.316	-0.024	0.424
SPBPB8B6.05c	SPBPB8B6.05c	viable	V	0.0	0.06	0.128	-0.137	0.391
SPBPB8B6.06c	fex2	viable	Not_determined	0.0	0.033	0.038	-0.054	0.064
SPBPJ4664.01	dps1	condition-dependent	V	0.0	-0.059	0.163	0.666	1.298
SPBPJ4664.02	SPBPJ4664.02	viable	V	0.0	-0.087	0.185	-1.906	0.187
SPBPJ4664.03	mfm3	viable	V	0.0	-0.24	-0.152	-0.248	-0.023
SPBPJ4664.04	cop1	condition-dependent	E	0.0	3.042	6.587	5.814	6.282
SPBPJ4664.05	aig1	viable	V	0.0	-0.151	0.06	-0.077	-0.096
SPBPJ4664.06	gpt1	viable	V	0.0	0.128	-0.006	0.08	0.09
SPCC1020.01c	pma2	viable	V	0.0	2.509	3.593	2.984	2.561
SPCC1020.02	spc7	inviable	E	0.0	0.918	3.802	5.142	6.485
SPCC1020.03	mmt1	viable	V	0.0	0.053	-0.07	0.087	0.067
SPCC1020.04c	rpb6	inviable	E	0.0	2.284	5.679	6.368	7.406
SPCC1020.05	dcr2	viable	V	0.0	0.326	0.994	0.398	0.863
SPCC1020.07	SPCC1020.07	viable	V	0.0	-0.328	0.082	-0.084	0.212
SPCC1020.08	tyw1	viable	V	0.0	0.188	0.264	0.18	0.312
SPCC1020.09	gnr1	viable	V	0.0	-0.039	0.047	-0.044	0.086
SPCC1020.10	oca2	viable	V	0.0	0.05	-0.102	-0.012	-0.1
SPCC1020.11c	emc6	viable	V	0.0	-0.119	-0.062	0.083	0.341
SPCC1020.12c	xap5	viable	V	0.0	0.089	0.182	0.176	0.16
SPCC1020.13c	SPCC1020.13c	viable	V	0.0	0.114	-0.05	-0.162	0.024
SPCC10H11.01	prp11	inviable	E	0.0	2.516	4.891	5.714	6.452
SPCC10H11.02	cwf23	inviable	E	0.0	3.492	5.992	7.024	6.729
SPCC1183.01	sec15	inviable	E	0.0	1.12	4.402	5.626	6.159
SPCC1183.02	SPCC1183.02	viable	V	0.0	0.125	-0.034	0.026	-0.11
SPCC1183.03c	fxn1	condition-dependent	E	0.0	0.247	2.014	4.473	5.844
SPCC1183.04c	pet127	viable	V	0.0	0.143	0.089	0.027	0.118
SPCC1183.05c	lig4	viable	V	0.0	0.072	-0.168	0.061	-0.064
SPCC1183.06	ung1	viable	V	0.0	-0.012	0.047	-0.016	0.157
SPCC1183.07	rrp5	inviable	E	0.0	2.451	4.695	5.435	6.158
SPCC1183.08c	rpl101	inviable	E	0.0	5.412	3.997	5.52	5.828
SPCC1183.09c	pmp31	viable	V	0.0	-0.126	-0.04	0.006	-0.12
SPCC1183.10	wtf10	viable	V	0.0	0.144	-0.304	-0.106	-0.272
SPCC1183.11	msy1	viable	V	0.0	0.053	0.074	0.156	0.018
SPCC1183.12	spo13	unknown	Not_determined	0.0	0.026	-0.248	0.043	0.063
SPCC11E10.01	cbl1	viable	V	0.0	-0.147	-0.046	-0.187	-0.241
SPCC11E10.02c	gpi8	inviable	E	0.0	1.144	4.826	5.991	6.179
SPCC11E10.03	jnm1	viable	V	0.0	-0.0	-0.121	0.02	-0.044
SPCC11E10.04	ppr6	viable	V	0.0	0.129	1.136	1.173	1.358
SPCC11E10.05c	ynd1	viable	V	0.0	-0.028	-0.126	0.08	0.268
SPCC11E10.06c	elp4	viable	V	0.0	0.48	3.06	3.361	3.051
SPCC11E10.07c	gcn3	viable	V	0.0	-0.354	0.4	0.576	1.425
SPCC11E10.08	rik1	viable	V	0.0	0.121	-0.011	0.175	1.117
SPCC11E10.09c	SPCC11E10.09c	viable	V	0.0	0.105	0.1	0.104	0.119
SPCC1223.01	rqt1	viable	V	0.0	0.056	0.26	0.294	0.474
SPCC1223.02	nmt1	viable	V	0.0	-0.006	-0.096	-0.045	-0.163
SPCC1223.03c	gut2	viable	V	0.0	0.011	0.015	0.102	-0.088
SPCC1223.04c	set11	viable	V	0.0	-0.158	0.005	-0.108	0.087
SPCC1223.06	tea1	viable	V	0.0	0.13	0.331	0.3	0.69
SPCC1223.07c	drs1	viable	V	0.0	3.382	6.158	6.243	6.7
SPCC1223.08c	dfr1	inviable	E	0.0	0.186	0.743	5.75	5.314
SPCC1223.09	uro1	viable	V	0.0	-0.106	-0.043	-0.207	-0.003
SPCC1223.10c	eaf1	viable	V	0.0	-0.234	-0.051	-0.238	0.097
SPCC1223.11	ptc2	viable	V	0.0	0.404	0.323	1.729	1.477
SPCC1223.12c	meu10	viable	V	0.0	-0.015	-0.006	-0.009	0.087
SPCC1223.13	cbf12	viable	V	0.0	-0.035	0.03	0.134	0.074
SPCC1223.14	aro2	inviable	E	0.0	2.333	5.734	5.513	6.265
SPCC1223.15c	spc19	viable	V	0.0	-0.21	0.428	0.901	0.944
SPCC1235.01	SPCC1235.01	viable	V	0.0	0.344	0.003	0.22	-0.01
SPCC1235.02	bio2	viable	V	0.0	-0.093	-0.095	-0.022	-0.103
SPCC1235.03	cue2	viable	V	0.0	-0.088	-0.264	0.098	0.09
SPCC1235.04c	nad1	viable	V	0.0	1.092	3.513	5.029	5.76
SPCC1235.05c	fft2	viable	V	0.0	0.007	-0.317	-0.187	0.134
SPCC1235.06	get2	viable	V	0.0	0.02	0.013	-0.017	0.081
SPCC1235.07	fta7	inviable	E	0.0	0.107	1.597	3.877	5.829
SPCC1235.08c	pdh1	viable	V	0.0	0.126	0.054	-0.038	-0.098
SPCC1235.09	hif2	viable	V	0.0	-0.004	0.062	0.129	0.284
SPCC1235.10c	sec6	inviable	E	0.0	0.747	2.899	5.485	6.291
SPCC1235.11	mpc1	viable	V	0.0	0.53	0.222	0.591	2.027
SPCC1235.12c	mug146	viable	V	0.0	-0.12	-0.16	-0.153	-0.144
SPCC1235.13	ght6	viable	V	0.0	0.174	0.423	0.199	0.254
SPCC1235.14	ght5	viable	V	0.0	-0.197	0.34	0.187	0.342
SPCC1235.15	dga1	viable	V	0.0	0.053	-0.106	-0.185	0.01
SPCC1235.16	vma21	condition-dependent	Not_determined	0.0	0.042	1.046	1.22	2.514
SPCC1235.17	SPCC1235.17	viable	Not_determined	0.0	-0.0	-0.016	-0.093	0.009
SPCC1259.01c	rps1802	viable	V	0.0	1.587	5.466	5.372	7.395
SPCC1259.02c	erm1	viable	V	0.0	0.075	-0.024	0.062	0.05
SPCC1259.03	rpa12	viable	V	0.0	0.193	0.879	1.035	1.687
SPCC1259.04	iec3	viable	V	0.0	-0.086	0.393	0.538	1.155
SPCC1259.07	rxt3	inviable	E	0.0	0.439	0.816	2.368	5.631
SPCC1259.09c	pdx1	viable	V	0.0	0.115	-0.133	0.032	0.066
SPCC1259.10	pgp1	viable	V	0.0	-0.108	0.142	0.024	0.13
SPCC1259.11c	gyp2	viable	V	0.0	0.337	0.258	0.234	0.331
SPCC1259.12c	gid1	viable	V	0.0	0.323	0.073	0.262	0.351
SPCC1259.13	chk1	viable	V	0.0	-0.143	0.183	0.021	0.032
SPCC1259.14c	meu27	viable	V	0.0	-0.089	-0.095	0.04	-0.111
SPCC1259.15c	ubc11	inviable	E	0.0	2.244	6.322	6.212	6.539
SPCC126.01c	SPCC126.01c	viable	V	0.0	-0.054	0.007	-0.009	0.069
SPCC126.02c	pku70	viable	V	0.0	-0.102	-0.038	0.076	0.016
SPCC126.03	pus1	viable	V	0.0	0.231	0.185	0.26	0.395
SPCC126.04c	sgf73	viable	V	0.0	-0.089	0.155	0.291	0.347
SPCC126.05c	mrpl17	inviable	E	0.0	0.293	1.113	3.732	5.06
SPCC126.06	twf1	viable	V	0.0	-0.04	-0.033	0.047	-0.116
SPCC126.07c	asr1	viable	V	0.0	-0.077	0.046	0.032	0.122
SPCC126.08c	SPCC126.08c	viable	V	0.0	0.034	0.044	-0.058	0.276
SPCC126.09	zip2	viable	V	0.0	0.144	-0.008	0.214	0.026
SPCC126.10	iah1	viable	V	0.0	-0.063	-0.049	0.085	0.097
SPCC126.11c	SPCC126.11c	viable	V	0.0	-0.001	-0.091	0.109	0.039
SPCC126.12	SPCC126.12	viable	V	0.0	0.037	-0.084	0.342	0.306
SPCC126.14	prp18	inviable	E	0.0	0.66	2.59	5.016	6.011
SPCC1281.01	ags1	inviable	E	0.0	4.869	5.326	6.453	6.959
SPCC1281.02c	spf30	inviable	E	0.0	0.615	3.161	5.221	6.147
SPCC1281.03c	emc4	viable	V	0.0	-0.179	0.133	0.147	0.322
SPCC1281.04	akr7	viable	V	0.0	-0.013	-0.121	-0.018	0.041
SPCC1281.05	rsc7	inviable	E	0.0	-0.03	0.464	0.851	2.251
SPCC1281.07c	gst4	viable	V	0.0	-0.078	-0.85	-0.191	-0.663
SPCC1281.08	wtf11	viable	V	0.0	-0.013	-0.083	-0.24	-0.016
SPCC132.01c	rqc2	viable	V	0.0	0.099	0.036	0.013	0.029
SPCC132.02	hst2	viable	V	0.0	-0.047	-0.054	0.125	0.172
SPCC132.03	SPCC132.03	viable	V	0.0	0.146	-0.06	0.062	-0.056
SPCC132.04c	gdh2	viable	V	0.0	0.114	0.046	0.041	0.145
SPCC1322.01	rpm1	viable	V	0.0	0.1	0.495	0.63	0.61
SPCC1322.02	pxd1	viable	V	0.0	0.235	0.071	0.358	0.245
SPCC1322.03	trp1322	viable	V	0.0	0.078	0.152	0.227	0.239
SPCC1322.04	fyu1	inviable	E	0.0	2.16	4.928	5.629	6.44
SPCC1322.05c	lap2	viable	V	0.0	-0.012	0.028	0.033	-0.08
SPCC1322.06	kap113	viable	V	0.0	0.04	-0.014	0.025	0.049
SPCC1322.07c	mug150	viable	V	0.0	0.046	0.044	-0.136	-0.118
SPCC1322.08	srk1	viable	V	0.0	0.186	1.032	0.826	0.22
SPCC1322.09	SPCC1322.09	viable	V	0.0	-0.098	0.033	0.034	-0.1
SPCC1322.11	rpl2302	inviable	E	0.0	3.365	7.114	4.769	7.292
SPCC1322.12c	bub1	viable	V	0.0	0.091	0.281	0.283	0.432
SPCC1322.13	ade6	unknown	Not_determined	0.0	0.34	1.199	0.505	-0.126
SPCC1322.14c	vtc4	viable	V	0.0	0.098	0.682	0.747	1.147
SPCC1322.15	rpl3402	viable	V	0.0	0.114	-0.274	-0.174	0.504
SPCC1322.16	phb2	viable	V	0.0	0.181	-0.118	0.156	0.01
SPCC1393.03	rps1501	viable	V	0.0	1.184	2.746	3.583	3.483
SPCC1393.04	fta4	inviable	E	0.0	-0.114	1.362	3.741	5.596
SPCC1393.05	ers1	viable	V	0.0	-0.079	-0.064	0.044	0.115
SPCC1393.06c	ipi1	inviable	E	0.0	2.225	4.304	6.073	7.172
SPCC1393.07c	mug4	viable	V	0.0	0.026	-0.014	-0.057	1.112
SPCC1393.08	fil1	viable	V	0.0	1.058	1.332	1.348	0.7
SPCC1393.09c	gir2	viable	V	0.0	-0.209	0.007	0.047	0.26
SPCC1393.12	SPCC1393.12	viable	V	0.0	0.082	-0.112	-0.083	-0.063
SPCC1393.13	duf89	viable	V	0.0	0.107	0.125	0.275	0.002
SPCC1393.14	ten1	viable	Not_determined	0.0	0.36	0.456	1.962	3.995
SPCC13B11.01	adh1	viable	V	0.0	2.092	3.884	5.123	5.848
SPCC13B11.03c	SPCC13B11.03c	viable	V	0.0	-0.159	-0.853	-0.151	-0.2
SPCC13B11.04c	fmd3	viable	V	0.0	-0.109	-0.155	-0.198	-0.297
SPCC1442.01	ste6	viable	V	0.0	-0.076	-0.033	-0.077	-0.081
SPCC1442.02	glm2	viable	V	0.0	0.625	4.898	-0.055	0.217
SPCC1442.03	mme1	viable	V	0.0	0.128	0.707	0.807	1.291
SPCC1442.04c	rmr1	viable	V	0.0	0.758	0.179	0.592	0.334
SPCC1442.05c	mic26	viable	V	0.0	0.043	0.019	0.378	0.064
SPCC1442.06	pre8	inviable	E	0.0	2.508	5.45	6.129	6.416
SPCC1442.07c	wss2	viable	V	0.0	-0.102	0.114	0.078	-0.033
SPCC1442.08c	cox12	viable	V	0.0	-0.045	0.235	0.289	0.589
SPCC1442.09	trp3	inviable	E	0.0	2.524	5.63	5.242	5.728
SPCC1442.11c	SPCC1442.11c	viable	V	0.0	0.186	-0.076	-0.083	0.243
SPCC1442.12	pps1	condition-dependent	E	0.0	1.52	3.33	4.536	5.368
SPCC1442.14c	hnt1	viable	V	0.0	-0.038	-0.088	-0.044	0.226
SPCC1442.16c	zta1	viable	V	0.0	-0.156	-0.128	-0.128	-0.024
SPCC1442.17c	ist1	viable	V	0.0	0.193	0.458	0.2	0.116
SPCC1442.19	mrp49	unknown	Not_determined	0.0	0.23	0.377	0.525	1.724
SPCC1450.02	bdf1	viable	V	0.0	-0.001	0.014	0.968	0.344
SPCC1450.04	tef5	inviable	E	0.0	2.249	6.169	6.143	7.039
SPCC1450.07c	dao1	viable	V	0.0	-0.097	-0.182	0.144	-0.062
SPCC1450.08c	wtf16	viable	V	0.0	0.035	-0.071	-0.009	-0.217
SPCC1450.09c	plb5	viable	V	0.0	0.05	-0.034	-0.031	0.138
SPCC1450.10c	nar1	inviable	E	0.0	1.423	5.152	5.64	6.143
SPCC1450.11c	cek1	viable	V	0.0	0.129	0.144	0.178	0.168
SPCC1450.12	SPCC1450.12	viable	V	0.0	-0.077	-0.22	-0.17	-0.658
SPCC1450.13c	rib5	inviable	E	0.0	0.658	3.554	5.147	5.595
SPCC1450.14c	ero12	inviable	E	0.0	0.357	2.401	4.445	5.594
SPCC1450.15	SPCC1450.15	inviable	E	0.0	1.481	3.975	5.868	6.507
SPCC1450.16c	ptl1	viable	V	0.0	-0.026	-0.096	-0.061	-0.137
SPCC1494.01	SPCC1494.01	viable	V	0.0	0.168	0.035	-0.044	-0.057
SPCC1494.02c	taf13	inviable	E	0.0	0.274	1.987	5.231	5.745
SPCC1494.04c	tyr1	viable	V	0.0	2.926	5.981	6.46	7.118
SPCC1494.05c	ubp12	viable	V	0.0	0.006	-0.07	0.013	0.105
SPCC1494.06c	dbp9	inviable	E	0.0	2.443	5.114	6.246	6.229
SPCC1494.07	trm732	viable	V	0.0	0.044	-0.002	0.132	0.163
SPCC1494.08c	SPCC1494.08c	viable	V	0.0	0.285	-0.188	0.074	0.081
SPCC1494.09c	tfb6	viable	V	0.0	-0.057	-0.148	-0.21	-0.224
SPCC1494.10	adn3	viable	V	0.0	0.065	0.291	0.365	0.386
SPCC14G10.01	cab5	inviable	E	0.0	0.263	2.722	4.8	5.815
SPCC14G10.02	urb1	inviable	E	0.0	1.518	3.772	5.642	6.177
SPCC14G10.03c	ump1	viable	V	0.0	1.094	3.294	3.251	4.927
SPCC14G10.04	eap1	viable	V	0.0	0.372	0.845	1.072	1.386
SPCC1529.01	SPCC1529.01	viable	V	0.0	-0.05	-0.147	-0.038	-0.106
SPCC162.02c	SPCC162.02c	viable	V	0.0	-0.015	-0.016	-0.062	-0.004
SPCC162.03	SPCC162.03	viable	V	0.0	-0.321	-0.207	-0.086	-0.416
SPCC162.06c	vps60	viable	V	0.0	0.219	0.048	-0.036	0.012
SPCC162.08c	nup211	inviable	E	0.0	1.119	2.915	4.871	6.006
SPCC162.09c	hmg1	condition-dependent	E	0.0	2.814	4.628	5.553	6.216
SPCC162.10	ppk33	viable	V	0.0	0.134	-0.052	0.022	-0.125
SPCC162.11c	urk1	viable	V	0.0	0.037	-0.181	-0.123	-0.073
SPCC162.12	tco89	viable	V	0.0	-0.12	-0.081	0.006	0.072
SPCC1620.01c	lsm2	inviable	E	0.0	0.918	2.268	3.454	4.436
SPCC1620.03	mug163	viable	V	0.0	-0.316	0.4	-0.122	0.101
SPCC1620.04c	fzr3	viable	V	0.0	-0.188	-0.285	-0.282	0.006
SPCC1620.05	bet4	inviable	E	0.0	1.806	4.603	5.743	5.692
SPCC1620.06c	SPCC1620.06c	inviable	E	0.0	2.537	6.324	7.445	6.984
SPCC1620.07c	lnp1	viable	V	0.0	-0.096	0.02	0.095	0.087
SPCC1620.08	lsc2	viable	V	0.0	0.405	0.489	0.594	0.561
SPCC1620.09c	tfg1	inviable	E	0.0	2.491	4.413	5.277	5.438
SPCC1620.11	nup97	inviable	E	0.0	2.011	5.314	5.711	7.135
SPCC1620.12c	SPCC1620.12c	viable	V	0.0	0.095	-0.045	0.082	0.126
SPCC1620.13	SPCC1620.13	viable	V	0.0	0.076	-0.167	-0.089	0.059
SPCC1620.14c	snf22	viable	V	0.0	0.454	2.003	1.848	2.686
SPCC1672.01	SPCC1672.01	inviable	E	0.0	-0.166	0.102	-0.068	-0.085
SPCC1672.02c	sap1	inviable	E	0.0	2.72	5.814	6.513	7.537
SPCC1672.03c	gud1	viable	V	0.0	0.092	-0.093	-0.009	-0.011
SPCC1672.04c	cox19	viable	V	0.0	0.149	0.064	1.034	1.312
SPCC1672.06c	asp1	viable	V	0.0	0.203	3.825	3.312	4.256
SPCC1672.07	utp21	inviable	E	0.0	1.997	4.518	5.322	6.303
SPCC1672.08c	tfa2	inviable	E	0.0	1.164	4.523	6.005	6.743
SPCC1672.09	SPCC1672.09	viable	V	0.0	0.129	0.028	0.298	0.129
SPCC1672.10	mis16	inviable	E	0.0	0.012	0.84	3.198	4.302
SPCC1672.11c	SPCC1672.11c	viable	V	0.0	0.305	0.463	0.635	0.956
SPCC1672.12c	get4	viable	V	0.0	0.182	-0.035	0.143	0.109
SPCC1682.01	qcr9	viable	V	0.0	0.098	0.355	0.298	0.134
SPCC1682.02c	mcm3	inviable	E	0.0	2.176	4.41	5.852	6.469
SPCC1682.03c	mug174	inviable	E	0.0	0.073	0.243	0.672	2.428
SPCC1682.04	cdc31	inviable	E	0.0	0.732	2.725	4.877	5.801
SPCC1682.06	SPCC1682.06	viable	V	0.0	-0.448	0.169	-0.118	0.07
SPCC1682.07	ssl1	condition-dependent	E	0.0	0.834	2.186	5.227	6.667
SPCC1682.08c	mpf2	viable	V	0.0	0.212	0.159	-0.106	-0.061
SPCC1682.09c	ggc1	inviable	E	0.0	0.089	0.313	1.597	4.184
SPCC1682.10	rpn8	inviable	E	0.0	2.183	4.722	5.858	6.133
SPCC1682.11c	ctl1	viable	V	0.0	-0.064	0.205	0.165	0.108
SPCC1682.12c	ubp16	viable	V	0.0	0.4	0.53	1.043	1.527
SPCC1682.15	mug122	viable	V	0.0	0.012	0.139	0.003	-0.036
SPCC1682.16	rpt4	viable	V	0.0	3.874	4.829	5.44	6.685
SPCC16A11.01	sfk1	viable	V	0.0	-0.027	-0.161	-0.186	-0.125
SPCC16A11.02	utp13	inviable	Not_determined	0.0	3.603	4.995	5.986	6.4
SPCC16A11.03c	SPCC16A11.03c	viable	V	0.0	-0.143	-0.174	-0.069	0.02
SPCC16A11.04	snx12	viable	V	0.0	0.088	0.302	0.165	0.29
SPCC16A11.05c	dim1	inviable	E	0.0	1.375	3.927	5.76	6.292
SPCC16A11.06c	gpi10	inviable	E	0.0	0.463	2.677	4.94	5.486
SPCC16A11.07	coq10	viable	V	0.0	0.395	0.269	0.579	0.814
SPCC16A11.08	atg20	viable	V	0.0	-0.148	-0.2	0.29	-0.264
SPCC16A11.09c	tim23	inviable	E	0.0	3.33	5.02	4.063	6.519
SPCC16A11.10c	oca8	viable	V	0.0	0.259	0.168	0.03	0.15
SPCC16A11.11	mrpl31	inviable	E	0.0	0.563	0.978	4.199	6.818
SPCC16A11.12c	ubp1	viable	V	0.0	-0.042	-0.089	-0.067	0.001
SPCC16A11.15c	SPCC16A11.15c	viable	V	0.0	0.208	-0.239	0.26	-0.066
SPCC16A11.16c	rpn1302	viable	V	0.0	0.04	-0.056	0.002	-0.041
SPCC16A11.17	mcm4	inviable	E	0.0	1.174	4.456	5.243	5.775
SPCC16C4.01	sif2	viable	V	0.0	0.347	0.441	0.517	0.695
SPCC16C4.02c	asi1	inviable	E	0.0	1.661	4.23	5.457	6.156
SPCC16C4.03	pin1	viable	V	0.0	-0.293	0.117	0.301	0.632
SPCC16C4.04	pex26	viable	V	0.0	-0.084	0.151	-0.073	-0.035
SPCC16C4.06c	pus3	viable	V	0.0	-0.038	0.012	-0.115	-0.062
SPCC16C4.07	scw1	viable	V	0.0	0.053	0.326	0.408	0.359
SPCC16C4.08c	skb15	inviable	E	0.0	1.214	3.187	5.272	5.921
SPCC16C4.09	sts5	viable	V	0.0	0.621	0.21	0.327	0.477
SPCC16C4.10	pgl1	viable	V	0.0	0.347	0.908	1.67	2.617
SPCC16C4.11	pef1	viable	V	0.0	0.779	2.533	2.598	3.485
SPCC16C4.12	naa20	viable	V	0.0	-0.361	0.05	2.432	4.772
SPCC16C4.14c	sfc4	viable	V	0.0	0.198	2.079	4.164	5.979
SPCC16C4.15	rml2	inviable	E	0.0	0.62	1.46	3.843	4.494
SPCC16C4.16c	cbc3	viable	Not_determined	0.0	-0.335	-0.331	-0.288	-0.165
SPCC16C4.17	mug123	viable	V	0.0	0.251	0.126	0.148	0.17
SPCC16C4.18c	taf6	inviable	E	0.0	0.362	7.796	7.66	1.664
SPCC16C4.19	rpp21	inviable	E	0.0	0.586	2.064	4.065	5.687
SPCC16C4.20c	hap2	viable	V	0.0	-0.262	-0.13	0.047	-0.158
SPCC16C4.21	SPCC16C4.21	unknown	Not_determined	0.0	0.013	-0.105	-0.035	-0.145
SPCC1739.01	SPCC1739.01	viable	V	0.0	-0.021	-0.016	-0.283	-0.139
SPCC1739.02c	mrpl22	inviable	E	0.0	0.247	1.158	3.645	5.031
SPCC1739.03	hrr1	viable	V	0.0	-0.046	-0.166	-0.057	-0.013
SPCC1739.05	set5	viable	V	0.0	0.28	0.193	0.256	0.491
SPCC1739.06c	met1	viable	V	0.0	0.313	0.191	0.62	0.521
SPCC1739.07	cti1	condition-dependent	V	0.0	0.242	0.513	1.671	3.921
SPCC1739.08c	SPCC1739.08c	viable	V	0.0	0.225	0.022	0.055	0.061
SPCC1739.10	mug33	viable	V	0.0	0.232	-0.008	0.302	0.114
SPCC1739.11c	cdc11	inviable	E	0.0	0.203	2.412	4.75	5.746
SPCC1739.13	ssa2	condition-dependent	E	0.0	2.803	4.983	6.034	6.519
SPCC1739.14	npp106	viable	V	0.0	0.405	1.761	3.073	3.825
SPCC1739.15	wtf21	inviable	E	0.0	-0.366	0.022	0.036	0.165
SPCC1742.01	gsf2	viable	V	0.0	0.077	1.189	0.182	1.094
SPCC1753.01c	ssb2	inviable	E	0.0	1.285	3.672	5.377	5.975
SPCC1753.02c	git3	viable	V	0.0	0.352	1.786	1.59	1.596
SPCC1753.03c	rec7	viable	V	0.0	0.047	0.055	-0.063	0.036
SPCC1753.04	tol1	inviable	E	0.0	2.514	4.13	5.921	6.111
SPCC1753.05	rsm1	viable	V	0.0	-0.026	0.264	1.624	2.714
SPCC1795.02c	vcx1	viable	V	0.0	-0.082	0.045	-0.019	0.029
SPCC1795.03	gms1	viable	V	0.0	0.054	0.937	3.333	4.295
SPCC1795.04c	pre10	inviable	E	0.0	1.751	4.916	5.925	6.818
SPCC1795.05c	ura6	inviable	E	0.0	2.78	5.366	4.644	5.838
SPCC1795.06	map2	viable	V	0.0	0.04	-0.331	-0.05	-0.05
SPCC1795.08c	vid21	inviable	E	0.0	0.312	1.493	3.39	5.206
SPCC1795.09	yps1	viable	V	0.0	0.23	-0.057	0.107	0.768
SPCC1795.10c	svp26	viable	V	0.0	0.062	0.362	0.019	0.256
SPCC1795.11	sum3	inviable	E	0.0	2.456	5.11	4.817	5.007
SPCC1795.12c	SPCC1795.12c	viable	V	0.0	0.115	0.277	0.309	-0.051
SPCC18.01c	adg3	viable	V	0.0	-0.034	0.037	0.091	0.07
SPCC18.02	SPCC18.02	viable	V	0.0	-0.114	-0.148	0.023	0.002
SPCC18.03	SPCC18.03	viable	V	0.0	0.003	0.004	0.089	0.064
SPCC18.04	pof6	inviable	E	0.0	2.144	4.793	6.089	6.528
SPCC18.05c	rsa4	inviable	E	0.0	2.507	6.863	6.447	7.461
SPCC18.06c	caf1	viable	V	0.0	0.514	1.328	2.359	2.868
SPCC18.07	rpc53	inviable	E	0.0	0.968	3.612	4.671	5.592
SPCC18.09c	hnt3	viable	V	0.0	-0.013	-0.299	-0.053	-0.072
SPCC18.11c	sdc1	viable	V	0.0	-0.165	0.013	0.138	0.339
SPCC18.12c	utp23	inviable	E	0.0	1.566	3.996	4.361	6.818
SPCC18.13	trm82	viable	V	0.0	0.196	0.318	0.324	0.454
SPCC18.14c	rpp0	inviable	E	0.0	2.593	6.148	6.028	6.18
SPCC18.15	dph7	viable	V	0.0	-0.084	0.105	0.454	0.241
SPCC18.16c	fmn1	inviable	E	0.0	2.859	5.161	5.869	6.271
SPCC18.17c	SPCC18.17c	viable	V	0.0	0.407	0.631	1.181	1.571
SPCC18.18c	fum1	unknown	Not_determined	0.0	0.038	0.113	0.012	0.081
