Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4
SPCC1682.10	rpn8	inviable	E	0.053	2.178	4.815	5.812	6.033
SPCC1682.11c	ctl1	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPCC1682.12c	ubp16	viable	V	0.048	0.267	0.654	1.106	1.446
SPCC1682.15	mug122	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC1682.16	rpt4	viable	V	0.401	3.369	5.312	5.919	6.047
SPCC16A11.01	sfk1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC16A11.02	utp13	inviable	Not_determined	0.341	3.304	5.373	6.03	6.169
SPCC16A11.03c	SPCC16A11.03c	viable	V	0.007	0.0	0.0	0.0	0.0
SPCC16A11.04	snx12	viable	V	0.017	0.137	0.219	0.247	0.253
SPCC16A11.05c	dim1	inviable	E	0.043	1.356	3.959	5.72	6.369
SPCC16A11.06c	gpi10	inviable	E	0.0	0.403	2.752	4.829	5.549
SPCC16A11.07	coq10	viable	V	0.067	0.213	0.408	0.61	0.76
SPCC16A11.08	atg20	viable	V	0.001	0.0	0.0	0.0	0.0
SPCC16A11.09c	tim23	inviable	E	0.335	3.106	5.004	5.603	5.731
SPCC16A11.10c	oca8	viable	V	0.01	0.086	0.136	0.151	0.155
SPCC16A11.11	mrpl31	inviable	E	0.0	0.033	1.046	4.156	6.651
SPCC16A11.12c	ubp1	viable	V	0.0	0.0	0.0	0.0	0.0
SPCC16A11.15c	SPCC16A11.15c	viable	V	0.001	0.0	0.0	0.0	0.0
SPCC16A11.16c	rpn1302	viable	V	0.007	0.0	0.0	0.0	0.0
SPCC16A11.17	mcm4	inviable	E	0.008	1.402	4.224	5.487	5.78
SPCC16C4.01	sif2	viable	V	0.042	0.273	0.484	0.588	0.623
SPCC16C4.02c	asi1	inviable	E	0.069	1.673	4.167	5.562	6.01
SPCC16C4.03	pin1	viable	V	0.0	0.004	0.089	0.354	0.603
SPCC16C4.04	pex26	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC16C4.06c	pus3	viable	V	0.001	0.0	0.0	0.0	0.0
SPCC16C4.07	scw1	viable	V	0.007	0.129	0.291	0.371	0.395
SPCC16C4.08c	skb15	inviable	E	0.058	1.139	3.324	5.101	5.907
SPCC16C4.09	sts5	viable	V	0.029	0.243	0.383	0.427	0.436
SPCC16C4.10	pgl1	viable	V	0.02	0.26	0.913	1.816	2.518
SPCC16C4.11	pef1	viable	V	0.011	0.849	2.336	3.029	3.203
SPCC16C4.12	naa20	viable	V	0.0	0.0	0.081	2.43	4.773
SPCC16C4.14c	sfc4	viable	V	0.005	0.343	1.952	4.312	5.886
SPCC16C4.15	rml2	inviable	E	0.005	0.349	1.769	3.55	4.588
SPCC16C4.16c	cbc3	viable	Not_determined	-0.02	-0.169	-0.267	-0.297	-0.304
SPCC16C4.17	mug123	viable	V	0.012	0.104	0.163	0.182	0.186
SPCC16C4.18c	taf6	inviable	E	0.002	1.329	5.171	7.138	7.61
SPCC16C4.19	rpp21	inviable	E	0.046	0.584	2.054	4.09	5.673
SPCC16C4.20c	hap2	viable	V	-0.032	-0.002	-0.0	-0.0	-0.0
SPCC16C4.21	SPCC16C4.21	unknown	Not_determined	0.001	0.0	0.0	0.0	0.0
SPCC1739.01	SPCC1739.01	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC1739.02c	mrpl22	inviable	E	0.0	0.043	1.214	3.695	5.061
SPCC1739.03	hrr1	viable	V	0.0	0.0	0.0	0.0	0.0
SPCC1739.05	set5	viable	V	0.039	0.122	0.233	0.349	0.435
SPCC1739.06c	met1	viable	V	0.043	0.182	0.352	0.492	0.571
SPCC1739.07	cti1	condition-dependent	V	0.0	0.001	0.232	1.86	3.847
SPCC1739.08c	SPCC1739.08c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC1739.10	mug33	viable	V	0.012	0.098	0.155	0.172	0.176
SPCC1739.11c	cdc11	inviable	E	0.0	0.252	2.382	4.819	5.811
SPCC1739.13	ssa2	condition-dependent	E	0.2	2.687	5.097	6.072	6.321
SPCC1739.14	npp106	viable	V	0.012	0.44	1.724	3.044	3.728
SPCC1739.15	wtf21	inviable	E	0.007	0.0	0.0	0.0	0.0
SPCC1742.01	gsf2	viable	V	0.007	0.296	0.664	0.804	0.835
SPCC1753.01c	ssb2	inviable	E	0.044	1.275	3.69	5.355	5.985
SPCC1753.02c	git3	viable	V	0.01	0.572	1.37	1.686	1.757
SPCC1753.03c	rec7	viable	V	0.004	0.001	0.0	0.0	0.0
SPCC1753.04	tol1	inviable	E	0.294	2.258	4.439	5.692	6.153
SPCC1753.05	rsm1	viable	V	0.0	0.001	0.276	1.625	2.637
SPCC1795.02c	vcx1	viable	V	-0.011	-0.001	-0.0	-0.0	-0.0
SPCC1795.03	gms1	viable	V	0.0	0.005	0.946	3.328	4.297
SPCC1795.04c	pre10	inviable	E	0.034	1.798	4.772	6.229	6.622
SPCC1795.05c	ura6	inviable	E	0.251	2.845	4.784	5.412	5.546
SPCC1795.06	map2	viable	V	0.008	0.001	0.0	0.0	0.0
SPCC1795.08c	vid21	inviable	E	0.008	0.285	1.475	3.46	5.074
SPCC1795.09	yps1	viable	V	0.0	0.0	0.0	0.135	0.763
SPCC1795.10c	svp26	viable	V	0.014	0.115	0.181	0.202	0.206
SPCC1795.11	sum3	inviable	E	0.209	2.606	4.471	5.082	5.213
SPCC1795.12c	SPCC1795.12c	viable	V	0.012	0.102	0.16	0.178	0.182
SPCC18.01c	adg3	viable	V	-0.005	-0.001	-0.0	-0.0	-0.0
SPCC18.02	SPCC18.02	viable	V	-0.004	-0.031	-0.05	-0.055	-0.056
SPCC18.03	SPCC18.03	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC18.04	pof6	inviable	E	0.098	2.128	4.791	6.075	6.443
SPCC18.05c	rsa4	inviable	E	0.088	2.845	5.979	7.132	7.385
SPCC18.06c	caf1	viable	V	0.046	0.484	1.38	2.314	2.884
SPCC18.07	rpc53	inviable	E	0.019	1.035	3.352	4.905	5.446
SPCC18.09c	hnt3	viable	V	0.004	0.0	0.0	0.0	0.0
SPCC18.11c	sdc1	viable	V	-0.007	-0.001	-0.0	-0.0	-0.0
SPCC18.12c	utp23	inviable	E	0.355	1.593	3.412	5.241	6.465
SPCC18.13	trm82	viable	V	0.025	0.191	0.313	0.358	0.369
SPCC18.14c	rpp0	inviable	E	0.147	2.858	5.392	6.268	6.458
SPCC18.15	dph7	viable	V	0.0	0.014	0.168	0.302	0.34
SPCC18.16c	fmn1	inviable	E	0.16	2.804	5.177	5.987	6.163
SPCC18.17c	SPCC18.17c	viable	V	0.068	0.319	0.728	1.19	1.534
SPCC18.18c	fum1	unknown	Not_determined	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC18.19c	ost5	unknown	Not_determined	0.006	0.001	0.0	0.0	0.0
SPCC1827.01c	utp25	inviable	E	0.099	1.837	4.386	5.845	6.335
SPCC1827.02c	pcy1	viable	V	0.0	0.0	0.0	0.0	0.0
SPCC1827.03c	pcs60	viable	V	0.032	0.269	0.424	0.472	0.483
SPCC1827.04	vms1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC1827.05c	SPCC1827.05c	inviable	E	0.055	2.302	5.111	6.176	6.412
SPCC1827.06c	hom2	inviable	E	0.112	1.942	4.438	5.783	6.215
SPCC1827.07c	spx2	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC1827.08c	pof7	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPCC1840.02c	bgs4	condition-dependent	V	0.354	3.483	5.684	6.385	6.534
SPCC1840.03	sal3	viable	V	0.139	0.796	1.777	2.676	3.207
SPCC1840.04	pca1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC1840.05c	pgm2	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC1840.06	atp5	viable	V	0.0	0.0	0.033	0.61	1.536
SPCC1840.07c	SPCC1840.07c	viable	V	0.013	0.002	0.0	0.0	0.0
SPCC1840.08c	pdi5	viable	V	0.003	0.0	0.0	0.0	0.0
SPCC1840.09	coq11	viable	V	0.0	0.0	0.078	0.657	1.02
SPCC1840.12	opt3	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC1840.13	SPCC1840.13	unknown	Not_determined	0.002	0.0	0.0	0.0	0.0
SPCC188.02	par1	viable	V	0.0	0.0	0.042	0.598	1.416
SPCC188.03	cnd3	inviable	E	0.003	1.187	4.281	5.804	6.165
SPCC188.04c	spc25	inviable	E	0.0	0.602	3.574	5.455	5.932
SPCC188.06c	srp54	inviable	E	0.225	3.071	5.375	6.138	6.302
SPCC188.07	ccq1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC188.08c	ubp5	viable	V	0.108	0.556	1.053	1.387	1.537
SPCC188.11	prp45	inviable	E	0.189	2.722	5.286	6.348	6.623
SPCC188.12	spn6	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC188.13c	dcr1	viable	V	-0.003	-0.0	-0.0	-0.0	-0.0
SPCC1884.01	SPCC1884.01	unknown	Not_determined	0.006	0.001	0.0	0.0	0.0
SPCC1884.02	nic1	condition-dependent	V	0.021	0.065	0.125	0.186	0.232
SPCC18B5.01c	bfr1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC18B5.03	wee1	viable	V	0.002	0.064	0.342	0.811	1.189
SPCC18B5.04	rsm18	inviable	E	0.0	0.02	1.435	3.97	4.858
SPCC18B5.05c	SPCC18B5.05c	viable	V	-0.005	-0.001	-0.0	-0.0	-0.0
SPCC18B5.06	dom34	viable	V	0.018	0.152	0.239	0.266	0.272
SPCC18B5.08c	ism1	inviable	E	0.0	0.011	0.864	3.403	4.903
SPCC18B5.09c	thc1	viable	V	-0.035	-0.291	-0.459	-0.511	-0.522
SPCC18B5.11c	cds1	viable	V	0.003	0.0	0.0	0.0	0.0
SPCC1902.01	gaf1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC1902.02	mug72	viable	V	-0.001	-0.004	-0.007	-0.011	-0.013
SPCC1906.01	mpg1	inviable	E	0.255	2.62	4.994	6.087	6.408
SPCC1906.02c	rqt3	viable	V	0.0	0.0	0.001	0.306	1.447
SPCC1906.04	wtf20	viable	V	-0.019	-0.159	-0.251	-0.28	-0.286
SPCC191.02c	acs1	viable	V	0.048	2.017	4.499	5.442	5.652
SPCC191.04c	SPCC191.04c	unknown	Not_determined	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC191.05c	SPCC191.05c	viable	V	-0.02	-0.137	-0.238	-0.284	-0.298
SPCC191.06	SPCC191.06	viable	V	0.006	0.001	0.0	0.0	0.0
SPCC191.08	lto1	inviable	E	0.164	1.164	2.992	4.962	6.275
SPCC191.09c	gst1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC1919.01	ckk2	viable	V	-0.024	-0.199	-0.315	-0.35	-0.358
SPCC1919.02	pbn1	inviable	E	0.0	0.676	3.318	4.84	5.216
SPCC1919.03c	amk2	viable	V	0.036	0.114	0.218	0.326	0.406
SPCC1919.05	ski3	viable	V	0.0	0.0	0.036	0.234	0.458
SPCC1919.06c	wtf25	unknown	Not_determined	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC1919.07	SPCC1919.07	viable	V	0.01	0.087	0.137	0.153	0.156
SPCC1919.08c	mrpl33	inviable	E	0.005	0.254	1.485	3.662	5.457
SPCC1919.09	tif6	viable	V	0.106	2.558	5.058	5.946	6.14
SPCC1919.10c	myo52	condition-dependent	V	0.053	0.621	2.063	3.951	5.359
SPCC1919.11	mug137	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC1919.12c	erm2	viable	V	0.0	0.0	0.0	0.086	1.126
SPCC1919.13c	bmt5	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC1919.14c	bdp1	inviable	E	0.232	3.087	5.374	6.129	6.291
SPCC1919.15	brl1	viable	V	0.048	0.422	1.267	2.353	3.184
SPCC23B6.01c	osh6	viable	V	-0.001	-0.003	-0.006	-0.009	-0.012
SPCC23B6.02c	ecm1	viable	V	-0.05	-0.007	-0.0	-0.0	-0.0
SPCC23B6.03c	tel1	viable	V	0.006	0.0	0.0	0.0	0.0
SPCC23B6.04c	pdr16	viable	V	0.048	0.279	0.513	0.649	0.7
SPCC23B6.05c	ssb3	viable	V	0.0	0.005	0.242	0.604	0.724
SPCC24B10.02c	SPCC24B10.02c	viable	V	0.0	0.0	0.0	0.0	0.0
SPCC24B10.03	SPCC24B10.03	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC24B10.04	mrpl50	viable	V	0.0	0.009	1.2	3.873	4.886
SPCC24B10.05	tim9	inviable	E	0.0	0.132	1.464	3.596	4.792
SPCC24B10.06	SPCC24B10.06	viable	V	0.019	0.377	1.572	3.369	4.792
SPCC24B10.07	gad8	viable	V	0.151	0.912	1.88	2.597	2.94
SPCC24B10.08c	ada2	viable	V	0.094	0.362	0.757	1.185	1.502
SPCC24B10.09	rps1702	viable	V	0.217	0.69	1.317	1.972	2.456
SPCC24B10.10c	yta4	viable	V	0.02	0.172	0.271	0.301	0.308
SPCC24B10.11c	tho7	viable	V	0.048	0.449	1.381	2.594	3.523
SPCC24B10.12	cgi121	viable	V	0.063	0.728	1.878	2.82	3.276
SPCC24B10.14c	xlf1	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC24B10.15	swt1	viable	V	0.003	0.0	0.0	0.0	0.0
SPCC24B10.17	emp24	viable	V	0.032	0.182	0.335	0.425	0.459
SPCC24B10.18	SPCC24B10.18	viable	V	0.0	0.0	0.002	0.511	2.1
SPCC24B10.19c	nts1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC24B10.20	SPCC24B10.20	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC24B10.21	tpi1	viable	V	0.01	1.557	4.541	5.854	6.157
SPCC24B10.22	pog1	viable	V	0.0	0.0	0.005	0.883	3.518
SPCC285.03	dbp6	inviable	E	0.042	1.529	4.088	5.508	5.946
SPCC285.04	SPCC285.04	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC285.05	SPCC285.05	viable	V	0.003	0.0	0.0	0.0	0.0
SPCC285.08	ret2	inviable	E	0.338	3.228	5.231	5.865	6.0
SPCC285.09c	cgs2	viable	V	-0.0	-0.032	-0.188	-0.286	-0.311
SPCC285.11	dsc5	viable	V	-0.002	-0.006	-0.011	-0.016	-0.02
SPCC285.12	lsm7	inviable	E	0.027	1.285	3.759	5.229	5.697
SPCC285.13c	nup60	viable	V	-0.006	-0.001	-0.0	-0.0	-0.0
SPCC285.14	trs130	viable	V	0.001	0.328	2.35	4.928	6.252
SPCC285.15c	rps2802	viable	V	0.011	1.04	2.737	3.443	3.603
SPCC285.16c	msh6	viable	V	-0.005	-0.04	-0.063	-0.07	-0.071
SPCC285.17	spp27	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC290.02	rpc34	inviable	E	0.074	1.582	3.926	5.291	5.751
SPCC290.03c	nup186	inviable	E	0.168	1.992	4.175	5.336	5.717
SPCC290.04	ams2	viable	Not_determined	0.132	0.799	2.047	3.532	4.652
SPCC297.03	ssp1	condition-dependent	V	0.0	0.0	0.048	1.48	4.148
SPCC297.04c	set7	viable	V	0.024	0.003	0.0	0.0	0.0
SPCC297.05	SPCC297.05	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC297.06c	SPCC297.06c	viable	V	0.0	0.0	0.035	0.27	0.552
SPCC2H8.02	pho843	viable	V	0.027	0.004	0.0	0.0	0.0
SPCC2H8.04	lyr2	inviable	E	0.0	0.0	0.037	1.388	4.061
SPCC2H8.05c	dbl1	viable	V	-0.015	-0.002	-0.0	-0.0	-0.0
SPCC306.02c	yip3	viable	V	-0.027	-0.085	-0.162	-0.243	-0.302
SPCC306.03c	cnd2	inviable	E	0.001	0.853	3.748	5.325	5.709
SPCC306.04c	set1	viable	V	0.009	0.112	0.382	0.75	1.036
SPCC306.05c	ins1	viable	V	-0.011	-0.001	-0.0	-0.0	-0.0
SPCC306.06c	big1	condition-dependent	E	0.023	0.295	1.003	1.918	2.582
SPCC306.07c	SPCC306.07c	viable	V	0.001	0.0	0.0	0.0	0.0
SPCC306.08c	mdh1	viable	V	0.0	0.0	0.0	0.0	0.0
SPCC306.09c	cap1	viable	V	0.011	0.354	1.136	1.749	2.006
SPCC306.11	SPCC306.11	viable	V	0.005	0.017	0.032	0.048	0.06
SPCC31H12.03c	mlo1	viable	V	0.0	0.001	0.046	0.248	0.463
SPCC31H12.05c	sds21	viable	V	0.02	0.063	0.121	0.181	0.225
SPCC31H12.06	mug111	viable	V	0.001	0.0	0.0	0.0	0.0
SPCC31H12.07	sec231	inviable	E	0.114	2.654	5.208	6.111	6.308
SPCC31H12.08c	ccr4	viable	V	0.057	0.734	1.749	2.423	2.69
SPCC320.03	rgt1	viable	V	0.032	0.101	0.193	0.29	0.361
SPCC320.04c	gem1	viable	V	0.0	0.174	2.062	4.302	5.176
SPCC320.05	sul3	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC320.06	SPCC320.06	viable	V	0.019	0.003	0.0	0.0	0.0
SPCC320.07c	mde7	viable	V	0.015	0.129	0.203	0.226	0.231
SPCC320.08	qtp1	viable	V	0.006	0.001	0.0	0.0	0.0
SPCC320.09	hem15	inviable	E	0.004	0.407	2.24	4.415	5.566
SPCC320.10	srp72	inviable	E	0.034	1.957	4.667	5.736	5.975
SPCC320.11c	nip7	inviable	E	0.349	1.981	4.027	5.558	6.303
SPCC320.14	sry1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC330.01c	rhp16	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC330.02	rhp7	viable	V	0.006	0.0	0.0	0.0	0.0
SPCC330.03c	SPCC330.03c	viable	V	0.019	0.002	0.0	0.0	0.0
SPCC330.04c	tdk1	condition-dependent	E	0.017	0.999	3.162	4.539	4.997
SPCC330.05c	ura4	viable	Not_determined	0.026	0.081	0.156	0.233	0.29
SPCC330.07c	SPCC330.07c	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC330.08	alg11	inviable	E	0.264	3.048	5.146	5.826	5.972
SPCC330.09	enp2	inviable	E	0.337	2.831	4.463	4.972	5.08
SPCC330.10	pcm1	inviable	E	0.051	1.214	3.587	5.413	6.187
SPCC330.11	btb1	viable	V	0.014	0.119	0.188	0.209	0.214
SPCC330.14c	rpl2402	viable	V	0.017	0.15	0.45	0.834	1.128
SPCC330.19c	SPCC330.19c	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC338.04	mix23	viable	V	-0.006	-0.0	-0.0	-0.0	-0.0
SPCC338.05c	mms2	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC338.06c	hsp20	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC338.07c	naa15	viable	V	0.0	0.009	0.378	1.897	3.48
SPCC338.08	ctp1	viable	V	0.128	0.799	2.077	3.609	4.765
SPCC338.10c	cox5	viable	V	0.014	0.058	0.126	0.201	0.256
SPCC338.11c	efm2	viable	V	-0.054	-0.007	-0.0	-0.0	-0.0
SPCC338.12	pbi2	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC338.13	cog4	inviable	E	0.043	2.11	4.845	5.901	6.136
SPCC338.15	wbp1	inviable	E	0.001	0.928	3.741	5.207	5.559
SPCC338.16	pof3	viable	V	0.119	0.637	1.544	2.596	3.385
SPCC338.17c	rad21	inviable	E	0.006	1.342	4.214	5.528	5.834
SPCC338.18	SPCC338.18	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC364.01	cif1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC364.02c	bis1	viable	V	0.044	0.369	0.582	0.648	0.662
SPCC364.03	rpl1702	viable	V	0.209	0.749	1.464	2.163	2.635
SPCC364.04c	coy1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC364.05	vps3	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC364.06	nap1	condition-dependent	V	0.019	0.161	0.254	0.283	0.289
SPCC364.07	ser3	viable	V	0.011	1.481	4.397	5.742	6.066
SPCC417.05c	cfh2	viable	V	-0.059	-0.008	-0.0	-0.0	-0.0
SPCC417.06c	mug27	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC417.07c	mto1	viable	V	0.0	0.001	0.295	1.257	1.675
SPCC417.08	tef3	inviable	E	0.228	2.876	4.946	5.625	5.77
SPCC417.09c	sdr1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC417.10	dal51	viable	V	-0.011	-0.096	-0.151	-0.168	-0.172
SPCC417.11c	SPCC417.11c	viable	V	0.004	0.001	0.0	0.0	0.0
SPCC417.12	SPCC417.12	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC4B3.01	tum1	unknown	Not_determined	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC4B3.03c	mam301	viable	V	0.058	0.185	0.353	0.528	0.658
SPCC4B3.04c	nte1	viable	V	0.005	0.0	0.0	0.0	0.0
SPCC4B3.05c	hem12	viable	V	0.009	0.805	3.16	5.011	5.72
SPCC4B3.06c	SPCC4B3.06c	viable	V	0.012	0.002	0.0	0.0	0.0
SPCC4B3.07	nro1	viable	V	0.001	0.0	0.0	0.0	0.0
SPCC4B3.08	lsg1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC4B3.09c	mrpl12	inviable	E	0.0	0.029	1.644	4.283	5.179
SPCC4B3.10c	ipk1	viable	V	-0.007	-0.0	-0.0	-0.0	-0.0
SPCC4B3.11c	fra3	viable	V	0.001	0.0	0.0	0.0	0.0
SPCC4B3.12	set9	viable	V	-0.012	-0.102	-0.161	-0.18	-0.184
SPCC4B3.13	SPCC4B3.13	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC4B3.14	cwf20	condition-dependent	E	0.127	0.785	2.025	3.509	4.628
SPCC4B3.15	mid1	viable	V	0.003	0.194	0.639	0.93	1.027
SPCC4B3.16	tip41	viable	V	0.028	0.089	0.171	0.255	0.318
SPCC4B3.17	cbp3	viable	V	0.0	0.007	0.143	0.569	0.98
SPCC4B3.20	cmc1	viable	Not_determined	0.03	0.255	0.402	0.448	0.458
SPCC4E9.01c	rec11	viable	V	0.005	0.001	0.0	0.0	0.0
SPCC4E9.02	cig1	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC4F11.02	ptc1	viable	V	0.0	0.0	0.0	0.149	0.873
SPCC4F11.03c	SPCC4F11.03c	viable	V	-0.018	-0.148	-0.233	-0.26	-0.266
SPCC4F11.04c	imt2	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC4F11.05	SPCC4F11.05	unknown	Not_determined	-0.01	-0.079	-0.126	-0.141	-0.145
SPCC4G3.02	aph1	viable	V	0.019	0.002	0.0	0.0	0.0
SPCC4G3.03	SPCC4G3.03	viable	V	0.013	0.11	0.174	0.194	0.198
SPCC4G3.04c	coq5	condition-dependent	V	0.0	0.004	0.456	1.424	1.785
SPCC4G3.05c	mus81	viable	V	0.023	0.335	1.242	2.53	3.537
SPCC4G3.08	psk1	viable	V	-0.01	-0.082	-0.129	-0.144	-0.147
SPCC4G3.09c	gyp3	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC4G3.10c	rhp42	viable	V	-0.021	-0.066	-0.126	-0.189	-0.235
SPCC4G3.11	nur1	viable	V	0.014	0.06	0.13	0.209	0.268
SPCC4G3.12c	SPCC4G3.12c	viable	V	0.013	0.744	1.77	2.174	2.264
SPCC4G3.14	mdj1	inviable	E	0.0	0.134	2.187	4.934	6.027
SPCC4G3.15c	not2	viable	V	0.0	0.0	0.119	0.591	0.812
SPCC4G3.16	rib2	inviable	E	0.009	1.43	4.257	5.515	5.805
SPCC4G3.17	hdd1	viable	V	0.005	0.0	0.0	0.0	0.0
SPCC4G3.18	rix1	inviable	E	0.224	1.906	3.996	5.305	5.822
SPCC4G3.19	alp16	viable	V	0.008	0.001	0.0	0.0	0.0
SPCC548.04	urm1	unknown	Not_determined	0.004	0.178	0.835	1.706	2.267
SPCC548.05c	dbl5	viable	V	0.005	0.001	0.0	0.0	0.0
SPCC548.06c	ght8	viable	V	0.017	0.139	0.22	0.245	0.25
SPCC548.07c	ght1	viable	V	0.004	0.0	0.0	0.0	0.0
SPCC550.01c	coa4	viable	V	0.019	0.163	0.256	0.286	0.292
SPCC550.02c	cwf5	inviable	E	0.017	0.63	2.465	4.38	5.391
SPCC550.03c	ski2	viable	V	0.0	0.028	0.194	0.502	0.754
SPCC550.04c	gpi2	inviable	E	0.358	2.196	4.331	5.745	6.354
SPCC550.07	fah2	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC550.08	SPCC550.08	viable	V	0.04	0.176	0.34	0.472	0.544
SPCC550.10	atd3	viable	V	0.027	0.225	0.355	0.395	0.404
SPCC550.11	nmd5	viable	V	0.03	0.108	0.208	0.305	0.369
SPCC550.12	arp6	viable	V	0.061	0.194	0.37	0.554	0.69
SPCC550.13	dfp1	inviable	E	0.041	1.811	4.657	6.049	6.43
SPCC550.14	vgl1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC550.15c	rei1	viable	V	0.071	0.266	0.548	0.852	1.077
SPCC553.01c	dbl2	viable	V	0.0	0.005	0.406	1.859	2.906
SPCC553.02	qns1	inviable	E	0.061	1.619	3.974	5.216	5.592
SPCC553.03	pex1	viable	V	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC553.04	cyp9	viable	V	0.006	0.072	0.255	0.509	0.706
SPCC553.07c	kpa1	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC553.08c	ria1	viable	V	0.454	1.784	3.463	4.95	5.849
SPCC553.09c	spb70	inviable	E	0.004	1.25	4.327	5.81	6.159
SPCC553.10	knh3	unknown	Not_determined	-0.0	-0.03	-0.197	-0.309	-0.338
SPCC553.11c	toa2	inviable	E	0.001	0.849	3.868	5.542	5.952
SPCC553.12c	SPCC553.12c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC569.05c	SPCC569.05c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0
SPCC569.06	SPCC569.06	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC576.01c	xan1	condition-dependent	V	-0.002	-0.013	-0.021	-0.023	-0.023
SPCC576.03c	tpx1	condition-dependent	E	0.004	1.105	3.753	5.017	5.314
SPCC576.04	bxi1	viable	V	-0.009	-0.03	-0.057	-0.085	-0.106
SPCC576.05	sac3	inviable	E	0.041	1.091	3.169	4.659	5.247
SPCC576.06c	SPCC576.06c	inviable	E	0.0	0.005	0.855	3.362	4.595
SPCC576.07	ret3	inviable	E	0.129	2.488	4.686	5.446	5.61
SPCC576.08c	rps2	inviable	E	0.123	3.18	6.384	7.532	7.783
SPCC576.10c	rpt3	inviable	E	0.539	2.813	5.304	6.95	7.672
SPCC576.11	rpl15	viable	V	0.056	1.997	4.36	5.268	5.474
SPCC576.13	swc5	viable	V	0.018	0.079	0.174	0.28	0.359
SPCC576.14	dph5	viable	V	0.071	0.235	0.456	0.69	0.862
SPCC576.15c	ksg1	inviable	E	0.0	0.054	1.056	3.629	5.636
SPCC576.17c	SPCC576.17c	viable	V	0.002	0.0	0.0	0.0	0.0
SPCC576.19c	SPCC576.19c	unknown	Not_determined	0.002	0.0	0.0	0.0	0.0
SPCC584.01c	met10	viable	V	0.039	0.327	0.515	0.574	0.586
