gene_systematic_id	gene_name	type	evidence	qualifier	extension	reference	taxon	date
SPCC16A11.15c		RNA	expression microarray evidence	increased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPCC16A11.15c		RNA	expression microarray evidence	increased	in presence of(CHEBI:25255)	PMID:12529438	4896	2021-11-30
SPCC16A11.15c		RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC16A11.15c		RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPCC16A11.15c		RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC16A11.15c		RNA	RNA-sequencing evidence	increased	during(GO:0042542)	PMID:33313903	4896	2021-01-11
SPCC16A11.15c		RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC16A11.15c		RNA	RNA-sequencing evidence	increased	during(GO:0006974)	PMID:33313903	4896	2021-01-11
SPCC16A11.15c		RNA	RNA-sequencing evidence	increased	during(GO:0006970)	PMID:33313903	4896	2021-01-11
SPCC16A11.15c		RNA	expression microarray evidence	increased	during(GO:0035874)	PMID:21828039	4896	2024-07-01
SPCC16A11.17	mcm4	protein	western blot evidence used in manual assertion	decreased	during(GO:0045023)	PMID:16899242	4896	2014-11-06
SPCC16A11.17	mcm4	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC16A11.17	mcm4	protein	western blot evidence used in manual assertion	increased	during(GO:0006279)	PMID:10888871	4896	2010-09-03
SPCC16A11.17	mcm4	protein	western blot evidence used in manual assertion	present	during(GO:0051321)	PMID:10888871	4896	2010-09-03
SPCC16A11.17	mcm4	protein	western blot evidence used in manual assertion	present	during(GO:0000278)	PMID:9658174	4896	2015-06-10
SPCC16C4.02c	asi1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC16C4.03	pin1	protein	high throughput evidence used in manual assertion	increased	during(GO:0007135)	PMID:39367033	4896	2024-11-01
SPCC16C4.03	pin1	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC16C4.04	pex26	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC16C4.04	pex26	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC16C4.04	pex26	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC16C4.07	scw1	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC16C4.07	scw1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC16C4.07	scw1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC16C4.07	scw1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0000747)	PMID:39705284	4896	2025-04-04
SPCC16C4.07	scw1	protein	Western blot evidence	decreased	in presence of(GO:0036227)	PMID:34464389	4896	2022-01-05
SPCC16C4.08c	skb15	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC16C4.08c	skb15	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC16C4.08c	skb15	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC16C4.13c	rpl1201	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC16C4.13c	rpl1201	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC16C4.13c	rpl1201	ribosomal density	ribosome profiling evidence	decreased	during(GO:0042542)	PMID:33313903	4896	2021-01-11
SPCC16C4.17	mug123	RNA	experimental evidence	increased	during(GO:0051321)	PMID:16303567	4896	2010-03-17
SPCC16C4.17	mug123	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC16C4.19	rpp21	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC16C4.19	rpp21	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPCC16C4.20c	hap2	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC1739.01		protein	high throughput evidence used in manual assertion	increased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1739.01		RNA	expression microarray evidence	increased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1739.02c	mrpl22	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC1739.02c	mrpl22	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1739.04c	dms1	protein	western blot evidence used in manual assertion	present	during(GO:0007127)	PMID:29259000	4896	2017-12-22
SPCC1739.04c	dms1	protein	western blot evidence used in manual assertion	present	during(GO:0007135)	PMID:29259000	4896	2017-12-22
SPCC1739.04c	dms1	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1739.04c	dms1	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPCC1739.04c	dms1	RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1739.04c	dms1	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC1739.04c	dms1	RNA	RNA-sequencing evidence	increased	during(GO:0006974)	PMID:33313903	4896	2021-01-11
SPCC1739.05	set5	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1739.05	set5	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1739.05	set5	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC1739.05	set5	RNA	expression microarray evidence	increased	during(GO:0035874)	PMID:21828039	4896	2024-07-01
SPCC1739.06c	met1	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1739.06c	met1	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1739.06c	met1	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPCC1739.06c	met1	RNA	expression microarray evidence	increased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPCC1739.06c	met1	RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1739.07	cti1	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC1739.07	cti1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC1739.07	cti1	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1739.08c		protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC1739.08c		protein	high throughput evidence used in manual assertion	increased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1739.08c		RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1739.08c		RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC1739.09c	cox13	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC1739.09c	cox13	protein	high throughput evidence used in manual assertion	increased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1739.09c	cox13	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1739.10	mug33	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC1739.10	mug33	protein	high throughput evidence used in manual assertion	increased	during(GO:0031142)	PMID:39705284	4896	2025-04-04
SPCC1739.10	mug33	RNA	experimental evidence	increased	during(GO:0051321)	PMID:16303567	4896	2010-03-17
SPCC1739.10	mug33	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1739.11c	cdc11	protein	Western blot evidence	decreased	during(GO:0098765)	PMID:24838944	4896	2025-04-16
SPCC1739.11c	cdc11	RNA	RNA-sequencing evidence	decreased	during(GO:0006970)	PMID:33313903	4896	2021-01-11
SPCC1739.12	ppe1	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC1739.12	ppe1	protein	high throughput evidence used in manual assertion	increased	during(GO:0007135)	PMID:39367033	4896	2024-11-01
SPCC1739.13	ssa2	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1739.13	ssa2	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1739.13	ssa2	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPCC1739.13	ssa2	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:9168)	PMID:38269097	4896	2024-03-27
SPCC1739.13	ssa2	RNA	RNA-sequencing evidence	increased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1739.13	ssa2	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC1739.15	wtf21	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1739.15	wtf21	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPCC1742.01	gsf2	ribosomal density	ribosome profiling evidence	decreased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPCC1742.01	gsf2	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1742.01	gsf2	RNA	northern assay evidence used in manual assertion	absent	during(GO:0072690)	PMID:22180499	4896	2017-10-20
SPCC1753.02c	git3	protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC1753.02c	git3	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC1753.02c	git3	RNA	RNA-sequencing evidence	decreased	during(GO:0006970)	PMID:33313903	4896	2021-01-11
SPCC1753.02c	git3	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPCC1753.03c	rec7	RNA	northern assay evidence used in manual assertion	absent	during(GO:0072690)	PMID:11447128	4896	2015-05-27
SPCC1753.03c	rec7	RNA	Northern assay evidence	increased	during(GO:0051321)	PMID:9671035	4896	2019-11-07
SPCC1753.03c	rec7	RNA	experimental evidence	increased	during(GO:0051321)	PMID:1339382	4896	
SPCC1753.03c	rec7	RNA	northern assay evidence used in manual assertion	increased	during(GO:0051321)	PMID:11447128	4896	2015-05-27
SPCC1753.03c	rec7	RNA	northern assay evidence used in manual assertion	present	during(GO:0007127)	PMID:1339382	4896	2013-08-12
SPCC1753.04	tol1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1753.04	tol1	ribosomal density	ribosome profiling evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPCC1753.04	tol1	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1753.04	tol1	RNA	expression microarray evidence	increased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1795.01c	mad3	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1795.03	gms1	protein	high throughput evidence used in manual assertion	increased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC1795.03	gms1	protein	high throughput evidence used in manual assertion	increased	during(GO:0031142)	PMID:39705284	4896	2025-04-04
SPCC1795.03	gms1	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC1795.06	map2	protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC1795.06	map2	protein	high throughput evidence used in manual assertion	increased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1795.06	map2	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1795.07	sws2	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC1795.07	sws2	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1795.09	yps1	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1795.10c	svp26	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1795.11	sum3	protein	western blot evidence used in manual assertion	constant	during(GO:0000278)	PMID:11711540	4896	2015-07-17
SPCC1795.11	sum3	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC1795.11	sum3	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC1795.11	sum3	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC1795.11	sum3	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC1795.11	sum3	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC1795.12c		RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC1795.12c		RNA	RNA-sequencing evidence	decreased	during(GO:0006970)	PMID:33313903	4896	2021-01-11
SPCC18.01c	adg3	protein	Western blot evidence	increased	during(GO:0016036)	PMID:39660919	4896	2024-12-12
SPCC18.01c	adg3	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC18.01c	adg3	RNA	expression microarray evidence	increased	during(GO:0016036)	PMID:23231582	4896	2021-02-03
SPCC18.01c	adg3	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPCC18.03		RNA	expression microarray evidence	increased	during(GO:0034605)	PMID:12529438	4896	2021-11-30
SPCC18.03		RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC18.04	pof6	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC18.05c	rsa4	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC18.05c	rsa4	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC18.07	rpc53	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC18.08	msk1	RNA	RNA-sequencing evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC18.08	msk1	RNA	RNA-sequencing evidence	decreased	during(GO:0006970)	PMID:33313903	4896	2021-01-11
SPCC18.09c	hnt3	protein	mass spectrometry evidence	increased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC18.09c	hnt3	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC18.09c	hnt3	RNA	RNA-sequencing evidence	increased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC18.09c	hnt3	RNA	expression microarray evidence	increased	during(GO:1903832)	PMID:29432178	4896	2018-03-09
SPCC18.09c	hnt3	RNA	RNA-sequencing evidence	increased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC18.10		protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC18.11c	sdc1	RNA	RNA-sequencing evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPCC18.12c	utp23	RNA	expression microarray evidence	decreased	during(GO:0034599)	PMID:12529438	4896	2021-11-30
SPCC18.12c	utp23	RNA	expression microarray evidence	decreased	during(GO:0034605)	PMID:12529438	4896	2021-11-30
SPCC18.12c	utp23	RNA	expression microarray evidence	decreased	during(GO:0071470)	PMID:12529438	4896	2021-11-30
SPCC18.12c	utp23	RNA	expression microarray evidence	decreased	in presence of(CHEBI:50292)	PMID:12529438	4896	2021-11-30
SPCC18.12c	utp23	RNA	expression microarray evidence	decreased	in presence of(CHEBI:25255)	PMID:12529438	4896	2021-11-30
SPCC18.12c	utp23	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC18.12c	utp23	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC18.13	trm82	RNA	expression microarray evidence	decreased	during(GO:0071456)	PMID:16537923	4896	2020-12-07
SPCC18.13	trm82	RNA	RNA-sequencing evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC18.14c	rpp0	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
SPCC18.14c	rpp0	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC18.14c	rpp0	ribosomal density	ribosome profiling evidence	decreased	during(GO:0071276)	PMID:33313903	4896	2021-01-11
SPCC18.14c	rpp0	ribosomal density	ribosome profiling evidence	decreased	during(GO:0009408)	PMID:33313903	4896	2021-01-11
SPCC18.14c	rpp0	ribosomal density	ribosome profiling evidence	decreased	in presence of(CHEBI:40036)	PMID:36478272	4896	2025-05-21
SPCC18.14c	rpp0	RNA	RNA-sequencing evidence	decreased	during(GO:0044838)	PMID:27984744	4896	2021-07-14
SPCC18.15	dph7	protein	high throughput evidence used in manual assertion	decreased	during(GO:0006995)	PMID:39705284	4896	2025-04-04
SPCC18.15	dph7	protein	high throughput evidence used in manual assertion	increased	during(GO:0031142)	PMID:39705284	4896	2025-04-04
SPCC18.16c	fmn1	protein	mass spectrometry evidence	decreased	in presence of(CHEBI:15361),in absence of(CHEBI:17234)	PMID:31626996	4896	2021-01-31
SPCC18.16c	fmn1	protein	high throughput evidence used in manual assertion	decreased	during(GO:0007127)	PMID:39367033	4896	2024-11-01
