Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPCC16A11.10c	oca8	viable	V	0.0	0.568	-0.204	0.868	0.594	0.34	0.383
SPCC16A11.11	mrpl31	inviable	E	0.0	0.558	1.253	2.597	3.999	4.97	4.612
SPCC16A11.12c	ubp1	viable	V	0.0	0.165	-0.088	-0.214	0.291	0.725	0.131
SPCC16A11.13	luc7	inviable	E	0.0	-0.449	0.688	1.843	2.869	2.869	2.869
SPCC16A11.14	sfh1	inviable	E	0.0	0.953	1.474	2.413	3.469	3.469	3.469
SPCC16A11.15c	SPCC16A11.15c	viable	V	0.0	1.581	1.834	1.011	1.386	1.23	1.61
SPCC16A11.16c	rpn1302	viable	V	0.0	-0.231	-0.448	-0.377	-0.542	-0.316	-0.295
SPCC16A11.17	mcm4	inviable	E	0.0	1.462	2.83	3.279	3.476	3.565	3.351
SPCC16C4.01	sif2	viable	V	0.0	0.6	1.005	0.835	1.475	1.624	0.733
SPCC16C4.02c	asi1	inviable	E	0.0	1.771	3.419	4.107	4.845	4.552	4.723
SPCC16C4.03	pin1	viable	V	0.0	-0.159	-0.193	-0.17	0.221	0.636	1.156
SPCC16C4.04	pex26	viable	V	0.0	0.262	0.111	-0.237	-0.285	0.066	0.359
SPCC16C4.05	pop23	inviable	E	0.0	2.397	3.278	2.341	3.278	3.278	2.414
SPCC16C4.06c	pus3	viable	V	0.0	0.793	0.209	0.956	0.984	0.86	1.381
SPCC16C4.07	scw1	viable	V	0.0	0.31	0.342	0.616	0.77	1.678	1.636
SPCC16C4.08c	skb15	inviable	E	0.0	1.485	2.967	3.627	3.722	4.107	3.807
SPCC16C4.09	sts5	viable	V	0.0	0.056	0.596	0.086	0.683	0.668	1.09
SPCC16C4.10	pgl1	viable	V	0.0	0.347	1.117	2.202	2.946	3.378	3.783
SPCC16C4.11	pef1	viable	V	0.0	1.009	0.939	2.222	2.063	2.909	3.716
SPCC16C4.12	naa20	viable	V	0.0	-0.079	1.059	1.272	2.422	3.125	3.125
SPCC16C4.14c	sfc4	viable	V	0.0	0.418	1.63	3.005	4.015	3.699	3.976
SPCC16C4.15	rml2	inviable	E	0.0	0.393	1.285	4.091	4.173	5.183	5.741
SPCC16C4.16c	cbc3	viable	Not_determined	0.0	-0.663	-0.325	-0.364	-0.64	-0.31	-0.366
SPCC16C4.17	mug123	viable	V	0.0	0.269	-0.247	-0.252	-0.763	-0.366	-0.764
SPCC16C4.18c	taf6	inviable	E	0.0	0.252	2.291	3.208	2.967	2.961	3.0
SPCC16C4.19	rpp21	inviable	E	0.0	0.882	2.614	2.163	1.819	2.551	2.601
SPCC16C4.20c	hap2	viable	V	0.0	0.074	0.076	0.561	0.621	-0.079	-0.133
SPCC16C4.21	SPCC16C4.21	unknown	Not_determined	0.0	0.349	0.207	0.233	0.569	0.322	0.308
SPCC1739.01	SPCC1739.01	viable	V	0.0	-0.114	0.179	-0.049	0.092	-0.109	0.074
SPCC1739.02c	mrpl22	inviable	E	0.0	0.215	1.168	2.813	3.666	3.996	3.924
SPCC1739.03	hrr1	viable	V	0.0	0.017	-0.166	0.126	0.0	0.405	0.417
SPCC1739.04c	dms1	viable	V	0.0	-0.155	-0.125	0.002	0.025	-0.05	-0.103
SPCC1739.05	set5	viable	V	0.0	-0.582	-0.369	-0.283	-0.757	-0.448	-0.609
SPCC1739.06c	met1	viable	V	0.0	0.182	0.287	0.636	0.58	0.451	0.576
SPCC1739.07	cti1	condition-dependent	V	0.0	0.18	0.685	1.521	2.245	2.29	2.333
SPCC1739.08c	SPCC1739.08c	viable	V	0.0	0.733	0.208	0.856	0.81	0.738	1.138
SPCC1739.10	mug33	viable	V	0.0	-0.165	-0.102	-0.267	-0.686	-0.815	-0.802
SPCC1739.11c	cdc11	inviable	E	0.0	0.168	2.086	3.812	4.377	4.311	4.307
SPCC1739.13	ssa2	condition-dependent	E	0.0	2.838	3.042	3.629	2.771	3.281	3.629
SPCC1739.14	npp106	viable	V	0.0	0.792	1.258	2.26	2.849	3.376	3.2
SPCC1739.15	wtf21	inviable	E	0.0	0.455	0.112	-0.006	-0.231	0.27	0.121
SPCC1742.01	gsf2	viable	V	0.0	2.266	1.673	2.21	0.34	2.21	1.049
SPCC1753.01c	ssb2	inviable	E	0.0	0.846	2.037	2.929	3.436	3.848	3.669
SPCC1753.02c	git3	viable	V	0.0	0.786	1.41	1.948	2.329	2.656	2.586
SPCC1753.03c	rec7	viable	V	0.0	0.018	-0.114	-0.068	-0.282	-0.089	-0.033
SPCC1753.04	tol1	inviable	E	0.0	2.156	3.293	4.412	4.327	4.127	4.289
SPCC1753.05	rsm1	viable	V	0.0	-0.235	0.558	1.392	2.599	3.525	4.18
SPCC1795.02c	vcx1	viable	V	0.0	0.127	0.366	-0.046	0.187	0.552	0.105
SPCC1795.03	gms1	viable	V	0.0	0.479	1.396	2.445	2.948	3.782	4.304
SPCC1795.04c	pre10	inviable	E	0.0	2.491	3.095	3.61	3.61	3.2	3.61
SPCC1795.05c	ura6	inviable	E	0.0	2.302	4.374	3.104	2.43	2.265	3.808
SPCC1795.06	map2	viable	V	0.0	0.019	0.195	-0.239	0.175	-0.028	-0.349
SPCC1795.08c	vid21	inviable	E	0.0	0.365	1.031	2.54	3.149	3.819	4.137
SPCC1795.09	yps1	viable	V	0.0	0.828	1.45	1.527	1.446	0.946	1.623
SPCC1795.10c	svp26	viable	V	0.0	0.196	-0.023	-0.732	-0.312	-0.978	-0.178
SPCC1795.11	sum3	inviable	E	0.0	2.501	3.707	3.833	3.592	3.711	3.755
SPCC1795.12c	SPCC1795.12c	viable	V	0.0	-0.003	0.802	1.066	-0.545	0.733	0.457
SPCC18.01c	adg3	viable	V	0.0	0.034	0.329	0.393	0.467	0.735	0.83
SPCC18.02	SPCC18.02	viable	V	0.0	0.117	-0.013	0.449	-0.173	-0.103	-0.125
SPCC18.03	SPCC18.03	viable	V	0.0	-0.219	0.096	0.068	-0.006	-0.166	0.066
SPCC18.04	pof6	inviable	E	0.0	1.83	3.184	4.017	4.179	4.204	4.18
SPCC18.05c	rsa4	inviable	E	0.0	1.832	3.849	4.243	4.037	4.243	4.221
SPCC18.06c	caf1	viable	V	0.0	0.339	1.178	2.204	2.874	3.567	4.23
SPCC18.07	rpc53	inviable	E	0.0	1.31	2.983	4.155	4.45	4.725	4.433
SPCC18.08	msk1	inviable	E	0.0	-0.088	0.183	1.426	3.481	4.481	4.481
SPCC18.09c	hnt3	viable	V	0.0	0.188	0.274	0.236	-0.19	0.003	0.999
SPCC18.10	SPCC18.10	viable	V	0.0	0.115	-0.451	-0.087	-0.254	0.245	-0.338
SPCC18.11c	sdc1	viable	V	0.0	-0.179	0.145	0.298	0.36	1.21	1.734
SPCC18.12c	utp23	inviable	E	0.0	1.365	3.44	3.813	4.19	4.466	4.222
SPCC18.13	trm82	viable	V	0.0	0.045	-0.308	0.487	0.636	1.045	1.054
SPCC18.14c	rpp0	inviable	E	0.0	2.174	2.989	2.968	3.29	3.14	3.29
SPCC18.15	dph7	viable	V	0.0	0.249	0.713	0.86	0.802	1.049	1.165
SPCC18.16c	fmn1	inviable	E	0.0	2.508	4.601	5.711	4.785	5.209	5.337
SPCC18.17c	SPCC18.17c	viable	V	0.0	0.148	0.536	1.289	1.768	1.835	2.45
SPCC18.18c	fum1	unknown	Not_determined	0.0	0.103	0.767	0.739	0.77	0.594	0.933
SPCC18.19c	ost5	unknown	Not_determined	0.0	0.11	-0.222	-0.135	-0.227	-0.243	-0.504
SPCC1827.01c	utp25	inviable	E	0.0	2.295	3.449	3.503	4.17	3.606	4.176
SPCC1827.02c	pcy1	viable	V	0.0	0.097	0.074	0.199	0.22	0.132	-0.043
SPCC1827.03c	pcs60	viable	V	0.0	-0.424	0.164	0.783	-0.23	-0.031	0.926
SPCC1827.04	vms1	viable	V	0.0	0.482	0.839	0.369	0.052	0.202	0.984
SPCC1827.05c	SPCC1827.05c	inviable	E	0.0	1.831	2.984	4.21	4.357	4.158	4.361
SPCC1827.06c	hom2	inviable	E	0.0	0.935	2.308	2.732	2.863	3.007	2.705
SPCC1827.07c	spx2	viable	V	0.0	0.068	0.291	0.418	0.349	0.531	0.731
SPCC1827.08c	pof7	viable	V	0.0	0.134	0.072	0.086	-0.235	-0.232	0.205
SPCC1840.02c	bgs4	condition-dependent	V	0.0	2.497	3.258	3.693	3.617	3.82	3.811
SPCC1840.03	sal3	viable	V	0.0	0.869	1.732	2.697	2.929	3.526	3.702
SPCC1840.04	pca1	viable	V	0.0	-0.095	-0.208	-0.423	-0.743	-0.731	-0.771
SPCC1840.05c	pgm2	viable	V	0.0	-0.081	0.24	-0.014	0.419	-0.147	0.454
SPCC1840.06	atp5	viable	V	0.0	0.357	0.786	0.853	1.338	1.802	1.351
SPCC1840.07c	SPCC1840.07c	viable	V	0.0	-0.194	-0.79	0.521	-0.449	0.209	0.191
SPCC1840.08c	pdi5	viable	V	0.0	-0.251	-0.415	-0.13	-0.222	-0.348	-0.423
SPCC1840.09	coq11	viable	V	0.0	-0.129	0.062	0.551	0.743	1.294	2.02
SPCC1840.11	csl4	viable	V	0.0	1.268	2.16	2.658	2.658	2.658	2.658
SPCC1840.12	opt3	viable	V	0.0	0.267	-0.086	0.251	0.165	-0.095	0.168
SPCC1840.13	SPCC1840.13	unknown	Not_determined	0.0	0.015	0.802	-0.189	-0.128	0.21	0.359
SPCC188.02	par1	viable	V	0.0	0.553	0.964	0.887	1.056	1.607	2.06
SPCC188.03	cnd3	inviable	E	0.0	1.945	3.0	3.771	3.725	3.58	3.729
SPCC188.04c	spc25	inviable	E	0.0	1.061	2.234	3.063	3.103	3.123	3.097
SPCC188.06c	srp54	inviable	E	0.0	2.109	3.448	3.886	4.278	3.87	4.148
SPCC188.07	ccq1	viable	V	0.0	0.496	0.629	0.57	1.058	0.781	1.787
SPCC188.08c	ubp5	viable	V	0.0	0.254	0.479	0.494	0.496	0.561	0.752
SPCC188.11	prp45	inviable	E	0.0	1.384	3.202	4.513	4.266	4.913	4.41
SPCC188.13c	dcr1	viable	V	0.0	0.075	0.304	0.961	0.843	0.59	0.729
SPCC1884.01	SPCC1884.01	unknown	Not_determined	0.0	-0.002	-0.029	0.042	-0.211	-0.081	-0.225
SPCC1884.02	nic1	condition-dependent	V	0.0	2.047	0.385	0.503	0.406	1.603	1.429
SPCC18B5.01c	bfr1	viable	V	0.0	0.308	0.52	0.7	0.824	0.813	0.546
SPCC18B5.03	wee1	viable	V	0.0	-0.184	-0.227	0.476	1.112	1.649	1.869
SPCC18B5.04	rsm18	inviable	E	0.0	-0.015	1.552	3.475	4.35	4.95	4.228
SPCC18B5.05c	SPCC18B5.05c	viable	V	0.0	-0.916	-1.424	-0.393	-1.585	-1.025	-0.405
SPCC18B5.06	dom34	viable	V	0.0	-0.121	0.296	0.549	0.932	0.6	0.755
SPCC18B5.07c	nup61	viable	V	0.0	0.254	0.507	-0.506	-0.94	-0.674	-0.538
SPCC18B5.08c	ism1	inviable	E	0.0	0.336	0.868	2.956	3.301	3.598	3.387
SPCC18B5.09c	thc1	viable	V	0.0	0.083	-0.373	-0.756	-0.308	-0.886	-0.284
SPCC18B5.10c	tho3	viable	V	0.0	-0.642	-0.26	-0.231	-0.381	-0.548	-0.394
SPCC18B5.11c	cds1	viable	V	0.0	-0.233	0.042	-0.031	0.367	0.153	0.37
SPCC1902.01	gaf1	viable	V	0.0	-0.129	0.006	-0.057	0.254	-0.076	0.156
SPCC1902.02	mug72	viable	V	0.0	0.023	0.278	-0.058	0.335	-0.17	0.085
SPCC1906.01	mpg1	inviable	E	0.0	1.829	4.039	3.889	3.899	4.829	3.865
SPCC1906.02c	rqt3	viable	V	0.0	-0.134	0.295	0.545	0.647	0.312	0.278
SPCC1906.04	wtf20	viable	V	0.0	0.737	0.396	0.184	-0.112	0.198	0.458
SPCC191.02c	acs1	viable	V	0.0	2.161	3.262	4.46	4.205	4.184	4.567
SPCC191.04c	SPCC191.04c	unknown	Not_determined	0.0	0.337	0.305	0.237	0.271	0.461	0.637
SPCC191.05c	SPCC191.05c	viable	V	0.0	0.431	0.626	0.586	0.632	0.507	0.739
SPCC191.06	SPCC191.06	viable	V	0.0	-0.177	0.458	0.897	0.781	0.418	0.372
SPCC191.09c	gst1	viable	V	0.0	-0.565	-0.817	-0.689	-0.777	-0.894	-0.696
SPCC191.10	SPCC191.10	viable	V	0.0	0.204	-0.678	-0.618	-0.399	-0.443	-0.445
SPCC191.11	inv1	viable	V	0.0	-0.12	0.225	0.762	1.698	-0.521	-0.653
SPCC1919.01	ckk2	viable	V	0.0	0.323	-0.256	-0.185	-0.143	-0.427	-0.42
SPCC1919.02	pbn1	inviable	E	0.0	0.781	2.829	3.03	3.622	3.356	3.629
SPCC1919.03c	amk2	viable	V	0.0	-0.388	-0.373	0.163	0.551	0.852	0.552
SPCC1919.04	SPCC1919.04	unknown	Not_determined	0.0	0.792	1.299	1.28	1.217	1.28	0.426
SPCC1919.05	ski3	viable	V	0.0	0.203	0.546	0.623	0.728	0.808	1.128
SPCC1919.06c	wtf25	unknown	Not_determined	0.0	-0.075	-0.393	-0.549	-0.038	0.227	0.043
SPCC1919.07	SPCC1919.07	viable	V	0.0	0.474	-0.047	0.443	0.719	0.87	0.774
SPCC1919.08c	mrpl33	inviable	E	0.0	0.28	0.564	3.877	3.755	3.335	3.346
SPCC1919.09	tif6	viable	V	0.0	1.841	3.915	4.655	4.827	4.909	4.863
SPCC1919.10c	myo52	condition-dependent	V	0.0	0.617	1.805	2.855	3.563	4.036	4.268
SPCC1919.11	mug137	viable	V	0.0	-0.088	-0.409	-0.273	-0.352	-0.175	-0.205
SPCC1919.12c	erm2	viable	V	0.0	-0.212	-0.089	0.038	0.007	0.118	0.157
SPCC1919.13c	bmt5	viable	V	0.0	-0.025	-0.103	-0.116	0.007	-0.236	-0.073
SPCC1919.14c	bdp1	inviable	E	0.0	1.891	3.04	3.306	2.995	3.251	3.428
SPCC1919.15	brl1	viable	V	0.0	0.586	1.139	1.741	2.668	3.589	3.989
SPCC23B6.01c	osh6	viable	V	0.0	0.28	1.286	0.497	0.04	-0.205	0.083
SPCC23B6.02c	ecm1	viable	V	0.0	-0.478	-0.498	0.073	-0.485	-0.537	0.137
SPCC23B6.03c	tel1	viable	V	0.0	0.126	0.128	0.296	0.304	0.278	0.295
SPCC23B6.04c	pdr16	viable	V	0.0	0.13	0.53	0.77	0.526	0.863	0.765
SPCC23B6.05c	ssb3	viable	V	0.0	0.152	0.341	1.19	0.872	1.455	1.751
SPCC24B10.02c	SPCC24B10.02c	viable	V	0.0	-0.044	0.092	0.837	1.372	0.974	0.977
SPCC24B10.03	SPCC24B10.03	viable	V	0.0	-0.039	0.107	-0.452	0.076	0.128	0.556
SPCC24B10.04	mrpl50	viable	V	0.0	0.444	1.858	3.572	4.273	3.73	4.856
SPCC24B10.05	tim9	inviable	E	0.0	0.219	0.867	3.131	4.047	4.226	3.92
SPCC24B10.06	SPCC24B10.06	viable	V	0.0	-0.138	1.458	3.365	3.443	3.671	3.228
SPCC24B10.07	gad8	viable	V	0.0	1.26	1.643	2.133	2.748	2.799	3.329
SPCC24B10.08c	ada2	viable	V	0.0	0.081	0.659	1.259	1.721	1.827	2.247
SPCC24B10.09	rps1702	viable	V	0.0	1.299	2.17	2.047	2.592	3.049	2.364
SPCC24B10.10c	yta4	viable	V	0.0	0.914	0.455	1.267	0.712	1.191	0.556
SPCC24B10.11c	tho7	viable	V	0.0	0.393	1.17	2.355	3.336	4.802	4.881
SPCC24B10.12	cgi121	viable	V	0.0	1.48	2.474	2.607	3.494	3.016	5.494
SPCC24B10.14c	xlf1	viable	V	0.0	0.02	-0.287	-0.252	-0.025	-0.369	-0.159
SPCC24B10.15	swt1	viable	V	0.0	-0.699	0.027	-0.704	-0.806	-0.853	-0.672
SPCC24B10.17	emp24	viable	V	0.0	1.14	1.399	2.792	3.5	3.502	3.524
SPCC24B10.18	SPCC24B10.18	viable	V	0.0	0.192	0.463	0.75	1.027	1.284	1.017
SPCC24B10.19c	nts1	viable	V	0.0	0.006	0.103	0.063	0.268	0.172	0.621
SPCC24B10.20	SPCC24B10.20	viable	V	0.0	-0.04	0.136	0.345	0.135	0.281	0.086
SPCC24B10.21	tpi1	viable	V	0.0	1.332	3.08	3.099	3.249	3.514	3.718
SPCC24B10.22	pog1	viable	V	0.0	0.111	0.277	1.364	2.886	3.962	3.904
SPCC285.03	dbp6	inviable	E	0.0	1.446	2.982	3.494	3.74	3.984	4.072
SPCC285.04	SPCC285.04	viable	V	0.0	-0.034	-0.138	-0.055	-0.145	-0.15	-0.196
SPCC285.05	SPCC285.05	viable	V	0.0	0.358	-0.121	-0.064	0.152	0.584	0.046
SPCC285.08	ret2	inviable	E	0.0	2.531	4.236	5.482	4.854	4.811	5.185
SPCC285.09c	cgs2	viable	V	0.0	-0.046	0.262	0.064	0.181	0.301	0.125
SPCC285.11	dsc5	viable	V	0.0	0.233	-0.144	-0.194	-0.346	-0.045	-0.29
SPCC285.12	lsm7	inviable	E	0.0	1.587	3.704	4.771	5.012	5.752	4.847
SPCC285.13c	nup60	viable	V	0.0	0.295	0.68	0.607	0.577	0.539	0.521
SPCC285.14	trs130	viable	V	0.0	0.273	2.406	3.36	3.461	3.832	3.813
SPCC285.15c	rps2802	viable	V	0.0	1.904	-0.234	2.785	2.785	1.849	1.921
SPCC285.16c	msh6	viable	V	0.0	0.036	-0.288	-0.296	0.117	-0.197	0.019
SPCC285.17	spp27	viable	V	0.0	0.041	0.123	0.215	0.181	0.253	0.302
SPCC290.02	rpc34	inviable	E	0.0	1.55	3.651	4.912	4.674	5.158	4.988
SPCC290.03c	nup186	inviable	E	0.0	1.569	2.856	3.475	3.793	3.817	3.792
SPCC290.04	ams2	viable	Not_determined	0.0	0.992	1.903	2.956	3.11	3.54	3.4
SPCC297.03	ssp1	condition-dependent	V	0.0	0.759	1.203	2.215	1.495	0.901	1.54
SPCC297.04c	set7	viable	V	0.0	0.433	-0.287	-0.542	-0.28	0.046	-0.286
SPCC297.05	SPCC297.05	viable	V	0.0	-0.099	0.095	0.326	0.176	0.557	0.576
SPCC297.06c	SPCC297.06c	viable	V	0.0	-1.139	-0.829	-1.025	-1.047	-0.975	-0.48
SPCC2H8.02	pho843	viable	V	0.0	0.274	-0.176	-0.521	0.114	-0.206	0.834
SPCC2H8.04	lyr2	inviable	E	0.0	0.122	0.293	0.912	3.807	3.225	4.003
SPCC2H8.05c	dbl1	viable	V	0.0	2.362	1.327	1.482	1.372	0.837	1.613
SPCC306.02c	yip3	viable	V	0.0	0.046	-0.503	-0.434	-0.94	-1.253	-0.905
SPCC306.03c	cnd2	inviable	E	0.0	1.596	3.403	4.144	4.127	4.262	4.699
SPCC306.04c	set1	viable	V	0.0	0.165	0.512	0.682	1.11	1.349	1.555
SPCC306.05c	ins1	viable	V	0.0	0.354	0.018	-0.069	0.176	-0.159	-0.633
SPCC306.06c	big1	condition-dependent	E	0.0	0.157	0.822	1.496	1.698	2.341	2.502
SPCC306.07c	SPCC306.07c	viable	V	0.0	0.117	0.239	0.171	0.083	0.172	0.143
SPCC306.08c	mdh1	viable	V	0.0	0.064	0.239	0.248	0.401	0.248	0.106
SPCC306.09c	cap1	viable	V	0.0	0.161	0.457	1.038	2.488	2.893	3.038
SPCC306.11	SPCC306.11	viable	V	0.0	0.341	0.205	0.523	0.324	0.054	0.209
SPCC31H12.03c	mlo1	viable	V	0.0	0.449	0.474	0.047	0.01	0.118	0.626
SPCC31H12.05c	sds21	viable	V	0.0	-0.259	-0.205	-0.288	-0.255	-0.526	-0.449
SPCC31H12.06	mug111	viable	V	0.0	-0.174	-0.208	-0.13	-0.062	-0.173	-0.114
SPCC31H12.07	sec231	inviable	E	0.0	2.126	4.115	4.673	4.073	4.673	4.673
SPCC31H12.08c	ccr4	viable	V	0.0	0.637	0.821	1.573	1.794	2.649	2.988
SPCC320.03	rgt1	viable	V	0.0	0.299	0.623	0.616	0.782	1.253	0.983
SPCC320.04c	gem1	viable	V	0.0	0.66	2.244	3.821	4.121	4.422	4.485
SPCC320.05	sul3	viable	V	0.0	0.404	-0.245	-0.484	-0.616	-0.356	-0.772
SPCC320.06	SPCC320.06	viable	V	0.0	0.078	0.018	0.391	0.207	0.385	0.418
SPCC320.07c	mde7	viable	V	0.0	0.53	0.477	0.771	0.553	0.746	0.891
SPCC320.08	qtp1	viable	V	0.0	-0.141	-0.222	-0.173	-0.11	-0.155	-0.392
SPCC320.09	hem15	inviable	E	0.0	0.33	1.977	3.055	3.177	3.379	4.157
SPCC320.10	srp72	inviable	E	0.0	1.998	3.288	3.57	3.908	3.791	3.888
SPCC320.11c	nip7	inviable	E	0.0	2.061	4.262	5.345	5.181	5.88	5.713
SPCC320.14	sry1	viable	V	0.0	-0.334	-0.073	0.56	0.512	0.251	0.136
SPCC330.01c	rhp16	viable	V	0.0	0.019	0.277	0.303	0.054	0.04	0.256
SPCC330.02	rhp7	viable	V	0.0	-0.25	0.073	0.524	0.032	0.354	0.382
SPCC330.03c	SPCC330.03c	viable	V	0.0	-0.279	-0.117	-0.042	-0.405	-0.241	-0.273
SPCC330.04c	tdk1	condition-dependent	E	0.0	1.336	3.142	4.196	4.014	4.045	4.511
SPCC330.05c	ura4	viable	Not_determined	0.0	0.328	0.506	0.424	0.881	0.758	1.065
SPCC330.07c	SPCC330.07c	viable	V	0.0	0.207	0.485	0.466	0.663	0.656	0.642
SPCC330.08	alg11	inviable	E	0.0	2.246	4.018	4.782	4.526	4.553	4.741
SPCC330.09	enp2	inviable	E	0.0	1.602	2.941	2.941	2.941	2.941	2.941
SPCC330.10	pcm1	inviable	E	0.0	1.026	2.602	3.674	3.83	3.762	3.971
SPCC330.11	btb1	viable	V	0.0	0.351	0.363	0.516	0.803	0.911	1.817
SPCC330.14c	rpl2402	viable	V	0.0	0.04	0.416	0.717	0.92	1.177	1.553
SPCC330.19c	SPCC330.19c	viable	V	0.0	-0.381	1.299	0.717	0.217	0.313	0.426
SPCC330.21	new25	viable	Not_determined	0.0	-0.123	-0.189	-0.034	2.663	2.663	2.663
SPCC338.04	mix23	viable	V	0.0	-0.128	0.331	0.012	0.382	0.703	0.337
SPCC338.05c	mms2	viable	V	0.0	-0.091	0.192	0.269	0.103	0.409	0.423
SPCC338.06c	hsp20	viable	V	0.0	-0.979	-0.97	-1.094	-0.177	-0.359	-1.022
SPCC338.07c	naa15	viable	V	0.0	0.652	1.129	1.796	2.614	3.662	3.355
SPCC338.08	ctp1	viable	V	0.0	0.539	1.002	1.252	4.308	3.371	4.308
SPCC338.10c	cox5	viable	V	0.0	0.541	0.173	0.228	-0.445	0.228	0.812
SPCC338.11c	efm2	viable	V	0.0	0.094	0.201	0.5	0.072	0.117	0.022
SPCC338.12	pbi2	viable	V	0.0	0.208	0.226	0.569	0.325	0.05	0.036
SPCC338.13	cog4	inviable	E	0.0	1.768	3.178	4.215	3.908	4.05	4.038
SPCC338.15	wbp1	inviable	E	0.0	1.872	3.02	3.632	2.655	2.921	3.272
SPCC338.16	pof3	viable	V	0.0	0.591	1.415	2.255	2.856	3.593	3.621
SPCC338.17c	rad21	inviable	E	0.0	1.147	2.056	2.051	1.954	2.259	2.204
SPCC338.18	SPCC338.18	viable	V	0.0	0.053	-0.059	0.265	0.207	0.163	0.309
SPCC364.01	cif1	viable	V	0.0	0.567	0.457	0.764	0.87	0.615	1.173
SPCC364.02c	bis1	viable	V	0.0	0.671	1.579	1.149	1.468	1.553	1.652
SPCC364.03	rpl1702	viable	V	0.0	0.831	1.964	2.492	3.01	3.419	3.181
SPCC364.04c	coy1	viable	V	0.0	-0.281	-0.146	-0.342	-0.007	0.142	0.224
SPCC364.05	vps3	viable	V	0.0	0.048	0.127	0.431	0.371	0.538	0.813
SPCC364.06	nap1	condition-dependent	V	0.0	0.198	0.262	0.345	0.787	0.924	0.578
SPCC364.07	ser3	viable	V	0.0	1.317	3.297	3.149	3.277	3.405	3.357
SPCC417.03	SPCC417.03	unknown	Not_determined	0.0	-0.279	-0.146	0.511	-0.187	-0.871	-1.185
SPCC417.05c	cfh2	viable	V	0.0	0.103	-0.559	-0.379	-0.708	-0.543	-0.389
SPCC417.06c	mug27	viable	V	0.0	0.228	0.404	0.405	0.134	0.5	0.299
SPCC417.07c	mto1	viable	V	0.0	0.183	0.611	1.01	1.304	1.49	1.48
SPCC417.08	tef3	inviable	E	0.0	1.916	2.972	3.35	3.382	3.756	3.759
SPCC417.09c	sdr1	viable	V	0.0	0.076	-0.154	-0.022	0.314	0.212	0.079
SPCC417.10	dal51	viable	V	0.0	-0.189	0.065	-0.182	0.292	0.277	0.423
SPCC417.11c	SPCC417.11c	viable	V	0.0	0.442	0.376	0.903	0.478	0.49	0.904
SPCC417.12	SPCC417.12	viable	V	0.0	0.28	0.533	0.906	0.682	0.859	1.105
SPCC4B3.01	tum1	unknown	Not_determined	0.0	-0.339	-0.556	-0.393	-0.252	-0.366	-0.597
SPCC4B3.02c	got1	viable	V	0.0	0.051	-0.167	0.306	-0.582	1.503	2.139
SPCC4B3.03c	mam301	viable	V	0.0	0.359	1.026	0.866	0.532	0.751	0.463
SPCC4B3.04c	nte1	viable	V	0.0	-0.338	-0.483	-0.28	-0.332	-0.384	-0.441
SPCC4B3.05c	hem12	viable	V	0.0	0.822	2.979	4.126	5.262	4.582	4.933
SPCC4B3.06c	SPCC4B3.06c	viable	V	0.0	-0.477	-0.614	-0.199	-0.655	-0.684	-0.377
SPCC4B3.07	nro1	viable	V	0.0	0.519	-0.042	0.248	0.939	0.403	0.507
SPCC4B3.08	lsg1	viable	V	0.0	-0.087	0.11	0.294	0.378	0.515	0.63
SPCC4B3.09c	mrpl12	inviable	E	0.0	0.346	1.664	3.131	5.035	4.098	4.629
SPCC4B3.10c	ipk1	viable	V	0.0	0.371	0.317	1.339	2.064	2.441	2.85
SPCC4B3.11c	fra3	viable	V	0.0	-0.392	0.125	0.787	-1.272	-0.363	-0.398
SPCC4B3.12	set9	viable	V	0.0	0.229	-0.227	0.359	-0.129	0.074	0.12
SPCC4B3.13	SPCC4B3.13	viable	V	0.0	0.636	1.204	0.975	1.532	0.891	1.785
SPCC4B3.14	cwf20	condition-dependent	E	0.0	0.328	1.441	3.201	4.147	4.994	4.384
SPCC4B3.15	mid1	viable	V	0.0	0.081	0.521	0.663	0.626	0.839	1.456
SPCC4B3.16	tip41	viable	V	0.0	0.046	0.279	0.695	0.855	0.84	1.035
SPCC4B3.17	cbp3	viable	V	0.0	-0.114	0.357	0.453	0.63	0.753	0.885
SPCC4B3.18	ppc1	inviable	E	0.0	0.801	1.524	2.462	3.398	3.398	3.398
SPCC4B3.20	cmc1	viable	Not_determined	0.0	0.442	0.755	0.607	0.838	1.113	1.12
SPCC4E9.01c	rec11	viable	V	0.0	-0.337	-0.333	-0.477	-0.456	-0.5	-0.484
SPCC4E9.02	cig1	viable	V	0.0	-0.173	0.083	-0.007	-0.219	0.342	-0.24
SPCC4F11.02	ptc1	viable	V	0.0	-0.155	0.392	0.344	0.82	0.961	0.952
SPCC4F11.03c	SPCC4F11.03c	viable	V	0.0	-0.419	-0.547	-0.562	-0.584	-0.719	-0.368
SPCC4F11.04c	imt2	viable	V	0.0	-0.368	-0.553	0.351	0.454	0.073	0.136
SPCC4F11.05	SPCC4F11.05	unknown	Not_determined	0.0	-0.086	-0.369	-0.136	-0.448	-0.428	-0.439
SPCC4G3.02	aph1	viable	V	0.0	0.241	-0.555	-1.052	-0.136	-0.569	-0.208
SPCC4G3.03	SPCC4G3.03	viable	V	0.0	0.213	2.031	2.031	0.446	0.127	0.63
