Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPCC1827.06c	hom2	inviable	E	2.883	0.483	1.711	2.075	4.711	8.848	6.773	3.907	1.061	42.921	0.993324	0.087	0.029008	-28.149	-28.312
SPCC1827.07c	spx2	viable	V	0.817	0.035	0.0	1.408	11.592	27.573	26.165	8.483	0.3	6.989	0.899307	0.075	0.102134	-30.327	-30.49
SPCC1827.08c	pof7	viable	V	-0.027	-0.002	0.0	0.998	8.216	19.543	18.545	6.012	-0.01	-0.298	0.010353	0.16	0.364045	-19.64	-19.803
SPCC1840.02c	bgs4	condition-dependent	V	3.769	0.631	-0.0	0.364	3.001	7.138	6.773	2.196	1.386	62.393	0.987936	0.141	0.03685	-21.449	-21.611
SPCC1840.03	sal3	viable	V	3.848	0.29	0.953	1.763	7.623	16.818	15.055	5.834	1.416	44.741	0.993016	0.108	0.029088	-25.2	-25.362
SPCC1840.04	pca1	viable	V	-0.875	-0.062	2.64	3.497	9.692	19.414	15.917	7.801	-0.322	-8.52	0.969044	0.054	0.069565	-34.958	-35.12
SPCC1840.05c	pgm2	viable	V	0.312	0.014	-0.0	1.408	11.592	27.573	26.165	8.483	0.115	2.666	0.169644	0.206	0.343492	-16.089	-16.251
SPCC1840.06	atp5	viable	V	1.701	0.115	0.825	1.729	8.265	18.521	16.792	6.269	0.626	18.739	0.912031	0.171	0.094853	-18.739	-18.902
SPCC1840.07c	SPCC1840.07c	viable	V	-0.07	-0.012	-0.0	0.364	3.001	7.138	6.773	2.196	-0.026	-1.166	-0.010106	0.412	0.31442	-6.407	-6.57
SPCC1840.08c	pdi5	viable	V	-0.321	-0.054	-0.0	0.364	3.001	7.138	6.773	2.196	-0.118	-5.315	0.48488	0.103	0.243549	-25.819	-25.982
SPCC1840.09	coq11	viable	V	2.532	0.173	8.465	9.356	15.802	25.916	16.56	13.834	0.931	11.865	0.965043	0.136	0.063126	-21.967	-22.129
SPCC1840.11	csl4	viable	V	2.684	0.429	0.816	1.198	3.959	8.293	7.095	3.116	0.987	41.882	0.997356	0.049	0.018343	-36.293	-36.455
SPCC1840.12	opt3	viable	V	0.102	0.017	0.0	0.364	3.001	7.138	6.773	2.196	0.037	1.681	-0.010998	0.143	0.395649	-21.207	-21.369
SPCC1840.13	SPCC1840.13	unknown	Not_determined	0.192	0.032	-0.0	0.364	3.001	7.138	6.773	2.196	0.071	3.185	0.036143	0.312	0.314456	-10.323	-10.486
SPCC188.02	par1	viable	V	2.358	0.102	0.0	1.408	11.592	27.573	26.165	8.483	0.868	20.179	0.894869	0.202	0.097875	-16.419	-16.581
SPCC188.03	cnd3	inviable	E	3.715	0.612	0.638	1.009	3.692	7.901	6.892	2.873	1.367	59.002	0.991983	0.117	0.030929	-24.082	-24.244
SPCC188.04c	spc25	inviable	E	3.163	0.462	1.48	1.898	4.919	9.661	7.763	3.997	1.164	46.212	0.996246	0.071	0.022666	-31.073	-31.235
SPCC188.06c	srp54	inviable	E	4.084	0.684	0.683	1.047	3.684	7.821	6.773	2.879	1.502	64.935	0.991922	0.129	0.030144	-22.676	-22.838
SPCC188.07	ccq1	viable	V	1.76	0.076	-0.0	1.408	11.592	27.573	26.165	8.483	0.648	15.064	0.736846	0.263	0.147358	-12.681	-12.843
SPCC188.08c	ubp5	viable	V	0.635	0.062	0.0	0.626	5.154	12.259	11.633	3.771	0.234	8.953	0.897557	0.071	0.094828	-30.97	-31.132
SPCC188.11	prp45	inviable	E	4.632	0.687	1.759	2.17	5.148	9.82	7.65	4.239	1.704	66.665	0.986004	0.204	0.041494	-16.265	-16.427
SPCC188.13c	dcr1	viable	V	0.785	0.132	3.62	3.984	6.621	10.758	6.773	5.816	0.289	10.192	0.841731	0.139	0.145082	-21.583	-21.746
SPCC1884.01	SPCC1884.01	unknown	Not_determined	0.115	-0.018	-0.0	-0.382	-3.147	-7.486	-7.104	-2.303	0.042	0.005	-0.540811	0.122	0.457336	-23.44	-23.602
SPCC1884.02	nic1	condition-dependent	V	1.029	0.172	-0.0	0.364	3.001	7.138	6.773	2.196	0.378	17.031	0.036734	0.7	0.342202	1.016	0.854
SPCC18B5.01c	bfr1	viable	V	0.733	0.092	0.26	0.745	4.256	9.766	9.021	3.184	0.27	11.107	0.89016	0.091	0.110251	-27.58	-27.742
SPCC18B5.03	wee1	viable	V	1.978	0.234	8.575	9.091	12.821	18.675	9.584	11.682	0.728	13.427	0.978395	0.119	0.056921	-23.765	-23.927
SPCC18B5.04	rsm18	inviable	E	4.614	0.732	4.896	5.281	8.064	12.43	7.149	7.214	1.697	53.136	0.988436	0.21	0.042285	-15.853	-16.015
SPCC18B5.05c	SPCC18B5.05c	viable	V	-1.0	-0.168	-0.0	0.364	3.001	7.138	6.773	2.196	-0.368	-16.555	0.297393	0.451	0.284666	-5.142	-5.304
SPCC18B5.06	dom34	viable	V	0.756	0.127	4.679	5.043	7.679	11.816	6.773	6.875	0.278	9.019	0.902595	0.112	0.106724	-24.615	-24.778
SPCC18B5.07c	nup61	viable	V	-0.761	-0.127	7.205	7.569	10.206	14.343	6.773	9.401	-0.28	-7.155	0.701135	0.269	0.185682	-12.399	-12.561
SPCC18B5.08c	ism1	inviable	E	3.565	0.597	5.263	5.627	8.264	12.401	6.773	7.459	1.312	40.428	0.985585	0.176	0.049019	-18.292	-18.455
SPCC18B5.09c	thc1	viable	V	-0.572	-0.096	3.22	3.585	6.221	10.358	6.773	5.416	-0.21	-7.649	0.574715	0.216	0.222918	-15.454	-15.616
SPCC18B5.10c	tho3	viable	V	-0.424	-0.071	-0.0	0.364	3.001	7.138	6.773	2.196	-0.156	-7.025	0.213238	0.175	0.272407	-18.411	-18.573
SPCC18B5.11c	cds1	viable	V	0.345	0.027	5.581	6.371	12.088	21.059	14.688	10.343	0.127	2.609	0.562926	0.134	0.222489	-22.122	-22.284
SPCC1902.01	gaf1	viable	V	-0.112	0.005	0.0	-1.257	-10.346	-24.61	-23.353	-7.571	-0.041	-0.016	-0.027942	0.128	0.333597	-22.806	-22.968
SPCC1902.02	mug72	viable	V	-0.007	0.001	-0.0	-0.363	-2.991	-7.115	-6.752	-2.189	-0.002	-0.0	-0.178236	0.181	0.358572	-17.924	-18.086
SPCC1906.01	mpg1	inviable	E	4.253	0.712	0.929	1.294	3.93	8.067	6.773	3.125	1.564	66.597	0.948021	0.354	0.07332	-8.536	-8.698
SPCC1906.02c	rqt3	viable	V	0.456	0.076	3.371	3.736	6.372	10.509	6.773	5.567	0.168	6.034	0.683105	0.144	0.183951	-21.164	-21.326
SPCC1906.04	wtf20	viable	V	0.299	0.05	-0.0	0.364	3.001	7.138	6.773	2.196	0.11	4.942	-0.079069	0.278	0.327198	-11.932	-12.095
SPCC191.02c	acs1	viable	V	4.399	0.631	0.513	0.938	4.018	8.849	7.911	3.078	1.618	68.098	0.982097	0.207	0.045293	-16.06	-16.223
SPCC191.04c	SPCC191.04c	unknown	Not_determined	0.405	0.068	0.0	0.365	3.001	7.138	6.773	2.196	0.149	6.709	0.520026	0.126	0.198241	-22.97	-23.132
SPCC191.05c	SPCC191.05c	viable	V	0.639	0.107	-0.0	0.364	3.001	7.138	6.773	2.196	0.235	10.584	0.899539	0.071	0.096255	-31.005	-31.167
SPCC191.06	SPCC191.06	viable	V	0.632	0.106	3.182	3.546	6.183	10.319	6.773	5.378	0.232	8.478	0.646241	0.212	0.197379	-15.717	-15.88
SPCC191.09c	gst1	viable	V	-0.804	-0.135	-0.0	0.364	3.001	7.138	6.773	2.196	-0.296	-13.31	0.910104	0.083	0.092728	-28.862	-29.024
SPCC191.10	SPCC191.10	viable	V	-0.526	-0.088	2.574	2.939	5.575	9.712	6.773	4.77	-0.194	-7.379	0.620746	0.184	0.209165	-17.663	-17.825
SPCC191.11	inv1	viable	V	0.168	0.028	0.009	0.374	3.01	7.146	6.772	2.205	0.062	2.783	0.011541	0.747	0.317682	1.914	1.752
SPCC1919.01	ckk2	viable	V	0.922	-0.04	0.0	-1.408	-11.592	-27.573	-26.165	-8.483	0.339	0.146	-0.42044	0.288	0.383594	-11.442	-11.604
SPCC1919.02	pbn1	inviable	E	3.524	0.59	2.204	2.568	5.205	9.342	6.773	4.4	1.296	50.723	0.984037	0.171	0.047173	-18.71	-18.872
SPCC1919.03c	amk2	viable	V	0.724	0.121	8.69	9.054	11.691	15.828	6.773	10.886	0.266	5.747	0.749684	0.223	0.179627	-15.025	-15.187
SPCC1919.04	SPCC1919.04	unknown	Not_determined	1.137	0.19	-0.0	0.364	3.001	7.138	6.773	2.196	0.418	18.816	0.586658	0.307	0.23624	-10.538	-10.701
SPCC1919.05	ski3	viable	V	1.309	0.058	0.0	1.368	11.265	26.794	25.426	8.243	0.482	11.465	0.936735	0.088	0.078029	-28.098	-28.26
SPCC1919.06c	wtf25	unknown	Not_determined	-0.137	-0.023	-0.0	0.364	3.001	7.138	6.773	2.196	-0.05	-2.264	0.01846	0.245	0.315791	-13.688	-13.85
SPCC1919.07	SPCC1919.07	viable	V	1.083	0.047	0.037	1.443	11.611	27.565	26.122	8.507	0.398	9.249	0.681736	0.191	0.208354	-17.172	-17.335
SPCC1919.08c	mrpl33	inviable	E	3.76	0.63	5.16	5.524	8.161	12.298	6.773	7.356	1.383	43.019	0.91091	0.492	0.126925	-3.927	-4.09
SPCC1919.09	tif6	viable	V	4.888	0.818	1.468	1.833	4.473	8.616	6.783	3.667	1.798	73.919	0.999901	0.018	0.003592	-50.533	-50.695
SPCC1919.10c	myo52	condition-dependent	V	4.459	0.365	2.166	2.911	8.305	16.769	13.857	6.658	1.641	49.151	0.999474	0.036	0.008377	-40.635	-40.798
SPCC1919.11	mug137	viable	V	-0.47	0.02	-0.0	-1.408	-11.592	-27.573	-26.165	-8.483	-0.173	-0.075	-2.593197	0.253	0.616287	-13.259	-13.421
SPCC1919.12c	erm2	viable	V	-0.189	0.008	0.0	-1.389	-11.44	-27.21	-25.821	-8.371	-0.07	-0.03	0.010797	0.115	0.310475	-24.333	-24.495
SPCC1919.13c	bmt5	viable	V	0.118	-0.02	0.0	-0.365	-3.006	-7.151	-6.786	-2.2	0.043	0.005	-0.987782	0.111	0.45567	-24.81	-24.972
SPCC1919.14c	bdp1	inviable	E	3.304	0.553	0.27	0.635	3.271	7.408	6.773	2.466	1.215	53.85	0.983586	0.147	0.042865	-20.848	-21.01
SPCC1919.15	brl1	viable	V	5.214	0.259	2.955	4.183	13.062	26.994	22.812	10.351	1.918	37.944	0.994602	0.103	0.025788	-25.84	-26.002
SPCC23B6.01c	osh6	viable	V	0.337	0.056	-0.0	0.364	3.001	7.138	6.773	2.196	0.124	5.577	0.012957	0.455	0.305258	-5.02	-5.182
SPCC23B6.02c	ecm1	viable	V	-1.0	0.048	2.385	1.123	-8.008	-22.335	-23.458	-5.22	-0.368	-0.379	-0.762709	0.378	0.56086	-7.619	-7.782
SPCC23B6.03c	tel1	viable	V	0.358	0.023	0.0	0.935	7.698	18.309	17.374	5.633	0.132	4.115	0.877637	0.039	0.127588	-39.542	-39.704
SPCC23B6.04c	pdr16	viable	V	0.749	0.12	2.329	2.71	5.466	9.791	7.081	4.625	0.276	10.571	0.901207	0.097	0.112034	-26.708	-26.87
SPCC23B6.05c	ssb3	viable	V	2.164	0.108	2.665	3.892	12.768	26.695	22.803	10.058	0.796	16.22	0.911194	0.187	0.106819	-17.47	-17.632
SPCC24B10.02c	SPCC24B10.02c	viable	V	1.141	0.191	5.91	6.275	8.911	13.048	6.773	8.106	0.42	12.206	0.913671	0.156	0.109992	-20.033	-20.195
SPCC24B10.03	SPCC24B10.03	viable	V	-0.035	0.002	0.0	-1.407	-11.586	-27.558	-26.151	-8.478	-0.013	-0.006	-0.038182	0.28	0.277714	-11.825	-11.987
SPCC24B10.04	mrpl50	viable	V	4.475	0.564	3.468	3.952	7.456	12.953	9.001	6.386	1.646	53.768	0.971044	0.302	0.062164	-10.769	-10.931
SPCC24B10.05	tim9	inviable	E	4.197	0.703	5.624	5.988	8.625	12.761	6.773	7.82	1.544	46.085	0.992724	0.15	0.035568	-20.531	-20.693
SPCC24B10.06	SPCC24B10.06	viable	V	3.594	0.602	4.383	4.748	7.384	11.521	6.773	6.579	1.322	43.913	0.980207	0.219	0.057491	-15.263	-15.425
SPCC24B10.07	gad8	viable	V	3.291	0.238	-0.0	0.844	6.952	16.535	15.691	5.087	1.211	40.17	0.961465	0.205	0.061668	-16.166	-16.329
SPCC24B10.08c	ada2	viable	V	2.287	0.185	3.563	4.317	9.772	18.331	14.014	8.107	0.841	22.071	0.989262	0.085	0.037775	-28.531	-28.693
SPCC24B10.09	rps1702	viable	V	2.601	0.353	0.213	0.663	3.917	9.024	8.362	2.924	0.957	40.416	0.925402	0.254	0.083437	-13.164	-13.326
SPCC24B10.10c	yta4	viable	V	0.911	0.153	-0.0	0.364	3.001	7.138	6.773	2.196	0.335	15.075	0.448506	0.304	0.240021	-10.665	-10.828
SPCC24B10.11c	tho7	viable	V	6.075	0.374	4.001	4.993	12.171	23.435	18.442	9.98	2.235	46.664	0.993309	0.152	0.031096	-20.395	-20.557
SPCC24B10.12	cgi121	viable	V	6.153	0.267	-0.0	1.408	11.592	27.573	26.165	8.483	2.264	52.651	0.834555	0.641	0.116587	-0.236	-0.399
SPCC24B10.14c	xlf1	viable	V	-0.229	0.01	-0.0	-1.384	-11.391	-27.095	-25.712	-8.336	-0.084	-0.036	-1.139486	0.21	0.539628	-15.855	-16.017
SPCC24B10.15	swt1	viable	V	-0.85	-0.062	-0.0	0.843	6.943	16.515	15.671	5.081	-0.313	-10.384	0.441412	0.261	0.296067	-12.83	-12.992
SPCC24B10.17	emp24	viable	V	3.824	0.311	1.089	1.84	7.269	15.789	13.949	5.612	1.407	45.84	0.966961	0.239	0.067713	-14.06	-14.223
SPCC24B10.18	SPCC24B10.18	viable	V	1.221	0.101	2.065	2.805	8.154	16.549	13.744	6.521	0.449	13.632	0.958754	0.089	0.069493	-27.832	-27.994
SPCC24B10.19c	nts1	viable	V	0.543	0.029	4.111	5.268	13.637	26.768	21.5	11.082	0.2	3.662	0.677793	0.114	0.184269	-24.349	-24.511
SPCC24B10.20	SPCC24B10.20	viable	V	0.204	0.021	0.0	0.589	4.847	11.529	10.941	3.547	0.075	2.941	0.432291	0.097	0.252655	-26.623	-26.786
SPCC24B10.21	tpi1	viable	V	3.488	0.584	1.305	1.67	4.306	8.443	6.773	3.501	1.283	53.332	0.980787	0.176	0.04747	-18.282	-18.445
SPCC24B10.22	pog1	viable	V	4.227	0.515	7.558	8.059	11.681	17.365	9.306	10.575	1.555	33.268	0.995181	0.114	0.028777	-24.4	-24.562
SPCC285.03	dbp6	inviable	E	3.973	0.52	0.932	1.398	4.772	10.065	8.666	3.742	1.462	58.362	0.995967	0.09	0.022125	-27.697	-27.859
SPCC285.04	SPCC285.04	viable	V	0.127	-0.007	0.0	-1.034	-8.514	-20.252	-19.218	-6.231	0.047	0.015	-2.340986	0.123	0.625782	-23.378	-23.54
SPCC285.05	SPCC285.05	viable	V	0.308	0.013	0.0	1.408	11.589	27.566	26.158	8.481	0.113	2.638	0.075	0.225	0.319057	-14.887	-15.049
SPCC285.08	ret2	inviable	E	5.114	0.857	0.777	1.142	3.778	7.915	6.773	2.973	1.881	80.843	0.980055	0.256	0.046783	-13.051	-13.213
SPCC285.09c	cgs2	viable	V	0.173	0.018	0.0	0.581	4.782	11.375	10.794	3.5	0.064	2.505	0.40236	0.093	0.268202	-27.242	-27.405
SPCC285.11	dsc5	viable	V	0.335	-0.015	0.0	-1.37	-11.283	-26.837	-25.467	-8.257	0.123	0.052	-0.376823	0.213	0.367542	-15.663	-15.825
SPCC285.12	lsm7	inviable	E	5.268	0.736	1.576	2.013	5.175	10.136	8.123	4.21	1.938	75.505	0.98292	0.254	0.044243	-13.159	-13.321
SPCC285.13c	nup60	viable	V	0.59	0.099	0.004	0.369	3.005	7.142	6.773	2.2	0.217	9.759	0.887555	0.073	0.107473	-30.627	-30.789
SPCC285.14	trs130	viable	V	3.759	0.63	3.257	3.622	6.258	10.395	6.773	5.453	1.383	50.149	0.994401	0.114	0.029855	-24.352	-24.515
SPCC285.15c	rps2802	viable	V	2.208	0.37	-0.0	0.364	3.001	7.138	6.773	2.196	0.812	36.55	0.315212	0.938	0.310533	5.096	4.934
SPCC285.16c	msh6	viable	V	0.133	-0.007	0.0	-1.159	-9.544	-22.701	-21.542	-6.984	0.049	0.017	-0.308719	0.179	0.43386	-18.071	-18.233
SPCC285.17	spp27	viable	V	0.332	0.017	0.0	1.181	9.72	23.12	21.939	7.113	0.122	3.263	0.935313	0.026	0.086242	-45.071	-45.233
SPCC290.02	rpc34	inviable	E	5.033	0.786	1.774	2.165	4.991	9.426	7.261	4.128	1.851	73.345	0.993726	0.148	0.02866	-20.764	-20.926
SPCC290.03c	nup186	inviable	E	3.826	0.515	0.77	1.223	4.502	9.646	8.423	3.501	1.407	57.274	0.998323	0.055	0.014511	-34.507	-34.669
SPCC290.04	ams2	viable	Not_determined	3.535	0.353	1.137	1.749	6.173	13.116	11.367	4.823	1.301	46.48	0.992794	0.106	0.030043	-25.374	-25.536
SPCC297.03	ssp1	condition-dependent	V	1.521	0.255	0.619	0.983	3.619	7.756	6.773	2.815	0.56	24.289	0.678331	0.368	0.166082	-8.0	-8.163
SPCC297.04c	set7	viable	V	0.448	-0.02	0.0	-1.356	-11.167	-26.561	-25.204	-8.172	0.165	0.069	-0.191259	0.321	0.32939	-9.902	-10.064
SPCC297.05	SPCC297.05	viable	V	0.729	0.039	4.315	5.459	13.738	26.728	21.269	11.21	0.268	4.849	0.838238	0.098	0.145618	-26.477	-26.64
SPCC297.06c	SPCC297.06c	viable	V	-0.965	-0.162	-0.0	0.364	3.001	7.138	6.773	2.196	-0.355	-15.968	0.438712	0.283	0.248467	-11.672	-11.834
SPCC2H8.02	pho843	viable	V	0.197	0.009	0.629	1.998	11.905	27.449	25.451	8.88	0.073	1.637	0.046114	0.39	0.287535	-7.197	-7.359
SPCC2H8.04	lyr2	inviable	E	3.984	0.667	8.424	8.788	11.425	15.561	6.773	10.62	1.466	32.679	0.945608	0.394	0.098527	-7.025	-7.188
SPCC2H8.05c	dbl1	viable	V	1.488	0.249	-0.0	0.364	3.001	7.138	6.773	2.196	0.547	24.631	0.183368	0.608	0.257364	-0.969	-1.131
SPCC306.02c	yip3	viable	V	-1.0	-0.11	3.711	4.267	8.289	14.599	10.332	7.061	-0.368	-11.133	0.861719	0.169	0.129972	-18.904	-19.066
SPCC306.03c	cnd2	inviable	E	4.415	0.658	1.279	1.689	4.652	9.302	7.614	3.747	1.624	65.721	0.991747	0.146	0.030981	-20.978	-21.141
SPCC306.04c	set1	viable	V	2.011	0.098	2.439	3.698	12.805	27.095	23.397	10.025	0.74	15.107	0.992004	0.049	0.031499	-36.228	-36.391
SPCC306.05c	ins1	viable	V	-0.953	-0.16	15.975	16.339	18.976	23.113	6.773	18.171	-0.351	-1.392	0.716895	0.152	0.154283	-20.349	-20.511
SPCC306.06c	big1	condition-dependent	E	2.797	0.187	2.893	3.806	10.413	20.78	16.974	8.396	1.029	25.504	0.988092	0.101	0.040208	-26.152	-26.315
SPCC306.07c	SPCC306.07c	viable	V	0.169	0.028	0.0	0.364	3.001	7.138	6.773	2.196	0.062	2.798	0.537716	0.048	0.200414	-36.541	-36.704
SPCC306.08c	mdh1	viable	V	0.256	0.034	0.0	0.456	3.753	8.928	8.472	2.747	0.094	4.01	0.553644	0.085	0.211308	-28.555	-28.718
SPCC306.09c	cap1	viable	V	3.304	0.346	6.594	7.177	11.394	18.012	10.835	10.107	1.216	26.858	0.983849	0.156	0.051478	-19.975	-20.138
SPCC306.11	SPCC306.11	viable	V	0.291	0.049	-0.0	0.364	3.001	7.138	6.773	2.196	0.107	4.815	0.209827	0.147	0.281229	-20.835	-20.997
SPCC31H12.03c	mlo1	viable	V	0.293	0.049	-0.0	0.364	3.001	7.138	6.773	2.196	0.108	4.846	0.031942	0.238	0.380284	-14.093	-14.256
SPCC31H12.05c	sds21	viable	V	-0.63	-0.027	-0.0	1.408	11.592	27.573	26.165	8.483	-0.232	-5.387	0.739664	0.08	0.153007	-29.276	-29.438
SPCC31H12.06	mug111	viable	V	-0.154	-0.026	-0.0	0.364	3.001	7.138	6.773	2.196	-0.057	-2.554	0.28922	0.056	0.271062	-34.259	-34.421
SPCC31H12.07	sec231	inviable	E	4.61	0.772	0.851	1.215	3.851	7.988	6.773	3.047	1.696	72.552	0.980471	0.23	0.049227	-14.573	-14.735
SPCC31H12.08c	ccr4	viable	V	3.784	0.179	1.949	3.238	12.561	27.191	23.953	9.715	1.392	29.244	0.979033	0.146	0.048742	-20.973	-21.135
SPCC320.03	rgt1	viable	V	1.293	0.07	0.0	1.129	9.297	22.113	20.984	6.803	0.476	13.104	0.890483	0.128	0.101778	-22.832	-22.994
SPCC320.04c	gem1	viable	V	4.511	0.569	2.819	3.303	6.803	12.296	8.993	5.735	1.66	57.123	0.99793	0.079	0.017564	-29.576	-29.738
SPCC320.05	sul3	viable	V	-0.596	-0.1	4.784	5.148	7.784	11.921	6.773	6.98	-0.219	-7.044	0.726777	0.193	0.163565	-17.066	-17.228
SPCC320.06	SPCC320.06	viable	V	0.519	0.023	0.0	1.408	11.592	27.573	26.165	8.483	0.191	4.442	0.730649	0.089	0.212447	-27.899	-28.061
SPCC320.07c	mde7	viable	V	0.728	0.116	0.0	0.383	3.157	7.508	7.125	2.31	0.268	11.926	0.804987	0.119	0.133752	-23.781	-23.943
SPCC320.08	qtp1	viable	V	-0.316	0.014	0.0	-1.392	-11.46	-27.258	-25.866	-8.386	-0.116	-0.05	-2.363281	0.203	0.517233	-16.341	-16.503
SPCC320.09	hem15	inviable	E	3.75	0.459	2.918	3.417	7.022	12.68	9.263	5.921	1.38	46.614	0.973891	0.238	0.057329	-14.078	-14.24
SPCC320.10	srp72	inviable	E	3.834	0.642	0.645	1.01	3.646	7.783	6.773	2.841	1.41	61.101	0.996367	0.081	0.020697	-29.206	-29.369
SPCC320.11c	nip7	inviable	E	5.68	0.81	1.186	1.614	4.71	9.568	7.955	3.765	2.09	84.087	0.992897	0.173	0.02941	-18.568	-18.73
SPCC320.14	sry1	viable	V	0.357	0.06	5.064	5.428	8.065	12.202	6.773	7.26	0.131	4.124	0.486358	0.213	0.237817	-15.676	-15.839
SPCC330.01c	rhp16	viable	V	0.177	0.03	0.0	0.367	3.019	7.181	6.815	2.209	0.065	2.934	0.287595	0.106	0.350305	-25.448	-25.61
SPCC330.02	rhp7	viable	V	0.324	0.054	4.403	4.767	7.403	11.54	6.773	6.599	0.119	3.955	0.504018	0.176	0.227382	-18.359	-18.521
SPCC330.03c	SPCC330.03c	viable	V	-0.195	0.009	0.0	-1.359	-11.19	-26.617	-25.258	-8.189	-0.072	-0.03	-2.062451	0.236	0.581703	-14.239	-14.402
SPCC330.04c	tdk1	condition-dependent	E	4.268	0.681	1.777	2.159	4.927	9.271	7.112	4.082	1.57	62.521	0.989571	0.162	0.035911	-19.483	-19.645
SPCC330.05c	ura4	viable	Not_determined	1.226	0.057	0.0	1.302	10.721	25.5	24.198	7.845	0.451	11.165	0.875871	0.118	0.110843	-23.913	-24.076
SPCC330.07c	SPCC330.07c	viable	V	0.666	0.063	0.0	0.645	5.311	12.633	11.988	3.887	0.245	9.263	0.957533	0.048	0.073137	-36.37	-36.532
SPCC330.08	alg11	inviable	E	4.707	0.789	0.841	1.205	3.842	7.979	6.773	3.037	1.732	74.125	0.994314	0.126	0.026262	-23.047	-23.209
SPCC330.09	enp2	inviable	E	3.024	0.507	0.384	0.748	3.385	7.522	6.773	2.58	1.113	48.967	0.983944	0.134	0.045555	-22.141	-22.303
SPCC330.10	pcm1	inviable	E	3.925	0.568	1.971	2.393	5.446	10.238	7.845	4.514	1.444	55.274	0.997025	0.08	0.020155	-29.354	-29.516
SPCC330.11	btb1	viable	V	1.888	0.1	4.125	5.281	13.643	26.765	21.485	11.09	0.695	12.719	0.832076	0.222	0.122324	-15.055	-15.217
SPCC330.14c	rpl2402	viable	V	1.91	0.097	3.407	4.607	13.286	26.906	22.299	10.637	0.703	13.505	0.981466	0.073	0.046981	-30.65	-30.812
SPCC330.19c	SPCC330.19c	viable	V	0.552	0.093	1.904	2.268	4.905	9.042	6.773	4.1	0.203	8.115	0.247043	0.429	0.255594	-5.835	-5.997
SPCC330.21	new25	viable	Not_determined	2.99	0.501	9.364	9.729	12.365	16.502	6.773	11.56	1.1	21.755	0.932105	0.355	0.124418	-8.505	-8.667
SPCC338.04	mix23	viable	V	0.567	0.035	2.701	3.7	10.931	22.277	18.577	8.724	0.209	4.946	0.553436	0.178	0.214267	-18.159	-18.321
SPCC338.05c	mms2	viable	V	0.478	0.021	0.0	1.408	11.592	27.573	26.165	8.483	0.176	4.093	0.675417	0.103	0.201554	-25.768	-25.931
SPCC338.06c	hsp20	viable	V	-0.8	-0.134	-0.0	0.364	3.001	7.138	6.773	2.196	-0.294	-13.237	0.188968	0.385	0.351558	-7.378	-7.54
SPCC338.07c	naa15	viable	V	4.316	0.242	2.206	3.297	11.186	23.566	20.27	8.778	1.588	37.061	0.974697	0.204	0.055683	-16.261	-16.423
SPCC338.08	ctp1	viable	V	4.859	0.346	4.455	5.311	11.504	21.223	15.912	9.614	1.787	39.48	0.873859	0.602	0.139829	-1.096	-1.258
SPCC338.10c	cox5	viable	V	0.255	0.043	-0.0	0.364	3.001	7.138	6.773	2.196	0.094	4.221	-0.005684	0.369	0.293359	-7.967	-8.129
SPCC338.11c	efm2	viable	V	0.183	0.031	0.0	0.364	3.001	7.138	6.773	2.196	0.067	3.031	0.152331	0.145	0.290329	-21.018	-21.181
SPCC338.12	pbi2	viable	V	0.253	0.042	-0.0	0.364	3.001	7.138	6.773	2.196	0.093	4.189	0.170902	0.169	0.297478	-18.868	-19.03
SPCC338.13	cog4	inviable	E	4.083	0.665	1.119	1.494	4.205	8.46	6.966	3.377	1.502	62.768	0.990321	0.144	0.034198	-21.117	-21.28
SPCC338.15	wbp1	inviable	E	3.183	0.533	0.113	0.478	3.114	7.251	6.773	2.309	1.171	52.358	0.923603	0.313	0.086248	-10.25	-10.413
SPCC338.16	pof3	viable	V	4.079	0.273	1.904	2.815	9.404	19.744	16.929	7.392	1.501	40.817	0.996266	0.081	0.022347	-29.201	-29.363
SPCC338.17c	rad21	inviable	E	2.17	0.363	0.437	0.802	3.438	7.575	6.773	2.633	0.798	35.019	0.978276	0.112	0.049746	-24.603	-24.765
SPCC338.18	SPCC338.18	viable	V	0.334	0.014	-0.0	1.408	11.592	27.573	26.165	8.483	0.123	2.857	0.593499	0.082	0.222762	-29.019	-29.181
SPCC364.01	cif1	viable	V	0.92	0.089	-0.0	0.633	5.213	12.399	11.766	3.815	0.339	12.906	0.717458	0.18	0.153312	-18.02	-18.182
SPCC364.02c	bis1	viable	V	1.524	0.255	0.756	1.121	3.757	7.894	6.773	2.952	0.561	24.132	0.906399	0.174	0.10503	-18.521	-18.684
SPCC364.03	rpl1702	viable	V	3.357	0.325	1.145	1.776	6.34	13.501	11.725	4.947	1.235	43.537	0.991014	0.113	0.033011	-24.542	-24.704
SPCC364.04c	coy1	viable	V	0.107	-0.007	0.0	-0.916	-7.543	-17.943	-17.026	-5.52	0.039	0.011	-0.092393	0.203	0.358352	-16.336	-16.498
SPCC364.05	vps3	viable	V	0.91	0.045	2.755	3.994	12.962	27.033	23.039	10.224	0.335	6.702	0.912731	0.08	0.098847	-29.297	-29.459
