Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPBC839.07	ibp1	viable	V	0.019	0.171	0.251	0.274	0.279	0.281	0.281
SPBC839.08c	its8	condition-dependent	E	0.017	1.462	3.18	3.807	3.955	3.991	3.998
SPBC839.10	usp107	inviable	E	0.147	0.6	1.259	2.028	2.691	3.259	3.601
SPBC839.11c	hut1	viable	V	0.0	0.0	0.0	0.0	0.042	0.413	0.63
SPBC839.13c	rpl1601	viable	V	0.008	0.078	0.114	0.125	0.127	0.128	0.128
SPBC839.14c	efm4	viable	V	0.027	0.25	0.368	0.402	0.41	0.412	0.412
SPBC839.15c	tef103	viable	V	0.109	0.764	1.278	1.523	1.609	1.641	1.649
SPBC839.16	thf1	viable	V	0.0	0.041	0.337	0.547	0.606	0.622	0.624
SPBC839.17c	fkh1	viable	V	0.03	0.134	0.248	0.34	0.395	0.428	0.443
SPBC839.19	new20	viable	Not_determined	0.006	0.0	0.0	0.0	0.0	0.0	0.0
SPBC839.20	new14	viable	Not_determined	0.038	0.19	0.348	0.462	0.523	0.556	0.569
SPBC887.01	adi1	viable	V	0.001	0.239	0.609	0.762	0.8	0.81	0.811
SPBC887.02	SPBC887.02	viable	V	0.008	0.414	0.824	0.967	1.0	1.008	1.01
SPBC887.03c	noc3	inviable	E	0.099	2.384	4.138	4.702	4.831	4.863	4.869
SPBC887.04c	lub1	viable	V	0.044	0.116	0.203	0.301	0.387	0.467	0.519
SPBC887.05c	cwf29	viable	V	0.071	0.772	1.749	2.491	2.869	3.058	3.127
SPBC887.06c	snx3	viable	V	0.018	0.003	0.0	0.0	0.0	0.0	0.0
SPBC887.07	mrpl38	inviable	E	0.0	0.005	0.896	2.972	3.832	4.073	4.119
SPBC887.08	SPBC887.08	viable	V	0.003	0.395	0.896	1.084	1.128	1.139	1.141
SPBC887.09c	sog2	inviable	E	0.094	0.96	2.049	2.803	3.158	3.324	3.381
SPBC887.10	mcs4	viable	V	0.0	0.0	0.124	0.642	0.909	0.989	1.004
SPBC887.11	pus2	viable	V	-0.005	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC887.12	SPBC887.12	inviable	E	0.062	2.021	3.769	4.373	4.517	4.553	4.56
SPBC887.13c	cem1	inviable	E	0.0	0.001	0.05	0.556	1.798	3.44	4.536
SPBC887.14c	pfh1	inviable	E	0.105	1.389	2.816	3.61	3.912	4.029	4.063
SPBC887.15c	sur2	viable	V	0.0	0.19	1.063	1.583	1.723	1.758	1.765
SPBC887.16	SPBC887.16	viable	Not_determined	-0.013	-0.003	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC887.17	SPBC887.17	condition-dependent	V	0.08	0.211	0.368	0.545	0.702	0.847	0.943
SPBC887.18c	hfi1	viable	V	0.0	0.031	0.282	0.919	1.651	2.295	2.648
SPBC887.19	rft1	inviable	E	0.021	1.447	3.009	3.565	3.696	3.728	3.734
SPBC887.22	spc1	condition-dependent	Not_determined	0.06	0.553	0.813	0.889	0.906	0.91	0.91
SPBC8D2.01	gsk31	viable	V	0.033	0.306	0.449	0.491	0.501	0.503	0.503
SPBC8D2.03c	hhf2	viable	V	-0.015	-0.003	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC8D2.05c	sfi1	inviable	E	0.081	1.441	2.983	3.786	4.067	4.167	4.194
SPBC8D2.06	irs1	inviable	E	0.133	2.237	3.652	4.091	4.19	4.215	4.219
SPBC8D2.07c	sfc9	inviable	E	0.0	0.002	0.402	2.24	3.761	4.488	4.702
SPBC8D2.09c	msl1	inviable	E	0.009	1.48	3.607	4.434	4.632	4.681	4.69
SPBC8D2.10c	rmt3	viable	V	0.044	0.14	0.262	0.398	0.516	0.62	0.684
SPBC8D2.11	SPBC8D2.11	viable	V	-0.008	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC8D2.12c	tac1	viable	V	0.0	0.161	0.462	0.589	0.62	0.628	0.629
SPBC8D2.13	shq1	inviable	E	0.01	1.257	3.35	4.354	4.643	4.727	4.745
SPBC8D2.14c	sed5	inviable	E	0.098	2.099	3.573	4.041	4.148	4.175	4.179
SPBC8D2.15	lip5	inviable	E	0.0	0.003	0.281	1.683	3.151	4.043	4.364
SPBC8D2.16c	SPBC8D2.16c	viable	V	0.068	0.624	0.917	1.003	1.022	1.027	1.028
SPBC8D2.17	gmh4	viable	V	0.0	0.035	0.442	1.531	2.682	3.575	4.005
SPBC8D2.18c	sah1	viable	V	0.282	1.376	2.664	3.751	4.419	4.831	5.014
SPBC8D2.19	mde3	viable	V	0.007	0.002	0.0	0.0	0.0	0.0	0.0
SPBC8D2.23	new15	viable	Not_determined	-0.031	-0.284	-0.417	-0.456	-0.465	-0.467	-0.467
SPBC8E4.01c	pho84	viable	V	0.011	0.105	0.155	0.169	0.172	0.173	0.173
SPBC8E4.03	agm3	viable	V	0.031	0.133	0.245	0.34	0.399	0.437	0.454
SPBC8E4.04	SPBC8E4.04	viable	V	0.016	0.149	0.219	0.239	0.244	0.245	0.245
SPBC8E4.05c	SPBC8E4.05c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBC902.02c	ctf18	viable	V	0.034	0.159	0.364	0.626	0.87	1.093	1.233
SPBC902.03	nem2	viable	V	0.0	0.015	0.329	0.991	1.426	1.634	1.699
SPBC902.04	rmn1	viable	V	0.035	0.093	0.163	0.241	0.31	0.374	0.416
SPBC902.05c	idh2	viable	V	0.069	0.61	1.304	1.819	2.08	2.212	2.261
SPBC902.06	mto2	viable	V	0.025	0.229	0.336	0.367	0.374	0.376	0.376
SPBC947.01	knk1	viable	V	0.0	0.019	0.107	0.159	0.173	0.176	0.177
SPBC947.02	apl2	viable	V	0.0	0.11	1.621	3.495	4.275	4.539	4.601
SPBC947.04	pfl3	viable	V	-0.031	-0.283	-0.416	-0.455	-0.463	-0.465	-0.466
SPBC947.05c	frp2	viable	V	-0.029	-0.262	-0.386	-0.422	-0.43	-0.432	-0.432
SPBC947.06c	SPBC947.06c	viable	V	-0.048	-0.126	-0.22	-0.325	-0.42	-0.506	-0.563
SPBC947.07	rrp1402	inviable	E	0.119	2.407	4.053	4.573	4.691	4.72	4.725
SPBC947.08c	hip4	viable	V	0.09	0.287	0.555	0.872	1.162	1.431	1.606
SPBC947.10	dsc1	viable	V	0.008	0.001	0.0	0.0	0.0	0.0	0.0
SPBC947.11c	elg1	viable	V	0.024	0.172	0.286	0.338	0.356	0.363	0.364
SPBC947.12	kms2	condition-dependent	E	0.012	0.411	1.539	2.862	3.745	4.275	4.495
SPBC947.13	rba50	viable	V	0.208	1.588	2.999	3.862	4.236	4.401	4.456
SPBC947.14c	cbp6	viable	V	0.05	0.222	0.487	0.806	1.088	1.333	1.481
SPBC947.15c	ndi1	viable	V	0.039	0.103	0.18	0.267	0.344	0.415	0.462
SPBC9B6.04c	tuf1	inviable	E	0.0	0.016	0.977	2.525	3.088	3.241	3.27
SPBC9B6.05c	lsm3	inviable	E	0.093	1.065	2.523	3.704	4.337	4.667	4.792
SPBC9B6.06	mrpl10	inviable	E	0.0	0.033	1.302	3.497	4.461	4.775	4.845
SPBC9B6.07	nop52	viable	V	0.202	1.357	2.466	3.127	3.411	3.537	3.578
SPBC9B6.09c	mdl1	viable	V	0.021	0.005	0.001	0.0	0.0	0.0	0.0
SPBC9B6.10	cdc37	inviable	E	0.0	0.135	2.2	4.2	4.817	4.978	5.009
SPBC9B6.11c	SPBC9B6.11c	viable	V	0.016	0.121	0.351	0.698	1.052	1.39	1.608
SPBP16F5.02	mcs2	inviable	E	0.001	0.362	1.707	2.855	3.34	3.525	3.576
SPBP16F5.03c	tra1	viable	V	0.068	0.258	0.477	0.677	0.815	0.91	0.958
SPBP16F5.04	ubc7	viable	V	0.032	0.085	0.149	0.22	0.284	0.343	0.381
SPBP16F5.05c	yar1	viable	V	0.045	0.628	1.647	2.561	3.086	3.375	3.488
SPBP16F5.06	nop8	inviable	E	0.027	1.26	3.003	3.878	4.155	4.244	4.266
SPBP16F5.07	apm1	condition-dependent	V	0.018	0.775	2.315	3.486	4.014	4.24	4.311
SPBP16F5.08c	fmo1	viable	V	0.073	0.857	1.313	1.45	1.48	1.488	1.489
SPBP18G5.02	pgs1	inviable	E	0.0	0.002	0.497	2.724	4.376	5.083	5.271
SPBP18G5.03	toc1	viable	V	0.014	0.516	0.968	1.12	1.155	1.164	1.166
SPBP19A11.01	gcv3	inviable	E	0.028	0.403	1.241	2.23	2.956	3.447	3.678
SPBP19A11.02c	SPBP19A11.02c	viable	V	-0.034	-0.311	-0.457	-0.5	-0.51	-0.512	-0.512
SPBP19A11.03c	mts4	inviable	E	0.005	1.003	2.829	3.697	3.939	4.006	4.02
SPBP19A11.04c	mor2	inviable	E	0.001	0.857	2.931	3.896	4.138	4.199	4.21
SPBP19A11.06	lid2	inviable	E	0.01	0.392	1.473	2.674	3.425	3.85	4.016
SPBP19A11.07c	SPBP19A11.07c	unknown	Not_determined	0.021	0.198	0.291	0.318	0.324	0.325	0.326
SPBP22H7.02c	mrd1	inviable	E	0.158	2.471	3.983	4.448	4.554	4.58	4.584
SPBP22H7.03	sbg1	inviable	E	0.018	1.076	2.938	4.05	4.451	4.592	4.63
SPBP22H7.04	SPBP22H7.04	viable	V	0.003	0.0	0.0	0.0	0.0	0.0	0.0
SPBP22H7.05c	abo2	viable	V	0.011	0.099	0.145	0.159	0.162	0.163	0.163
SPBP22H7.06	nrk1	viable	V	0.0	0.001	0.042	0.281	0.738	1.287	1.647
SPBP22H7.07	prp5	inviable	E	0.034	2.216	4.573	5.408	5.604	5.652	5.661
SPBP22H7.08	rps1002	viable	V	0.244	2.243	3.297	3.605	3.674	3.691	3.694
SPBP22H7.09c	mis15	inviable	E	0.003	0.335	1.623	3.17	4.119	4.627	4.814
SPBP23A10.02	pkr1	viable	V	0.0	0.005	0.111	0.622	1.51	2.538	3.208
SPBP23A10.03c	sdh7	viable	V	0.028	0.074	0.13	0.192	0.247	0.299	0.332
SPBP23A10.04	apc2	inviable	E	0.013	1.458	3.288	3.969	4.131	4.171	4.178
SPBP23A10.05	ssr4	condition-dependent	V	0.037	0.248	0.684	1.321	1.962	2.572	2.965
SPBP23A10.06	mtm1	inviable	E	0.0	0.019	1.08	3.169	4.122	4.432	4.501
SPBP23A10.07	rpa2	inviable	E	0.074	1.797	3.53	4.257	4.464	4.526	4.54
SPBP23A10.08	alp5	inviable	E	0.0	0.33	1.995	3.132	3.473	3.568	3.587
SPBP23A10.09	psf1	inviable	E	0.031	1.358	2.612	3.039	3.138	3.162	3.167
SPBP23A10.10	ppk32	viable	V	0.114	0.335	0.622	0.954	1.254	1.532	1.714
SPBP23A10.11c	SPBP23A10.11c	viable	Not_determined	0.0	0.074	0.449	0.681	0.744	0.76	0.763
SPBP23A10.12	frg1	viable	V	-0.017	-0.004	-0.0	-0.0	-0.0	-0.0	-0.0
SPBP23A10.13	orc4	inviable	E	0.006	1.176	2.952	3.654	3.823	3.864	3.872
SPBP23A10.14c	ell1	viable	V	0.059	0.156	0.272	0.403	0.519	0.626	0.697
SPBP23A10.15c	qcr1	inviable	E	0.189	2.509	3.93	4.361	4.458	4.482	4.486
SPBP23A10.16	tim18	viable	V	0.055	0.42	0.679	0.786	0.819	0.83	0.833
SPBP23A10.17	SPBP23A10.17	viable	Not_determined	0.0	0.044	0.51	0.899	1.014	1.043	1.049
SPBP26C9.02c	car1	viable	V	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPBP26C9.03c	fet4	viable	V	0.0	0.009	0.266	0.587	0.694	0.722	0.728
SPBP35G2.03c	sgo1	viable	V	0.011	0.178	0.287	0.321	0.329	0.33	0.331
SPBP35G2.04c	SPBP35G2.04c	viable	V	-0.017	-0.154	-0.226	-0.247	-0.252	-0.253	-0.253
SPBP35G2.05c	cki2	viable	V	0.017	0.283	0.572	0.717	0.766	0.784	0.788
SPBP35G2.06c	nup131	viable	V	0.052	0.48	0.706	0.771	0.786	0.79	0.79
SPBP35G2.07	ilv1	viable	V	0.034	1.202	2.76	3.555	3.816	3.902	3.923
SPBP35G2.08c	air1	viable	V	0.007	0.238	1.011	2.127	3.028	3.663	3.965
SPBP35G2.09	usp103	inviable	E	0.0	0.008	0.18	0.741	1.344	1.785	1.981
SPBP35G2.10	mit1	viable	V	-0.022	-0.2	-0.294	-0.322	-0.328	-0.33	-0.33
SPBP35G2.11c	nbr1	viable	V	0.078	0.72	1.058	1.157	1.179	1.184	1.185
SPBP35G2.12	ysa1	viable	V	0.007	0.088	0.19	0.257	0.287	0.299	0.304
SPBP35G2.13c	swc2	viable	V	0.007	0.067	0.209	0.42	0.623	0.805	0.913
SPBP35G2.14	puf2	viable	V	0.065	0.336	0.609	0.798	0.894	0.943	0.962
SPBP4G3.02	pho1	viable	V	0.009	0.075	0.116	0.13	0.134	0.135	0.135
SPBP4G3.03	fub2	viable	V	0.0	0.0	0.018	0.337	0.629	0.731	0.752
SPBP4H10.03	oxa102	viable	V	0.066	0.218	0.429	0.682	0.914	1.13	1.27
SPBP4H10.04	ppb1	viable	V	0.0	0.0	0.0	0.0	0.03	0.659	1.248
SPBP4H10.05c	spe2	viable	V	0.038	0.305	0.693	1.034	1.239	1.359	1.41
SPBP4H10.06c	cut14	inviable	E	0.019	1.537	3.287	3.919	4.068	4.105	4.112
SPBP4H10.07	SPBP4H10.07	viable	V	0.0	0.0	0.0	0.0	0.0	0.136	1.007
SPBP4H10.08	qcr10	viable	V	0.019	0.051	0.089	0.132	0.17	0.205	0.228
SPBP4H10.09	rsv1	viable	V	0.025	0.15	0.392	0.735	1.075	1.397	1.605
SPBP4H10.10	rbd3	viable	V	0.03	0.275	0.632	0.933	1.104	1.2	1.238
SPBP4H10.11c	lcf2	viable	V	0.0	0.004	0.084	0.458	1.099	1.837	2.318
SPBP4H10.12	SPBP4H10.12	viable	V	0.0	0.033	0.161	0.233	0.252	0.257	0.257
SPBP4H10.14c	SPBP4H10.14c	viable	V	-0.0	-0.0	-0.0	-0.001	-0.057	-0.281	-0.479
SPBP4H10.15	aco2	inviable	E	0.0	0.012	1.028	3.227	4.225	4.541	4.608
SPBP4H10.16c	SPBP4H10.16c	viable	V	0.003	0.351	0.796	0.962	1.001	1.011	1.013
SPBP4H10.17c	SPBP4H10.17c	viable	V	-0.038	-0.008	-0.001	-0.0	-0.0	-0.0	-0.0
SPBP4H10.18c	SPBP4H10.18c	viable	V	0.046	0.44	0.65	0.712	0.726	0.729	0.73
SPBP4H10.19c	SPBP4H10.19c	viable	V	0.018	0.164	0.241	0.264	0.269	0.27	0.27
SPBP4H10.20	nhm1	viable	V	0.006	0.071	0.151	0.203	0.225	0.234	0.238
SPBP4H10.21c	sld5	inviable	E	0.144	2.398	3.912	4.383	4.49	4.516	4.521
SPBP8B7.01c	pop7	inviable	E	0.057	1.968	3.639	4.195	4.324	4.355	4.361
SPBP8B7.02	rng9	viable	V	-0.018	-0.047	-0.082	-0.121	-0.156	-0.188	-0.209
SPBP8B7.03c	rpl402	inviable	E	0.0	0.097	1.22	2.192	2.482	2.557	2.571
SPBP8B7.04	mug45	viable	V	-0.01	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBP8B7.05c	nce103	condition-dependent	E	0.033	0.227	0.631	1.226	1.826	2.397	2.765
SPBP8B7.06	rpp201	viable	V	0.002	0.788	2.152	2.716	2.853	2.887	2.894
SPBP8B7.07c	set6	viable	V	-0.0	-0.0	-0.014	-0.277	-0.521	-0.607	-0.624
SPBP8B7.08c	ppm1	viable	V	0.038	0.354	0.52	0.569	0.579	0.582	0.583
SPBP8B7.09c	los1	viable	V	0.042	0.173	0.37	0.608	0.82	1.008	1.123
SPBP8B7.10c	utp16	viable	V	0.001	0.096	0.442	0.864	1.131	1.279	1.336
SPBP8B7.11	nxt3	viable	V	0.051	0.355	0.89	1.522	2.032	2.426	2.637
SPBP8B7.12c	fta3	inviable	E	0.026	1.005	1.9	2.202	2.272	2.289	2.292
SPBP8B7.13	vac7	viable	V	0.024	0.225	0.331	0.362	0.369	0.37	0.371
SPBP8B7.14c	dpb2	inviable	E	0.121	2.07	3.389	3.799	3.892	3.914	3.918
SPBP8B7.15c	mpe1	inviable	E	0.247	1.719	2.912	3.5	3.714	3.794	3.817
SPBP8B7.16c	dbp2	inviable	E	0.148	1.751	2.973	3.45	3.584	3.624	3.633
SPBP8B7.17c	thi20	inviable	E	0.104	1.212	2.432	3.131	3.407	3.517	3.55
SPBP8B7.18c	thi201	viable	V	0.053	0.454	0.697	0.78	0.801	0.807	0.808
SPBP8B7.19	spt16	inviable	E	0.004	0.908	3.032	4.305	4.728	4.864	4.896
SPBP8B7.20c	nop2	inviable	E	0.17	2.354	3.712	4.125	4.218	4.241	4.245
SPBP8B7.21	ubp3	viable	V	0.044	0.136	0.259	0.403	0.534	0.656	0.735
SPBP8B7.22	erd2	viable	V	0.0	0.005	0.259	1.523	3.188	4.523	5.139
SPBP8B7.23	rnf10	viable	V	0.024	0.22	0.323	0.353	0.36	0.361	0.362
SPBP8B7.24c	atg8	viable	V	0.0	0.038	0.296	0.475	0.525	0.538	0.54
SPBP8B7.25	cyp4	viable	V	0.064	0.014	0.002	0.0	0.0	0.0	0.0
SPBP8B7.27	mug30	viable	V	0.041	0.451	0.743	0.851	0.88	0.889	0.891
SPBP8B7.28c	stc1	viable	V	0.007	0.001	0.0	0.0	0.0	0.0	0.0
SPBP8B7.29	abz1	inviable	E	0.045	0.139	0.251	0.368	0.462	0.539	0.584
SPBP8B7.30c	thi5	viable	V	0.0	0.0	0.0	0.0	0.088	0.373	0.488
SPBP8B7.31	SPBP8B7.31	viable	V	0.023	0.157	0.266	0.321	0.341	0.349	0.351
SPBP8B7.32	SPBP8B7.32	viable	Not_determined	0.045	0.002	0.0	0.0	0.0	0.0	0.0
SPBPB10D8.01	SPBPB10D8.01	viable	V	0.03	0.279	0.41	0.448	0.457	0.459	0.459
SPBPB10D8.02c	SPBPB10D8.02c	viable	V	0.043	0.182	0.338	0.469	0.551	0.603	0.627
SPBPB21E7.01c	eno102	viable	V	0.075	0.409	0.736	0.951	1.054	1.105	1.123
SPBPB21E7.02c	SPBPB21E7.02c	unknown	Not_determined	0.018	0.163	0.24	0.262	0.267	0.269	0.269
SPBPB21E7.04c	cmt2	viable	V	0.022	0.098	0.225	0.392	0.551	0.7	0.797
SPBPB21E7.05	SPBPB21E7.05	viable	V	0.0	0.0	0.002	0.278	0.796	1.025	1.074
SPBPB21E7.07	aes1	unknown	Not_determined	0.0	0.0	0.0	0.03	0.258	0.732	1.083
SPBPB21E7.09	SPBPB21E7.09	viable	V	0.077	0.342	0.632	0.864	1.001	1.083	1.119
SPBPB21E7.10	SPBPB21E7.10	unknown	Not_determined	0.003	0.33	0.733	0.881	0.916	0.925	0.927
SPBPB21E7.11	SPBPB21E7.11	unknown	Not_determined	0.031	0.145	0.338	0.595	0.841	1.073	1.223
SPBPB2B2.01	nrg1	viable	V	0.048	0.177	0.327	0.468	0.566	0.637	0.673
SPBPB2B2.02	say1	viable	V	0.05	0.13	0.227	0.336	0.433	0.523	0.582
SPBPB2B2.05	SPBPB2B2.05	viable	V	0.0	0.104	0.357	0.474	0.504	0.511	0.512
SPBPB2B2.06c	efn1	viable	V	0.005	0.054	0.177	0.379	0.592	0.798	0.93
SPBPB2B2.07c	SPBPB2B2.07c	viable	V	0.0	0.015	0.542	1.318	1.614	1.701	1.719
SPBPB2B2.08	SPBPB2B2.08	viable	V	0.047	0.01	0.001	0.0	0.0	0.0	0.0
SPBPB2B2.09c	pan5	viable	V	0.0	0.038	0.483	0.871	0.988	1.018	1.023
SPBPB2B2.10c	gal7	viable	V	0.04	0.244	0.446	0.575	0.634	0.662	0.671
SPBPB2B2.11	tgd1	viable	V	0.047	0.248	0.448	0.583	0.649	0.683	0.695
SPBPB2B2.12c	gal10	viable	V	0.0	0.001	0.152	0.487	0.623	0.661	0.668
SPBPB2B2.13	gal1	viable	V	0.022	0.123	0.262	0.396	0.489	0.552	0.582
SPBPB7E8.01	SPBPB7E8.01	viable	V	0.046	0.331	0.549	0.649	0.683	0.695	0.698
SPBPB7E8.02	SPBPB7E8.02	viable	V	-0.029	-0.224	-0.362	-0.419	-0.437	-0.442	-0.444
SPBPB8B6.02c	SPBPB8B6.02c	unknown	Not_determined	0.062	0.575	0.844	0.923	0.941	0.945	0.946
SPBPB8B6.03	fah1	viable	Not_determined	0.036	0.166	0.354	0.563	0.73	0.863	0.938
SPBPB8B6.04c	grt1	viable	V	0.143	0.377	0.657	0.972	1.254	1.513	1.683
SPBPB8B6.05c	SPBPB8B6.05c	viable	V	-0.015	-0.003	-0.0	-0.0	-0.0	-0.0	-0.0
SPBPB8B6.06c	fex2	viable	Not_determined	-0.006	-0.107	-0.216	-0.271	-0.29	-0.297	-0.298
SPBPJ4664.01	dps1	condition-dependent	V	0.0	0.011	0.131	0.557	1.198	1.902	2.357
SPBPJ4664.02	SPBPJ4664.02	viable	V	-0.039	-0.115	-0.206	-0.303	-0.384	-0.453	-0.495
SPBPJ4664.03	mfm3	viable	V	-0.027	-0.251	-0.369	-0.403	-0.411	-0.413	-0.413
SPBPJ4664.04	cop1	condition-dependent	E	0.215	1.978	2.907	3.179	3.239	3.254	3.257
SPBPJ4664.05	aig1	viable	V	-0.007	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPBPJ4664.06	gpt1	viable	V	0.004	0.082	0.165	0.206	0.22	0.224	0.226
SPCC1020.01c	pma2	viable	V	0.151	1.492	2.222	2.436	2.484	2.496	2.498
SPCC1020.02	spc7	inviable	E	0.005	0.728	2.407	3.516	3.925	4.071	4.109
SPCC1020.03	mmt1	viable	V	0.073	0.466	0.805	0.99	1.064	1.095	1.104
SPCC1020.04c	rpb6	inviable	E	0.111	2.253	4.248	5.061	5.29	5.358	5.373
SPCC1020.05	dcr2	viable	V	0.093	0.855	1.256	1.374	1.4	1.406	1.407
SPCC1020.06c	tal1	viable	V	0.0	0.0	0.002	0.269	0.774	0.997	1.045
SPCC1020.07	SPCC1020.07	viable	V	-0.006	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1020.08	tyw1	viable	V	0.009	0.074	0.221	0.446	0.679	0.901	1.044
SPCC1020.09	gnr1	viable	V	0.001	0.021	0.095	0.237	0.4	0.562	0.666
SPCC1020.10	oca2	viable	V	0.113	0.606	1.093	1.42	1.581	1.661	1.691
SPCC1020.11c	emc6	viable	V	-0.013	-0.003	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1020.12c	xap5	viable	V	0.059	0.541	0.795	0.869	0.886	0.89	0.89
SPCC1020.13c	SPCC1020.13c	viable	V	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC10H11.01	prp11	inviable	E	0.101	2.038	3.499	3.983	4.097	4.126	4.132
SPCC10H11.02	cwf23	inviable	E	0.274	2.521	3.706	4.051	4.129	4.148	4.151
SPCC1183.01	sec15	inviable	E	0.006	1.209	3.183	4.03	4.249	4.306	4.317
SPCC1183.02	SPCC1183.02	viable	V	0.003	0.0	0.0	0.0	0.0	0.0	0.0
SPCC1183.03c	fxn1	condition-dependent	E	0.0	0.081	1.676	3.382	3.924	4.067	4.094
SPCC1183.04c	pet127	viable	V	0.0	0.091	0.418	0.596	0.642	0.653	0.656
SPCC1183.05c	lig4	viable	V	0.007	0.0	0.0	0.0	0.0	0.0	0.0
SPCC1183.06	ung1	viable	V	0.055	0.51	0.75	0.82	0.836	0.84	0.84
SPCC1183.07	rrp5	inviable	E	0.101	1.885	3.395	3.967	4.12	4.163	4.172
SPCC1183.08c	rpl101	inviable	E	0.0	0.583	2.074	2.783	2.962	3.006	3.015
SPCC1183.09c	pmp31	viable	V	-0.049	-0.129	-0.224	-0.332	-0.428	-0.516	-0.574
SPCC1183.10	wtf10	viable	V	-0.031	-0.288	-0.423	-0.462	-0.471	-0.473	-0.474
SPCC1183.11	msy1	viable	V	0.044	0.405	0.596	0.652	0.664	0.667	0.668
SPCC1183.12	spo13	unknown	Not_determined	-0.041	-0.367	-0.545	-0.599	-0.612	-0.615	-0.616
SPCC11E10.01	cbl1	viable	V	0.003	0.0	0.0	0.0	0.0	0.0	0.0
SPCC11E10.02c	gpi8	inviable	E	0.04	1.464	3.456	4.506	4.859	4.978	5.008
SPCC11E10.03	jnm1	viable	V	0.0	0.016	0.174	0.3	0.336	0.346	0.347
SPCC11E10.04	ppr6	viable	V	0.053	0.261	0.582	0.955	1.265	1.518	1.663
SPCC11E10.05c	ynd1	viable	V	0.0	0.0	0.057	0.336	0.49	0.537	0.546
SPCC11E10.06c	elp4	viable	V	0.256	0.805	1.538	2.403	3.192	3.923	4.4
SPCC11E10.07c	gcn3	viable	V	0.025	0.904	1.681	1.94	2.0	2.015	2.017
SPCC11E10.08	rik1	viable	V	0.0	0.0	0.026	0.254	0.783	1.465	1.919
SPCC11E10.09c	SPCC11E10.09c	viable	V	0.087	0.252	0.451	0.665	0.845	0.998	1.092
SPCC1223.01	rqt1	viable	V	0.001	0.031	0.156	0.353	0.517	0.631	0.685
SPCC1223.02	nmt1	viable	V	-0.007	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1223.03c	gut2	viable	V	-0.003	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1223.04c	set11	viable	V	0.039	0.138	0.279	0.451	0.611	0.758	0.855
SPCC1223.06	tea1	viable	V	0.068	0.268	0.497	0.7	0.833	0.922	0.964
SPCC1223.07c	drs1	viable	V	0.109	2.134	3.576	4.03	4.133	4.159	4.163
SPCC1223.08c	dfr1	inviable	E	0.051	0.172	0.316	0.457	0.563	0.643	0.687
SPCC1223.09	uro1	viable	V	0.016	0.049	0.089	0.131	0.164	0.191	0.207
SPCC1223.10c	eaf1	viable	V	-0.006	-0.203	-0.37	-0.425	-0.437	-0.441	-0.441
SPCC1223.11	ptc2	viable	V	0.048	0.184	0.386	0.638	0.873	1.093	1.235
SPCC1223.12c	meu10	viable	V	0.043	0.398	0.584	0.639	0.651	0.654	0.655
SPCC1223.13	cbf12	viable	V	0.02	0.053	0.093	0.137	0.177	0.214	0.238
SPCC1223.14	aro2	inviable	E	0.106	1.263	1.941	2.144	2.19	2.201	2.203
SPCC1223.15c	spc19	viable	V	0.0	0.0	0.025	0.229	0.681	1.254	1.633
SPCC1235.01	SPCC1235.01	viable	V	0.027	0.247	0.363	0.397	0.404	0.406	0.406
SPCC1235.02	bio2	viable	V	0.106	0.278	0.485	0.717	0.924	1.115	1.241
SPCC1235.03	cue2	viable	V	0.0	0.146	0.546	0.758	0.817	0.833	0.836
SPCC1235.04c	nad1	viable	V	0.036	1.593	3.501	4.34	4.58	4.65	4.665
SPCC1235.05c	fft2	viable	V	0.032	0.389	0.748	0.933	1.0	1.024	1.031
SPCC1235.06	get2	viable	V	-0.009	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1235.07	fta7	inviable	E	0.0	0.158	1.544	3.277	4.119	4.456	4.55
SPCC1235.08c	pdh1	viable	V	0.033	0.338	0.507	0.558	0.569	0.571	0.572
SPCC1235.09	hif2	viable	V	0.004	0.045	0.154	0.339	0.536	0.728	0.852
SPCC1235.10c	sec6	inviable	E	0.01	0.889	2.748	3.964	4.422	4.588	4.633
SPCC1235.11	mpc1	viable	V	0.011	0.195	0.501	0.742	0.862	0.921	0.941
SPCC1235.12c	mug146	viable	V	-0.033	-0.183	-0.329	-0.424	-0.469	-0.491	-0.499
SPCC1235.13	ght6	viable	V	0.006	0.214	0.589	0.845	0.952	0.995	1.008
SPCC1235.14	ght5	viable	V	0.043	0.433	0.938	1.301	1.478	1.563	1.593
