Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	0h	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPCC132.03	SPCC132.03	viable	V	-0.015	-0.032	-0.125	-0.365	-0.448	-0.471	-0.476	-0.477
SPCC132.04c	gdh2	viable	V	0.047	0.056	0.087	0.182	0.284	0.388	0.482	0.548
SPCC1322.01	rpm1	viable	V	0.025	0.034	0.071	0.236	0.464	0.724	0.969	1.139
SPCC1322.02	pxd1	viable	V	0.1	0.125	0.212	0.513	0.86	1.226	1.562	1.796
SPCC1322.03	trp1322	viable	V	0.0	0.0	0.0	0.007	0.171	0.389	0.472	0.49
SPCC1322.04	fyu1	inviable	E	0.0	0.0	0.0	0.001	0.247	1.111	1.631	1.771
SPCC1322.05c	lap2	viable	V	0.064	0.053	0.029	0.004	0.0	0.0	0.0	0.0
SPCC1322.06	kap113	viable	V	-0.135	-0.115	-0.069	-0.013	-0.001	-0.0	-0.0	-0.0
SPCC1322.07c	mug150	viable	V	-0.316	-0.316	-0.315	-0.309	-0.287	-0.2	-0.029	-0.0
SPCC1322.08	srk1	viable	V	0.084	0.065	0.027	0.001	0.0	0.0	0.0	0.0
SPCC1322.09	SPCC1322.09	viable	V	0.004	0.012	0.097	0.496	0.679	0.732	0.744	0.747
SPCC1322.10	knh2	viable	V	-0.289	-0.289	-0.289	-0.283	-0.263	-0.183	-0.027	-0.0
SPCC1322.11	rpl2302	inviable	E	0.215	0.394	1.145	2.644	3.106	3.227	3.254	3.259
SPCC1322.12c	bub1	viable	V	0.114	0.144	0.251	0.595	0.939	1.249	1.49	1.634
SPCC1322.13	ade6	unknown	Not_determined	0.0	0.0	0.001	0.123	0.333	0.423	0.446	0.45
SPCC1322.14c	vtc4	viable	V	0.085	0.156	0.453	1.046	1.228	1.276	1.287	1.289
SPCC1322.15	rpl3402	viable	V	0.043	0.051	0.08	0.168	0.261	0.356	0.443	0.503
SPCC1322.16	phb2	viable	V	-0.041	-0.076	-0.22	-0.507	-0.596	-0.619	-0.624	-0.625
SPCC1393.02c	spt2	viable	V	0.071	0.13	0.378	0.872	1.024	1.064	1.073	1.075
SPCC1393.03	rps1501	viable	V	0.246	0.412	1.094	2.707	3.394	3.637	3.71	3.728
SPCC1393.04	fta4	inviable	E	-0.004	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1393.05	ers1	viable	V	0.122	0.178	0.411	1.235	1.969	2.491	2.795	2.932
SPCC1393.07c	mug4	viable	V	-0.044	-0.022	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1393.08	fil1	viable	V	-0.063	-0.115	-0.333	-0.769	-0.903	-0.938	-0.946	-0.947
SPCC1393.09c	gir2	viable	V	0.121	0.152	0.263	0.611	0.951	1.251	1.48	1.615
SPCC1393.10	ctr4	viable	V	0.261	0.312	0.484	1.015	1.581	2.158	2.682	3.049
SPCC1393.12	SPCC1393.12	viable	V	0.011	0.013	0.02	0.043	0.066	0.091	0.113	0.128
SPCC1393.13	duf89	viable	V	0.041	0.054	0.1	0.274	0.491	0.728	0.947	1.1
SPCC1393.14	ten1	viable	Not_determined	0.124	0.257	0.92	2.506	3.038	3.18	3.213	3.219
SPCC13B11.01	adh1	viable	V	0.341	0.549	1.395	3.526	4.562	4.977	5.118	5.157
SPCC13B11.02c	SPCC13B11.02c	viable	V	0.398	0.367	0.272	0.075	0.005	0.0	0.0	0.0
SPCC13B11.03c	SPCC13B11.03c	viable	V	-0.025	-0.011	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC13B11.04c	fmd3	viable	V	0.062	0.03	0.001	0.0	0.0	0.0	0.0	0.0
SPCC1442.01	ste6	viable	V	-0.045	-0.025	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1442.02	glm2	viable	V	0.03	0.053	0.148	0.355	0.431	0.453	0.459	0.461
SPCC1442.03	mme1	viable	V	0.133	0.164	0.276	0.649	1.071	1.51	1.907	2.182
SPCC1442.04c	rmr1	viable	V	-0.308	-0.308	-0.308	-0.302	-0.28	-0.195	-0.029	-0.0
SPCC1442.05c	mic26	viable	V	0.059	0.071	0.11	0.23	0.358	0.489	0.608	0.691
SPCC1442.07c	wss2	viable	V	0.007	0.011	0.026	0.066	0.089	0.101	0.105	0.107
SPCC1442.08c	cox12	viable	V	-0.361	-0.36	-0.358	-0.341	-0.278	-0.106	-0.001	-0.0
SPCC1442.11c	SPCC1442.11c	viable	V	0.0	0.0	0.0	0.006	0.103	0.269	0.366	0.397
SPCC1442.14c	hnt1	viable	V	-0.036	-0.066	-0.191	-0.442	-0.519	-0.539	-0.544	-0.545
SPCC1442.15c	cox18	viable	V	0.0	0.0	0.0	0.047	0.278	0.424	0.465	0.473
SPCC1442.16c	zta1	viable	V	0.196	0.161	0.086	0.012	0.001	0.0	0.0	0.0
SPCC1442.17c	ist1	viable	V	-0.066	-0.054	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC1442.19	mrp49	unknown	Not_determined	0.0	0.0	0.0	0.067	0.507	1.321	2.053	2.437
SPCC1450.02	bdf1	viable	V	0.011	0.016	0.038	0.146	0.29	0.441	0.568	0.646
SPCC1450.03	utp502	viable	V	0.198	0.363	1.054	2.434	2.858	2.97	2.995	3.0
SPCC1450.04	tef5	inviable	E	0.043	0.02	0.001	0.0	0.0	0.0	0.0	0.0
SPCC1450.05c	rox3	viable	V	-0.0	-0.0	-0.01	-0.247	-0.454	-0.525	-0.542	-0.545
SPCC1450.06c	grx3	viable	V	0.038	0.045	0.07	0.146	0.228	0.311	0.387	0.439
SPCC1450.07c	dao1	viable	V	-0.023	-0.012	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1450.08c	wtf16	viable	V	-0.363	-0.361	-0.354	-0.302	-0.156	-0.007	-0.0	-0.0
SPCC1450.09c	plb5	viable	V	0.045	0.083	0.24	0.555	0.651	0.677	0.682	0.683
SPCC1450.10c	nar1	inviable	E	0.172	0.206	0.32	0.671	1.045	1.427	1.773	2.016
SPCC1450.11c	cek1	viable	V	0.092	0.068	0.024	0.001	0.0	0.0	0.0	0.0
SPCC1450.12	SPCC1450.12	viable	V	-0.036	-0.066	-0.19	-0.44	-0.516	-0.536	-0.541	-0.542
SPCC1450.13c	rib5	inviable	E	0.147	0.269	0.781	1.803	2.117	2.199	2.218	2.222
SPCC1450.14c	ero12	inviable	E	0.022	0.055	0.272	0.957	1.218	1.29	1.307	1.31
SPCC1450.16c	ptl1	viable	V	-0.001	-0.004	-0.047	-0.363	-0.536	-0.589	-0.601	-0.603
SPCC1494.01	SPCC1494.01	viable	V	0.041	0.075	0.218	0.504	0.592	0.615	0.62	0.621
SPCC1494.03	arz1	viable	V	0.0	0.0	0.002	0.163	0.585	0.918	1.069	1.116
SPCC1494.05c	ubp12	viable	V	0.062	0.08	0.147	0.355	0.546	0.7	0.806	0.862
SPCC1494.07	trm732	viable	V	0.031	0.015	0.001	0.0	0.0	0.0	0.0	0.0
SPCC1494.08c	SPCC1494.08c	viable	V	-0.006	-0.016	-0.087	-0.322	-0.414	-0.44	-0.446	-0.447
SPCC1494.09c	tfb6	viable	V	0.061	0.111	0.324	0.747	0.877	0.911	0.919	0.921
SPCC1494.10	adn3	viable	V	0.027	0.036	0.071	0.215	0.402	0.61	0.805	0.94
SPCC1494.11c	Tf2-13	unknown	Not_determined	0.033	0.059	0.167	0.396	0.474	0.497	0.503	0.504
SPCC14G10.01	cab5	inviable	E	0.188	0.344	1.001	2.312	2.715	2.821	2.845	2.849
SPCC14G10.02	urb1	inviable	E	0.247	0.453	1.316	3.039	3.569	3.708	3.739	3.745
SPCC14G10.03c	ump1	viable	V	0.021	0.044	0.206	1.275	2.435	3.209	3.595	3.739
SPCC14G10.04	eap1	viable	V	0.083	0.171	0.64	1.956	2.495	2.663	2.707	2.716
SPCC1529.01	SPCC1529.01	viable	V	0.0	0.0	0.004	0.182	0.376	0.447	0.465	0.468
SPCC162.01c	snp27	viable	V	0.173	0.317	0.922	2.128	2.499	2.597	2.619	2.623
SPCC162.02c	SPCC162.02c	viable	V	-0.023	-0.015	-0.003	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC162.03	SPCC162.03	viable	V	-0.0	-0.0	-0.001	-0.048	-0.246	-0.537	-0.771	-0.889
SPCC162.05	coq3	condition-dependent	V	0.06	0.08	0.163	0.518	0.995	1.534	2.039	2.389
SPCC162.06c	vps60	viable	V	0.335	0.241	0.053	0.0	0.0	0.0	0.0	0.0
SPCC162.08c	nup211	inviable	E	0.188	0.344	1.0	2.31	2.712	2.818	2.842	2.847
SPCC162.09c	hmg1	condition-dependent	E	0.056	0.102	0.296	0.683	0.802	0.834	0.841	0.842
SPCC162.10	ppk33	viable	V	0.025	0.045	0.13	0.301	0.354	0.367	0.371	0.371
SPCC162.11c	urk1	viable	V	0.073	0.087	0.135	0.283	0.441	0.602	0.748	0.85
SPCC162.12	tco89	viable	V	-0.028	-0.051	-0.147	-0.339	-0.399	-0.414	-0.418	-0.418
SPCC1620.01c	lsm2	inviable	E	0.146	0.216	0.525	1.753	2.988	3.955	4.567	4.861
SPCC1620.03	mug163	viable	V	-0.0	-0.002	-0.029	-0.24	-0.36	-0.397	-0.405	-0.407
SPCC1620.04c	fzr3	viable	V	0.026	0.031	0.048	0.101	0.158	0.215	0.267	0.304
SPCC1620.05	bet4	inviable	E	0.039	0.057	0.138	0.447	0.741	0.959	1.092	1.153
SPCC1620.07c	lnp1	viable	V	0.007	0.012	0.035	0.08	0.094	0.098	0.099	0.099
SPCC1620.08	lsc2	viable	V	0.075	0.137	0.397	0.916	1.076	1.118	1.128	1.129
SPCC1620.09c	tfg1	inviable	E	0.105	0.125	0.194	0.407	0.634	0.865	1.075	1.222
SPCC1620.11	nup97	inviable	E	0.234	0.429	1.246	2.876	3.377	3.509	3.539	3.545
SPCC1620.12c	SPCC1620.12c	viable	V	0.013	0.021	0.057	0.264	0.569	0.9	1.176	1.344
SPCC1620.13	SPCC1620.13	viable	V	0.562	0.542	0.457	0.12	0.0	0.0	0.0	0.0
SPCC1620.14c	snf22	viable	V	0.158	0.191	0.303	0.65	1.015	1.379	1.698	1.914
SPCC1672.01	SPCC1672.01	inviable	E	-0.007	-0.008	-0.013	-0.027	-0.042	-0.057	-0.071	-0.08
SPCC1672.03c	gud1	viable	V	0.015	0.027	0.08	0.184	0.217	0.225	0.227	0.227
SPCC1672.04c	cox19	viable	V	0.0	0.0	0.0	0.0	0.0	0.037	0.411	0.873
SPCC1672.06c	asp1	viable	V	0.002	0.005	0.037	0.459	1.248	2.005	2.493	2.713
SPCC1672.07	utp21	inviable	E	0.09	0.166	0.481	1.111	1.304	1.355	1.367	1.369
SPCC1672.08c	tfa2	inviable	E	0.283	0.402	0.863	2.228	3.219	3.819	4.123	4.245
SPCC1672.09	SPCC1672.09	viable	V	0.066	0.121	0.351	0.81	0.951	0.988	0.996	0.998
SPCC1672.10	mis16	inviable	E	0.169	0.31	0.901	2.081	2.444	2.539	2.561	2.565
SPCC1672.11c	SPCC1672.11c	viable	V	0.008	0.014	0.048	0.271	0.59	0.894	1.111	1.223
SPCC1672.12c	get4	viable	V	0.0	0.0	0.002	0.034	0.129	0.283	0.451	0.567
SPCC1682.01	qcr9	viable	V	-0.34	-0.334	-0.307	-0.16	-0.011	-0.0	-0.0	-0.0
SPCC1682.02c	mcm3	inviable	E	0.062	0.083	0.17	0.538	1.032	1.592	2.116	2.479
SPCC1682.03c	mug174	inviable	E	0.004	0.009	0.051	0.472	1.209	1.943	2.45	2.698
SPCC1682.06	SPCC1682.06	viable	V	-0.29	-0.29	-0.289	-0.282	-0.258	-0.168	-0.017	-0.0
SPCC1682.08c	mpf2	viable	V	-0.066	-0.054	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC1682.09c	ggc1	inviable	E	0.152	0.279	0.813	1.88	2.209	2.295	2.314	2.318
SPCC1682.11c	ctl1	viable	V	-0.041	-0.074	-0.216	-0.498	-0.585	-0.607	-0.613	-0.614
SPCC1682.12c	ubp16	viable	V	0.133	0.183	0.372	0.943	1.396	1.7	1.872	1.947
SPCC1682.13	laf2	viable	V	0.001	0.002	0.017	0.155	0.33	0.45	0.509	0.53
SPCC1682.14	rpl1902	viable	V	0.206	0.378	1.098	2.534	2.976	3.092	3.118	3.123
SPCC1682.15	mug122	viable	V	-0.004	-0.007	-0.02	-0.046	-0.054	-0.056	-0.057	-0.057
SPCC16A11.01	sfk1	viable	V	-0.039	-0.018	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC16A11.03c	SPCC16A11.03c	viable	V	0.048	0.087	0.253	0.584	0.686	0.713	0.719	0.72
SPCC16A11.04	snx12	viable	V	0.057	0.07	0.114	0.25	0.391	0.527	0.641	0.714
SPCC16A11.07	coq10	viable	V	0.0	0.0	0.0	0.0	0.011	0.149	0.488	0.772
SPCC16A11.08	atg20	viable	V	-0.047	-0.087	-0.253	-0.584	-0.685	-0.712	-0.718	-0.719
SPCC16A11.09c	tim23	inviable	E	0.16	0.294	0.854	1.971	2.314	2.405	2.425	2.429
SPCC16A11.10c	oca8	viable	V	0.486	0.467	0.387	0.089	0.0	0.0	0.0	0.0
SPCC16A11.11	mrpl31	inviable	E	0.163	0.298	0.867	2.001	2.35	2.442	2.462	2.466
SPCC16A11.12c	ubp1	viable	V	0.0	0.0	0.0	0.0	0.007	0.157	0.312	0.354
SPCC16A11.13	luc7	inviable	E	0.0	0.0	0.0	0.0	0.002	0.259	0.792	0.974
SPCC16A11.16c	rpn1302	viable	V	0.0	0.0	0.0	0.001	0.05	0.281	0.555	0.695
SPCC16A11.17	mcm4	inviable	E	0.128	0.234	0.682	1.573	1.848	1.92	1.936	1.939
SPCC16C4.01	sif2	viable	V	0.018	0.021	0.033	0.069	0.107	0.146	0.182	0.207
SPCC16C4.02c	asi1	inviable	E	0.131	0.232	0.658	1.557	1.863	1.951	1.973	1.978
SPCC16C4.03	pin1	viable	V	0.0	0.0	0.0	0.0	0.003	0.289	0.813	0.985
SPCC16C4.04	pex26	viable	V	-0.024	-0.045	-0.13	-0.299	-0.351	-0.365	-0.368	-0.369
SPCC16C4.06c	pus3	viable	V	0.075	0.09	0.14	0.294	0.457	0.624	0.776	0.882
SPCC16C4.07	scw1	viable	V	0.131	0.157	0.243	0.509	0.793	1.083	1.346	1.53
SPCC16C4.08c	skb15	inviable	E	0.172	0.315	0.916	2.116	2.484	2.581	2.603	2.607
SPCC16C4.09	sts5	viable	V	0.182	0.334	0.97	2.239	2.629	2.732	2.755	2.759
SPCC16C4.10	pgl1	viable	V	0.01	0.017	0.058	0.39	1.028	1.846	2.613	3.11
SPCC16C4.11	pef1	viable	V	0.032	0.051	0.148	0.656	1.302	1.896	2.319	2.54
SPCC16C4.12	naa20	viable	V	0.088	0.178	0.645	1.934	2.462	2.627	2.671	2.681
SPCC16C4.14c	sfc4	viable	V	0.137	0.251	0.73	1.685	1.978	2.056	2.073	2.076
SPCC16C4.15	rml2	inviable	E	0.28	0.512	1.489	3.437	4.036	4.193	4.229	4.236
SPCC16C4.16c	cbc3	viable	Not_determined	0.063	0.115	0.335	0.773	0.908	0.943	0.951	0.953
SPCC16C4.17	mug123	viable	V	0.022	0.041	0.118	0.273	0.32	0.333	0.335	0.336
SPCC16C4.18c	taf6	inviable	E	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0
SPCC16C4.19	rpp21	inviable	E	0.245	0.336	0.677	1.712	2.543	3.108	3.432	3.577
SPCC16C4.20c	hap2	viable	V	-0.03	-0.049	-0.123	-0.311	-0.404	-0.442	-0.455	-0.458
SPCC16C4.21	SPCC16C4.21	unknown	Not_determined	-0.0	-0.001	-0.022	-0.343	-0.579	-0.656	-0.674	-0.677
SPCC16C4.22	dpb3	viable	Not_determined	0.001	0.003	0.035	0.345	0.618	0.739	0.778	0.788
SPCC1739.01	SPCC1739.01	viable	V	-0.045	-0.054	-0.084	-0.177	-0.276	-0.376	-0.468	-0.532
SPCC1739.02c	mrpl22	inviable	E	0.237	0.434	1.26	2.909	3.416	3.549	3.58	3.585
SPCC1739.03	hrr1	viable	V	0.16	0.217	0.438	1.198	1.93	2.525	2.929	3.138
SPCC1739.04c	dms1	viable	V	0.01	0.026	0.132	0.472	0.602	0.638	0.647	0.648
SPCC1739.05	set5	viable	V	-0.108	-0.09	-0.049	-0.006	-0.0	-0.0	-0.0	-0.0
SPCC1739.06c	met1	viable	V	-0.269	-0.239	-0.162	-0.042	-0.005	-0.0	-0.0	-0.0
SPCC1739.07	cti1	condition-dependent	V	0.259	0.475	1.381	3.189	3.745	3.891	3.924	3.93
SPCC1739.08c	SPCC1739.08c	viable	V	0.0	0.0	0.0	0.0	0.0	0.0	0.309	1.781
SPCC1739.09c	cox13	viable	V	0.037	0.068	0.198	0.456	0.536	0.557	0.561	0.562
SPCC1739.10	mug33	viable	V	-0.273	-0.273	-0.271	-0.259	-0.214	-0.086	-0.001	-0.0
SPCC1739.13	ssa2	condition-dependent	E	0.174	0.319	0.929	2.144	2.518	2.616	2.638	2.642
SPCC1739.14	npp106	viable	V	0.237	0.342	0.75	1.933	2.75	3.217	3.441	3.527
SPCC1739.15	wtf21	inviable	E	-0.042	-0.07	-0.185	-0.458	-0.573	-0.614	-0.626	-0.629
SPCC1742.01	gsf2	viable	V	-0.0	-0.0	-0.0	-0.006	-0.078	-0.227	-0.355	-0.414
SPCC1753.01c	ssb2	inviable	E	0.155	0.284	0.826	1.908	2.241	2.328	2.348	2.352
SPCC1753.02c	git3	viable	V	0.138	0.165	0.256	0.537	0.835	1.141	1.418	1.612
SPCC1753.03c	rec7	viable	V	0.016	0.03	0.087	0.202	0.237	0.246	0.248	0.249
SPCC1753.05	rsm1	viable	V	0.273	0.42	1.008	2.588	3.479	3.891	4.052	4.103
SPCC1795.02c	vcx1	viable	V	0.035	0.042	0.065	0.135	0.211	0.288	0.357	0.406
SPCC1795.03	gms1	viable	V	0.178	0.287	0.757	2.143	2.963	3.347	3.496	3.543
SPCC1795.04c	pre10	inviable	E	0.128	0.235	0.683	1.578	1.853	1.925	1.942	1.945
SPCC1795.06	map2	viable	V	-0.036	-0.066	-0.192	-0.443	-0.52	-0.54	-0.545	-0.546
SPCC1795.08c	vid21	inviable	E	0.067	0.092	0.197	0.676	1.348	2.123	2.854	3.361
SPCC1795.09	yps1	viable	V	0.057	0.08	0.167	0.427	0.624	0.747	0.813	0.841
SPCC1795.10c	svp26	viable	V	0.016	0.02	0.031	0.066	0.103	0.14	0.173	0.195
SPCC1795.12c	SPCC1795.12c	viable	V	-0.066	-0.054	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC18.01c	adg3	viable	V	0.014	0.006	0.0	0.0	0.0	0.0	0.0	0.0
SPCC18.02	SPCC18.02	viable	V	0.008	0.022	0.145	0.636	0.844	0.903	0.916	0.919
SPCC18.03	SPCC18.03	viable	V	-0.004	-0.008	-0.034	-0.184	-0.343	-0.452	-0.509	-0.532
SPCC18.04	pof6	inviable	E	0.182	0.334	0.97	2.24	2.63	2.733	2.756	2.761
SPCC18.06c	caf1	viable	V	0.254	0.32	0.551	1.274	1.984	2.615	3.098	3.384
SPCC18.07	rpc53	inviable	E	0.312	0.439	0.933	2.474	3.695	4.498	4.94	5.13
SPCC18.08	msk1	inviable	E	0.12	0.22	0.638	1.473	1.73	1.798	1.813	1.816
SPCC18.09c	hnt3	viable	V	0.118	0.097	0.053	0.008	0.001	0.0	0.0	0.0
SPCC18.10	SPCC18.10	viable	V	0.036	0.066	0.191	0.44	0.517	0.537	0.542	0.543
SPCC18.11c	sdc1	viable	V	0.002	0.003	0.014	0.145	0.481	0.997	1.538	1.913
SPCC18.12c	utp23	inviable	E	0.223	0.359	0.914	2.308	2.983	3.252	3.343	3.367
SPCC18.13	trm82	viable	V	0.108	0.155	0.338	0.87	1.242	1.458	1.563	1.604
SPCC18.15	dph7	viable	V	0.077	0.141	0.409	0.943	1.108	1.151	1.161	1.163
SPCC18.17c	SPCC18.17c	viable	V	0.029	0.041	0.094	0.351	0.73	1.178	1.605	1.9
SPCC18.18c	fum1	unknown	Not_determined	0.012	0.014	0.022	0.046	0.071	0.098	0.121	0.138
SPCC18.19c	ost5	unknown	Not_determined	-0.006	-0.015	-0.081	-0.307	-0.397	-0.422	-0.428	-0.429
SPCC18.20	SPCC18.20	unknown	Not_determined	0.01	0.012	0.018	0.038	0.06	0.082	0.102	0.116
SPCC1827.01c	utp25	inviable	E	0.261	0.478	1.39	3.209	3.769	3.916	3.949	3.955
SPCC1827.02c	pcy1	viable	V	0.026	0.034	0.063	0.155	0.236	0.3	0.343	0.365
SPCC1827.03c	pcs60	viable	V	0.0	0.0	0.0	0.0	0.0	0.0	0.118	1.308
SPCC1827.04	vms1	viable	V	0.0	0.0	0.0	0.0	0.0	0.013	0.29	0.516
SPCC1827.07c	spx2	viable	V	0.0	0.0	0.013	0.247	0.438	0.502	0.517	0.52
SPCC1827.08c	pof7	viable	V	-0.345	-0.344	-0.341	-0.317	-0.234	-0.055	-0.0	-0.0
SPCC1840.03	sal3	viable	V	0.139	0.201	0.46	1.431	2.383	3.126	3.6	3.831
SPCC1840.04	pca1	viable	V	0.306	0.212	0.04	0.0	0.0	0.0	0.0	0.0
SPCC1840.05c	pgm2	viable	V	0.122	0.224	0.652	1.505	1.767	1.836	1.851	1.854
SPCC1840.06	atp5	viable	V	0.0	0.0	0.0	0.0	0.025	0.365	0.659	0.735
SPCC1840.07c	SPCC1840.07c	viable	V	0.006	0.008	0.015	0.037	0.057	0.072	0.081	0.086
SPCC1840.08c	pdi5	viable	V	0.011	0.023	0.084	0.233	0.284	0.297	0.3	0.301
SPCC1840.09	coq11	viable	V	0.0	0.0	0.0	0.0	0.004	0.158	0.65	1.031
SPCC1840.11	csl4	viable	V	-0.016	-0.029	-0.085	-0.195	-0.229	-0.238	-0.24	-0.241
SPCC1840.12	opt3	viable	V	-0.0	-0.0	-0.0	-0.0	-0.039	-0.181	-0.253	-0.27
SPCC1840.13	SPCC1840.13	unknown	Not_determined	-0.049	-0.059	-0.091	-0.191	-0.297	-0.405	-0.504	-0.573
SPCC188.02	par1	viable	V	0.132	0.178	0.352	0.923	1.445	1.853	2.119	2.254
SPCC188.03	cnd3	inviable	E	0.161	0.192	0.298	0.625	0.974	1.329	1.652	1.878
SPCC188.07	ccq1	viable	V	0.0	0.0	0.0	0.0	0.086	0.358	0.492	0.522
SPCC188.08c	ubp5	viable	V	0.0	0.0	0.0	0.021	0.163	0.508	0.944	1.256
SPCC188.09c	pfl4	viable	V	0.039	0.047	0.073	0.152	0.237	0.324	0.403	0.458
SPCC188.12	spn6	viable	V	0.443	0.436	0.404	0.223	0.019	0.0	0.0	0.0
SPCC188.13c	dcr1	viable	V	0.219	0.289	0.545	1.337	2.039	2.578	2.931	3.109
SPCC1884.01	SPCC1884.01	unknown	Not_determined	-0.013	-0.016	-0.025	-0.052	-0.08	-0.11	-0.136	-0.155
SPCC1884.02	nic1	condition-dependent	V	-0.066	-0.091	-0.187	-0.477	-0.702	-0.849	-0.931	-0.966
SPCC18B5.01c	bfr1	viable	V	0.0	0.0	0.002	0.02	0.072	0.152	0.237	0.296
SPCC18B5.03	wee1	viable	V	0.031	0.044	0.097	0.346	0.703	1.119	1.514	1.788
SPCC18B5.04	rsm18	inviable	E	0.228	0.418	1.216	2.807	3.297	3.425	3.454	3.46
SPCC18B5.05c	SPCC18B5.05c	viable	V	0.088	0.073	0.039	0.006	0.0	0.0	0.0	0.0
SPCC18B5.06	dom34	viable	V	0.009	0.014	0.038	0.164	0.329	0.488	0.607	0.673
SPCC18B5.07c	nup61	viable	V	-0.32	-0.319	-0.316	-0.295	-0.22	-0.055	-0.0	-0.0
SPCC18B5.08c	ism1	inviable	E	0.213	0.389	1.132	2.613	3.069	3.189	3.216	3.221
SPCC18B5.09c	thc1	viable	V	0.028	0.052	0.151	0.348	0.409	0.425	0.429	0.429
SPCC18B5.10c	tho3	viable	V	0.029	0.04	0.086	0.292	0.58	0.913	1.227	1.444
SPCC18B5.11c	cds1	viable	V	0.05	0.075	0.177	0.456	0.622	0.704	0.737	0.748
SPCC1902.01	gaf1	viable	V	0.065	0.053	0.029	0.004	0.0	0.0	0.0	0.0
SPCC1902.02	mug72	viable	V	0.048	0.075	0.18	0.463	0.618	0.689	0.716	0.724
SPCC1906.02c	rqt3	viable	V	0.054	0.065	0.103	0.218	0.341	0.463	0.572	0.647
SPCC1906.04	wtf20	viable	V	0.071	0.13	0.378	0.872	1.024	1.064	1.073	1.075
SPCC191.01	SPCC191.01	viable	V	-0.048	-0.089	-0.257	-0.594	-0.698	-0.725	-0.731	-0.733
SPCC191.04c	SPCC191.04c	unknown	Not_determined	0.035	0.029	0.016	0.002	0.0	0.0	0.0	0.0
SPCC191.05c	SPCC191.05c	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.101	-0.452	-0.595
SPCC191.06	SPCC191.06	viable	V	-0.012	-0.006	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC191.09c	gst1	viable	V	0.065	0.119	0.345	0.797	0.936	0.972	0.981	0.982
SPCC191.10	SPCC191.10	viable	V	0.0	0.0	0.0	0.017	0.695	1.679	2.041	2.116
SPCC191.11	inv1	viable	V	-0.067	-0.053	-0.024	-0.002	-0.0	-0.0	-0.0	-0.0
SPCC1919.01	ckk2	viable	V	-0.027	-0.032	-0.05	-0.104	-0.162	-0.221	-0.275	-0.313
SPCC1919.02	pbn1	inviable	E	0.01	0.013	0.023	0.056	0.095	0.137	0.175	0.201
SPCC1919.03c	amk2	viable	V	0.058	0.072	0.123	0.289	0.461	0.624	0.758	0.843
SPCC1919.04	SPCC1919.04	unknown	Not_determined	0.064	0.111	0.305	0.739	0.904	0.956	0.971	0.974
SPCC1919.05	ski3	viable	V	0.046	0.059	0.113	0.324	0.591	0.886	1.16	1.349
SPCC1919.06c	wtf25	unknown	Not_determined	-0.085	-0.055	-0.01	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1919.07	SPCC1919.07	viable	V	0.0	0.0	0.0	0.006	0.102	0.201	0.234	0.24
SPCC1919.08c	mrpl33	inviable	E	0.151	0.275	0.793	1.842	2.174	2.264	2.285	2.289
SPCC1919.09	tif6	viable	V	0.117	0.215	0.624	1.441	1.693	1.759	1.774	1.776
SPCC1919.10c	myo52	condition-dependent	V	0.206	0.358	0.989	2.383	2.902	3.063	3.106	3.115
SPCC1919.11	mug137	viable	V	-0.066	-0.054	-0.03	-0.004	-0.0	-0.0	-0.0	-0.0
SPCC1919.12c	erm2	viable	V	-0.037	-0.021	-0.002	-0.0	-0.0	-0.0	-0.0	-0.0
SPCC1919.13c	bmt5	viable	V	0.012	0.024	0.084	0.22	0.265	0.277	0.28	0.28
SPCC1919.14c	bdp1	inviable	E	0.097	0.124	0.22	0.538	0.865	1.167	1.406	1.55
SPCC1919.15	brl1	viable	V	0.195	0.284	0.63	1.625	2.296	2.671	2.846	2.912
SPCC23B6.01c	osh6	viable	V	-0.0	-0.0	-0.004	-0.1	-0.358	-0.645	-0.838	-0.926
SPCC23B6.02c	ecm1	viable	V	-0.122	-0.1	-0.053	-0.006	-0.0	-0.0	-0.0	-0.0
SPCC23B6.03c	tel1	viable	V	0.028	0.051	0.148	0.342	0.402	0.417	0.421	0.422
SPCC23B6.04c	pdr16	viable	V	0.112	0.146	0.266	0.641	0.987	1.267	1.46	1.563
SPCC23B6.05c	ssb3	viable	V	0.0	0.0	0.0	0.004	0.123	0.559	1.051	1.315
SPCC24B10.02c	SPCC24B10.02c	viable	V	0.024	0.034	0.074	0.258	0.52	0.824	1.112	1.311
